gene/TE	/sonas-hs/mhammell/hpc/home/tam/workdir/ALS/regina_samples/BAM/Co-7_S1.bam
"ACTL8"	0
"ACTL9"	0
"ACTN1"	5533
"ACTN1-AS1"	6
"ACTN2"	2207
"ACTN3"	12
"ACTN4"	4149
"ACTR10"	1082
"ACTR1A"	3970
"ACTR1B"	1936
"ACTR2"	5193
"ACTR3"	3027
"ACTR3B"	874
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	739
"ACTR5"	213
"ACTR6"	496
"ACTR8"	1050
"ACTRT1"	5
"ACTRT2"	0
"ACTRT3"	660
"ACVR1"	656
"ACVR1B"	2312
"ACVR1C"	1378
"ACVR2A"	1472
"ACVR2B"	1301
"ACVR2B-AS1"	31
"ACVRL1"	250
"ACY1"	72
"ACY3"	19
"ACYP1"	190
"ACYP2"	577
"ADA"	155
"ADA2"	250
"ADAD1"	2
"ADAD2"	66
"ADAL"	354
"ADAM10"	2492
"ADAM11"	2150
"ADAM12"	226
"ADAM15"	805
"ADAM17"	1407
"ADAM18"	8
"ADAM19"	833
"ADAM1A"	238
"ADAM2"	0
"ADAM20"	422
"ADAM20P1"	409
"ADAM21"	19
"ADAM21P1"	1
"ADAM22"	7107
"ADAM23"	3529
"ADAM28"	497
"ADAM29"	29
"ADAM30"	0
"ADAM32"	390
"ADAM33"	190
"ADAM3A"	0
"ADAM3B"	3
"ADAM5"	27
"ADAM6"	0
"ADAM7"	0
"ADAM8"	97
"ADAM9"	2651
"ADAMDEC1"	0
"ADAMTS1"	1897
"ADAMTS10"	618
"ADAMTS12"	26
"ADAMTS13"	196
"ADAMTS14"	81
"ADAMTS15"	269
"ADAMTS16"	283
"ADAMTS17"	292
"ADAMTS18"	117
"ADAMTS19"	303
"ADAMTS19-AS1"	15
"ADAMTS2"	174
"ADAMTS20"	21
"ADAMTS3"	611
"ADAMTS4"	311
"ADAMTS5"	62
"ADAMTS6"	118
"ADAMTS7"	77
"ADAMTS7P1"	69
"ADAMTS8"	943
"ADAMTS9"	1639
"ADAMTS9-AS1"	47
"ADAMTS9-AS2"	201
"ADAMTSL1"	111
"ADAMTSL2"	494
"ADAMTSL3"	188
"ADAMTSL4"	89
"ADAMTSL4-AS1"	48
"ADAMTSL5"	16
"ADAP1"	2630
"ADAP2"	280
"ADAR"	10894
"ADARB1"	2125
"ADARB2"	1366
"ADARB2-AS1"	0
"ADAT1"	959
"ADAT2"	137
"ADAT3"	52
"ADCK1"	231
"ADCK2"	592
"ADCK5"	136
"ADCY1"	16752
"ADCY10"	93
"ADCY10P1"	165
"ADCY2"	5667
"ADCY3"	2048
"ADCY4"	60
"ADCY5"	2545
"ADCY6"	1205
"ADCY7"	837
"ADCY8"	953
"ADCY9"	2023
"ADCYAP1"	835
"ADCYAP1R1"	5038
"ADD1"	9261
"ADD2"	8038
"ADD3"	6523
"ADD3-AS1"	31
"ADGB"	10
"ADGRA1"	1015
"ADGRA1-AS1"	14
"ADGRA2"	460
"ADGRA3"	1328
"ADGRB1"	3359
"ADGRB2"	6917
"ADGRB3"	7098
"ADGRD1"	173
"ADGRD1-AS1"	0
"ADGRE1"	13
"ADGRE2"	557
"ADGRE3"	6
"ADGRE4P"	7
"ADGRE5"	217
"ADGRF1"	4
"ADGRF2"	19
"ADGRF3"	81
"ADGRF4"	10
"ADGRF5"	1467
"ADGRG1"	4125
"ADGRG2"	12
"ADGRG3"	50
"ADGRG4"	12
"ADGRG5"	23
"ADGRG6"	78
"ADGRG7"	0
"ADGRL1"	7503
"ADGRL2"	4636
"ADGRL3"	9622
"ADGRL3-AS1"	0
"ADGRL4"	240
"ADGRV1"	10505
"ADH1A"	0
"ADH1B"	19
"ADH1C"	0
"ADH4"	3
"ADH5"	1269
"ADH6"	0
"ADH7"	0
"ADHFE1"	403
"ADI1"	688
"ADIG"	1
"ADIPOQ"	11
"ADIPOQ-AS1"	0
"ADIPOR1"	1990
"ADIPOR2"	1475
"ADIRF"	395
"ADK"	553
"ADM"	399
"ADM2"	6
"ADM5"	41
"ADNP"	3816
"ADNP-AS1"	13
"ADNP2"	1946
"ADO"	1306
"ADORA1"	880
"ADORA2A"	84
"ADORA2A-AS1"	7
"ADORA2B"	140
"ADORA3"	255
"ADPGK"	604
"ADPGK-AS1"	31
"ADPRH"	94
"ADPRHL1"	229
"ADPRHL2"	439
"ADPRM"	107
"ADRA1A"	978
"ADRA1B"	443
"ADRA1D"	51
"ADRA2A"	322
"ADRA2B"	539
"ADRA2C"	138
"ADRB1"	956
"ADRB2"	110
"ADRB3"	42
"ADRM1"	1202
"ADSL"	391
"ADSS"	1097
"ADSSL1"	127
"ADTRP"	29
"AEBP1"	1906
"AEBP2"	2191
"AEN"	654
"AES"	8239
"AFAP1"	2532
"AFAP1-AS1"	27
"AFAP1L1"	153
"AFAP1L2"	937
"AFDN"	3893
"AFDN-DT"	7
"AFF1"	2793
"AFF1-AS1"	44
"AFF2"	1546
"AFF3"	2720
"AFF4"	10352
"AFG1L"	310
"AFG3L1P"	297
"AFG3L2"	1583
"AFM"	0
"AFMID"	368
"AFP"	8
"AFTPH"	2281
"AGA"	148
"AGAP1"	9612
"AGAP1-IT1"	37
"AGAP11"	94
"AGAP12P"	77
"AGAP2"	10860
"AGAP2-AS1"	18
"AGAP3"	4425
"AGAP4"	233
"AGAP5"	112
"AGAP6"	297
"AGAP7P"	15
"AGAP9"	84
"AGBL1"	64
"AGBL1-AS1"	0
"AGBL2"	24
"AGBL3"	82
"AGBL4"	666
"AGBL4-IT1"	45
"AGBL5"	493
"AGBL5-AS1"	3
"AGER"	95
"AGFG1"	4683
"AGFG2"	868
"AGGF1"	1639
"AGK"	1281
"AGL"	1230
"AGMAT"	94
"AGMO"	7
"AGO1"	2588
"AGO2"	4156
"AGO3"	1150
"AGO4"	1389
"AGPAT1"	1542
"AGPAT2"	217
"AGPAT3"	3905
"AGPAT4"	2770
"AGPAT4-IT1"	161
"AGPAT5"	1027
"AGPS"	1297
"AGR2"	1
"AGR3"	0
"AGRN"	2036
"AGRP"	8
"AGT"	4264
"AGTPBP1"	3482
"AGTR1"	2
"AGTR2"	1
"AGTRAP"	139
"AGXT"	0
"AGXT2"	0
"AHCTF1"	3083
"AHCTF1P1"	12
"AHCY"	928
"AHCYL1"	12368
"AHCYL2"	2308
"AHDC1"	2083
"AHI1"	4181
"AHNAK"	15664
"AHNAK2"	2961
"AHR"	1431
"AHRR"	244
"AHSA1"	3369
"AHSA2P"	965
"AHSG"	1
"AHSP"	4
"AICDA"	0
"AIDA"	1492
"AIF1"	333
"AIF1L"	775
"AIFM1"	374
"AIFM2"	189
"AIFM3"	1156
"AIG1"	850
"AIM2"	15
"AIMP1"	484
"AIMP2"	224
"AIP"	638
"AIPL1"	8
"AIRE"	28
"AIRN"	5
"AJAP1"	2274
"AJM1"	627
"AJUBA"	28
"AK1"	996
"AK2"	2282
"AK3"	1339
"AK4"	3414
"AK5"	12806
"AK6"	334
"AK7"	83
"AK8"	54
"AK9"	657
"AKAIN1"	31
"AKAP1"	1708
"AKAP10"	1390
"AKAP11"	15282
"AKAP12"	17523
"AKAP13"	4295
"AKAP14"	6
"AKAP17A"	917
"AKAP2"	1598
"AKAP3"	20
"AKAP4"	0
"AKAP5"	3884
"AKAP6"	9624
"AKAP7"	652
"AKAP8"	926
"AKAP8L"	1888
"AKAP9"	6824
"AKIP1"	193
"AKIRIN1"	2297
"AKIRIN2"	1176
"AKNA"	1067
"AKNAD1"	20
"AKR1A1"	474
"AKR1B1"	882
"AKR1B10"	0
"AKR1B15"	0
"AKR1C1"	56
"AKR1C2"	32
"AKR1C3"	103
"AKR1C4"	0
"AKR1C6P"	1
"AKR1C8P"	0
"AKR1D1"	0
"AKR1E2"	135
"AKR7A2"	812
"AKR7A2P1"	5
"AKR7A3"	88
"AKR7L"	67
"AKT1"	2175
"AKT1S1"	433
"AKT2"	1225
"AKT3"	12818
"AKTIP"	1305
"ALAD"	1662
"ALAS1"	1992
"ALAS2"	51
"ALB"	32
"ALCAM"	2633
"ALDH16A1"	172
"ALDH18A1"	989
"ALDH1A1"	723
"ALDH1A2"	223
"ALDH1A3"	160
"ALDH1B1"	256
"ALDH1L1"	1784
"ALDH1L1-AS1"	12
"ALDH1L1-AS2"	43
"ALDH1L2"	413
"ALDH2"	3772
"ALDH3A1"	9
"ALDH3A2"	1810
"ALDH3B1"	66
"ALDH3B2"	0
"ALDH4A1"	1129
"ALDH5A1"	3193
"ALDH6A1"	4753
"ALDH7A1"	1611
"ALDH8A1"	196
"ALDH9A1"	1276
"ALDOA"	23276
"ALDOB"	21
"ALDOC"	11908
"ALG1"	310
"ALG10"	142
"ALG10B"	458
"ALG11"	339
"ALG12"	300
"ALG13"	710
"ALG14"	163
"ALG1L"	33
"ALG1L2"	14
"ALG1L9P"	182
"ALG2"	536
"ALG3"	169
"ALG5"	234
"ALG6"	152
"ALG8"	300
"ALG9"	999
"ALK"	529
"ALKAL1"	7
"ALKAL2"	158
"ALKBH1"	316
"ALKBH2"	279
"ALKBH3"	393
"ALKBH3-AS1"	7
"ALKBH4"	246
"ALKBH5"	4903
"ALKBH6"	266
"ALKBH7"	286
"ALKBH8"	397
"ALLC"	4
"ALMS1"	4334
"ALMS1-IT1"	28
"ALMS1P1"	87
"ALOX12"	6
"ALOX12-AS1"	32
"ALOX12B"	29
"ALOX12P2"	195
"ALOX15"	21
"ALOX15B"	51
"ALOX15P1"	6
"ALOX5"	373
"ALOX5AP"	323
"ALOXE3"	295
"ALPI"	0
"ALPK1"	198
"ALPK2"	24
"ALPK3"	400
"ALPL"	277
"ALPP"	5
"ALPPL2"	2
"ALS2"	3214
"ALS2CL"	499
"ALS2CR12"	292
"ALX1"	3
"ALX3"	3
"ALX4"	6
"ALYREF"	496
"AMACR"	330
"AMBN"	0
"AMBP"	7
"AMBRA1"	1985
"AMD1"	4283
"AMDHD1"	11
"AMDHD2"	231
"AMELX"	1
"AMELY"	0
"AMER1"	772
"AMER2"	5697
"AMER3"	1636
"AMFR"	3968
"AMH"	52
"AMHR2"	7
"AMIGO1"	2159
"AMIGO2"	1429
"AMIGO3"	149
"AMMECR1"	376
"AMMECR1L"	760
"AMN"	33
"AMN1"	868
"AMOT"	2995
"AMOTL1"	2654
"AMOTL2"	1857
"AMPD1"	3
"AMPD2"	3557
"AMPD3"	561
"AMPH"	4712
"AMT"	223
"AMTN"	0
"AMY1A"	0
"AMY1B"	0
"AMY1C"	0
"AMY2A"	60
"AMY2B"	747
"AMZ1"	762
"AMZ2"	1574
"AMZ2P1"	441
"ANAPC1"	1713
"ANAPC10"	223
"ANAPC11"	321
"ANAPC13"	627
"ANAPC15"	398
"ANAPC16"	609
"ANAPC1P1"	8
"ANAPC2"	474
"ANAPC4"	559
"ANAPC5"	2010
"ANAPC7"	1049
"ANG"	32
"ANGEL1"	759
"ANGEL2"	1498
"ANGPT1"	90
"ANGPT2"	418
"ANGPT4"	11
"ANGPTL1"	83
"ANGPTL2"	195
"ANGPTL3"	0
"ANGPTL4"	2816
"ANGPTL5"	5
"ANGPTL6"	26
"ANGPTL7"	12
"ANGPTL8"	5
"ANHX"	0
"ANK1"	1383
"ANK2"	53185
"ANK3"	16871
"ANKAR"	338
"ANKDD1A"	413
"ANKDD1B"	29
"ANKEF1"	154
"ANKFN1"	95
"ANKFY1"	2473
"ANKH"	4473
"ANKHD1"	1704
"ANKHD1-EIF4EBP3"	1664
"ANKIB1"	4152
"ANKK1"	5
"ANKLE1"	33
"ANKLE2"	1830
"ANKMY1"	304
"ANKMY2"	1801
"ANKRA2"	341
"ANKRD1"	13
"ANKRD10"	1632
"ANKRD11"	5086
"ANKRD12"	9130
"ANKRD13A"	587
"ANKRD13B"	875
"ANKRD13C"	1921
"ANKRD13D"	983
"ANKRD16"	312
"ANKRD17"	9834
"ANKRD18A"	467
"ANKRD18B"	784
"ANKRD18CP"	375
"ANKRD18DP"	77
"ANKRD19P"	456
"ANKRD2"	72
"ANKRD20A1"	104
"ANKRD20A11P"	41
"ANKRD20A12P"	35
"ANKRD20A19P"	44
"ANKRD20A2"	51
"ANKRD20A3"	270
"ANKRD20A4"	159
"ANKRD20A4-ANKRD20A20P"	2245
"ANKRD20A5P"	226
"ANKRD20A8P"	288
"ANKRD20A9P"	46
"ANKRD22"	135
"ANKRD23"	142
"ANKRD24"	1943
"ANKRD26"	1508
"ANKRD26P1"	27
"ANKRD26P3"	107
"ANKRD27"	761
"ANKRD28"	2641
"ANKRD29"	258
"ANKRD30A"	0
"ANKRD30B"	287
"ANKRD30BL"	4294
"ANKRD30BP2"	11
"ANKRD30BP3"	2
"ANKRD31"	60
"ANKRD33"	3
"ANKRD33B"	3480
"ANKRD34A"	788
"ANKRD34B"	32
"ANKRD34C"	386
"ANKRD34C-AS1"	26
"ANKRD35"	207
"ANKRD36"	2789
"ANKRD36B"	1261
"ANKRD36BP1"	0
"ANKRD36BP2"	1139
"ANKRD36C"	2834
"ANKRD37"	145
"ANKRD39"	177
"ANKRD40"	2590
"ANKRD42"	1677
"ANKRD44"	785
"ANKRD44-IT1"	74
"ANKRD45"	145
"ANKRD46"	1570
"ANKRD49"	217
"ANKRD50"	1970
"ANKRD52"	2103
"ANKRD53"	9
"ANKRD54"	602
"ANKRD55"	65
"ANKRD6"	2269
"ANKRD60"	2
"ANKRD61"	4
"ANKRD62"	175
"ANKRD62P1-PARP4P3"	9
"ANKRD63"	263
"ANKRD65"	441
"ANKRD66"	7
"ANKRD7"	34
"ANKRD9"	875
"ANKS1A"	1468
"ANKS1B"	6662
"ANKS3"	358
"ANKS4B"	4
"ANKS6"	723
"ANKUB1"	10
"ANKZF1"	423
"ANLN"	528
"ANO1"	136
"ANO1-AS2"	0
"ANO10"	604
"ANO2"	81
"ANO3"	1994
"ANO4"	733
"ANO5"	2571
"ANO6"	1617
"ANO7"	36
"ANO8"	748
"ANO9"	5
"ANOS1"	1733
"ANP32A"	1513
"ANP32A-IT1"	103
"ANP32AP1"	0
"ANP32B"	358
"ANP32C"	42
"ANP32D"	5
"ANP32E"	1390
"ANPEP"	37
"ANTXR1"	1308
"ANTXR2"	249
"ANTXRL"	0
"ANTXRLP1"	2
"ANXA1"	263
"ANXA10"	0
"ANXA11"	3992
"ANXA13"	4
"ANXA2"	680
"ANXA2P1"	0
"ANXA2P2"	2
"ANXA2P3"	9
"ANXA2R"	19
"ANXA3"	154
"ANXA4"	315
"ANXA5"	2079
"ANXA6"	5507
"ANXA7"	2300
"ANXA8"	5
"ANXA8L1"	4
"ANXA9"	1
"AOAH"	153
"AOAH-IT1"	5
"AOC1"	0
"AOC2"	218
"AOC3"	120
"AOC4P"	7
"AOX1"	63
"AOX3P-AOX2P"	3
"AP1AR"	730
"AP1B1"	3818
"AP1B1P1"	0
"AP1G1"	3770
"AP1G2"	1289
"AP1M1"	1483
"AP1M2"	3
"AP1S1"	1951
"AP1S2"	1344
"AP1S3"	125
"AP2A1"	4061
"AP2A2"	4788
"AP2B1"	11443
"AP2M1"	8122
"AP2S1"	765
"AP3B1"	1038
"AP3B2"	3998
"AP3D1"	4878
"AP3M1"	1054
"AP3M2"	2475
"AP3S1"	1334
"AP3S2"	930
"AP4B1"	534
"AP4B1-AS1"	3
"AP4E1"	634
"AP4M1"	180
"AP4S1"	792
"AP5B1"	992
"AP5M1"	1850
"AP5S1"	265
"AP5Z1"	637
"APAF1"	478
"APBA1"	5835
"APBA2"	6248
"APBA3"	466
"APBB1"	7250
"APBB1IP"	358
"APBB2"	2447
"APBB3"	943
"APC"	21000
"APC2"	4035
"APCDD1"	599
"APCDD1L"	3
"APCDD1L-AS1"	9
"APCS"	0
"APEH"	1336
"APELA"	1
"APEX1"	1218
"APEX2"	189
"APH1A"	917
"APH1B"	510
"API5"	2948
"APIP"	319
"APLF"	381
"APLN"	379
"APLNR"	1227
"APLP1"	11996
"APLP2"	12968
"APMAP"	2341
"APOA1"	8
"APOA1-AS"	0
"APOA2"	1
"APOA4"	2
"APOA5"	0
"APOB"	31
"APOBEC1"	0
"APOBEC2"	0
"APOBEC3A"	3
"APOBEC3A_B"	1
"APOBEC3B"	4
"APOBEC3B-AS1"	0
"APOBEC3C"	24
"APOBEC3D"	8
"APOBEC3F"	26
"APOBEC3G"	85
"APOBEC3H"	1
"APOBEC4"	0
"APOBR"	81
"APOC1"	295
"APOC1P1"	1
"APOC2"	180
"APOC3"	0
"APOC4"	2
"APOC4-APOC2"	182
"APOD"	1788
"APOE"	9582
"APOF"	1
"APOH"	0
"APOL1"	143
"APOL2"	1617
"APOL3"	146
"APOL4"	343
"APOL5"	1
"APOL6"	1255
"APOLD1"	1603
"APOM"	12
"APOO"	455
"APOOL"	566
"APOOP5"	1
"APOPT1"	345
"APP"	31214
"APPBP2"	2930
"APPL1"	2586
"APPL2"	1090
"APRT"	222
"APTR"	246
"APTX"	574
"AQP1"	330
"AQP10"	3
"AQP11"	147
"AQP12A"	0
"AQP12B"	0
"AQP2"	2
"AQP3"	73
"AQP4"	24621
"AQP4-AS1"	98
"AQP5"	28
"AQP6"	25
"AQP7"	7
"AQP7P1"	67
"AQP7P3"	7
"AQP8"	17
"AQP9"	267
"AQR"	1803
"AR"	234
"ARAF"	408
"ARAP1"	997
"ARAP1-AS2"	1
"ARAP2"	5924
"ARAP3"	402
"ARC"	2630
"ARCN1"	3363
"AREG"	27
"AREL1"	1691
"ARF1"	5900
"ARF3"	12089
"ARF4"	1538
"ARF4-AS1"	20
"ARF5"	2178
"ARF6"	1083
"ARFGAP1"	1589
"ARFGAP2"	2304
"ARFGAP3"	1271
"ARFGEF1"	3298
"ARFGEF2"	4636
"ARFGEF3"	13405
"ARFIP1"	576
"ARFIP2"	1710
"ARFRP1"	560
"ARG1"	11
"ARG2"	812
"ARGFX"	2
"ARGFXP2"	2
"ARGLU1"	2732
"ARHGAP1"	1578
"ARHGAP10"	739
"ARHGAP11A"	67
"ARHGAP11B"	16
"ARHGAP12"	2348
"ARHGAP15"	61
"ARHGAP17"	522
"ARHGAP18"	522
"ARHGAP19"	217
"ARHGAP19-SLIT1"	174
"ARHGAP20"	1787
"ARHGAP21"	16690
"ARHGAP22"	393
"ARHGAP22-IT1"	26
"ARHGAP23"	2202
"ARHGAP24"	357
"ARHGAP25"	223
"ARHGAP26"	8626
"ARHGAP26-AS1"	0
"ARHGAP26-IT1"	51
"ARHGAP27"	396
"ARHGAP27P1"	185
"ARHGAP27P1-BPTFP1-KPNA2P3"	624
"ARHGAP27P2"	7
"ARHGAP28"	114
"ARHGAP29"	1516
"ARHGAP30"	226
"ARHGAP31"	1532
"ARHGAP31-AS1"	10
"ARHGAP32"	16807
"ARHGAP33"	909
"ARHGAP35"	8992
"ARHGAP36"	223
"ARHGAP39"	1026
"ARHGAP4"	277
"ARHGAP40"	4
"ARHGAP42"	551
"ARHGAP44"	1989
"ARHGAP45"	259
"ARHGAP5"	12535
"ARHGAP5-AS1"	117
"ARHGAP6"	633
"ARHGAP8"	29
"ARHGAP9"	231
"ARHGDIA"	2792
"ARHGDIB"	616
"ARHGDIG"	1722
"ARHGEF1"	352
"ARHGEF10"	1460
"ARHGEF10L"	1168
"ARHGEF11"	4618
"ARHGEF12"	17803
"ARHGEF15"	60
"ARHGEF16"	18
"ARHGEF17"	3353
"ARHGEF18"	1123
"ARHGEF19"	23
"ARHGEF2"	4115
"ARHGEF25"	1994
"ARHGEF26"	1953
"ARHGEF26-AS1"	216
"ARHGEF28"	1141
"ARHGEF3"	2675
"ARHGEF3-AS1"	0
"ARHGEF33"	135
"ARHGEF34P"	11
"ARHGEF35"	4
"ARHGEF37"	375
"ARHGEF38"	7
"ARHGEF38-IT1"	0
"ARHGEF39"	15
"ARHGEF4"	4655
"ARHGEF40"	1065
"ARHGEF5"	34
"ARHGEF6"	1380
"ARHGEF7"	6261
"ARHGEF7-AS1"	0
"ARHGEF7-AS2"	37
"ARHGEF9"	8956
"ARHGEF9-IT1"	15
"ARID1A"	3071
"ARID1B"	3367
"ARID2"	1229
"ARID3A"	263
"ARID3B"	228
"ARID3C"	14
"ARID4A"	2744
"ARID4B"	3403
"ARID5A"	2070
"ARID5B"	6038
"ARIH1"	3874
"ARIH2"	1770
"ARIH2OS"	40
"ARL1"	1827
"ARL10"	613
"ARL11"	24
"ARL13A"	0
"ARL13B"	426
"ARL14"	0
"ARL14EP"	957
"ARL14EPL"	1
"ARL15"	520
"ARL16"	336
"ARL17A"	427
"ARL17B"	351
"ARL2"	868
"ARL2-SNX15"	541
"ARL2BP"	1132
"ARL3"	1290
"ARL4A"	1611
"ARL4C"	2567
"ARL4D"	255
"ARL5A"	1768
"ARL5B"	2374
"ARL5C"	5
"ARL6"	783
"ARL6IP1"	8194
"ARL6IP4"	1647
"ARL6IP5"	3273
"ARL6IP6"	145
"ARL8A"	1475
"ARL8B"	4311
"ARL9"	56
"ARMC1"	1104
"ARMC10"	813
"ARMC12"	12
"ARMC2"	728
"ARMC2-AS1"	0
"ARMC3"	33
"ARMC4"	30
"ARMC4P1"	35
"ARMC5"	427
"ARMC6"	480
"ARMC7"	140
"ARMC8"	1541
"ARMC9"	1319
"ARMCX1"	789
"ARMCX2"	1377
"ARMCX3"	2857
"ARMCX4"	2375
"ARMCX5"	546
"ARMCX5-GPRASP2"	4537
"ARMCX6"	338
"ARMS2"	11
"ARMT1"	454
"ARNT"	1375
"ARNT2"	17768
"ARNTL"	1334
"ARNTL2"	1029
"ARNTL2-AS1"	0
"ARPC1A"	1448
"ARPC1B"	400
"ARPC2"	2917
"ARPC3"	1603
"ARPC4"	1542
"ARPC4-TTLL3"	515
"ARPC5"	1462
"ARPC5L"	1199
"ARPIN"	734
"ARPP19"	14557
"ARPP21"	8215
"ARR3"	0
"ARRB1"	6145
"ARRB2"	1240
"ARRDC1"	253
"ARRDC1-AS1"	195
"ARRDC2"	380
"ARRDC3"	3103
"ARRDC3-AS1"	44
"ARRDC4"	1032
"ARRDC5"	3
"ARSA"	684
"ARSB"	645
"ARSD"	234
"ARSD-AS1"	7
"ARSE"	32
"ARSF"	103
"ARSG"	414
"ARSH"	2
"ARSI"	153
"ARSJ"	233
"ARSK"	270
"ART1"	1
"ART3"	233
"ART4"	1
"ART5"	3
"ARTN"	16
"ARV1"	397
"ARVCF"	584
"ARX"	350
"AS-PTPRE"	1
"AS3MT"	90
"ASAH1"	2508
"ASAH2"	97
"ASAH2B"	140
"ASAP1"	3940
"ASAP1-IT1"	124
"ASAP1-IT2"	66
"ASAP2"	1146
"ASAP3"	1240
"ASB1"	1931
"ASB10"	1
"ASB11"	3
"ASB12"	1
"ASB13"	393
"ASB14"	5
"ASB15"	0
"ASB16"	10
"ASB16-AS1"	55
"ASB17"	0
"ASB18"	0
"ASB2"	479
"ASB3"	868
