gene/TE	/sonas-hs/mhammell/hpc/home/tam/workdir/ALS/regina_samples/BAM/ALS-47_S7.bam
"ACTL7B"	1
"ACTL8"	3
"ACTL9"	0
"ACTN1"	1837
"ACTN1-AS1"	1
"ACTN2"	886
"ACTN3"	1
"ACTN4"	2089
"ACTR10"	689
"ACTR1A"	2309
"ACTR1B"	1345
"ACTR2"	3282
"ACTR3"	1134
"ACTR3B"	361
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	130
"ACTR5"	149
"ACTR6"	374
"ACTR8"	413
"ACTRT1"	1
"ACTRT2"	0
"ACTRT3"	25
"ACVR1"	183
"ACVR1B"	1256
"ACVR1C"	351
"ACVR2A"	503
"ACVR2B"	708
"ACVR2B-AS1"	13
"ACVRL1"	163
"ACY1"	33
"ACY3"	1
"ACYP1"	113
"ACYP2"	323
"ADA"	38
"ADA2"	109
"ADAD1"	0
"ADAD2"	7
"ADAL"	195
"ADAM10"	1203
"ADAM11"	1176
"ADAM12"	50
"ADAM15"	570
"ADAM17"	514
"ADAM18"	0
"ADAM19"	254
"ADAM1A"	109
"ADAM2"	1
"ADAM20"	180
"ADAM20P1"	141
"ADAM21"	7
"ADAM21P1"	0
"ADAM22"	4557
"ADAM23"	2815
"ADAM28"	161
"ADAM29"	3
"ADAM30"	0
"ADAM32"	171
"ADAM33"	49
"ADAM3A"	0
"ADAM3B"	5
"ADAM5"	0
"ADAM6"	0
"ADAM7"	0
"ADAM8"	46
"ADAM9"	916
"ADAMDEC1"	0
"ADAMTS1"	571
"ADAMTS10"	421
"ADAMTS12"	6
"ADAMTS13"	180
"ADAMTS14"	57
"ADAMTS15"	17
"ADAMTS16"	49
"ADAMTS17"	164
"ADAMTS18"	47
"ADAMTS19"	193
"ADAMTS19-AS1"	9
"ADAMTS2"	167
"ADAMTS20"	5
"ADAMTS3"	86
"ADAMTS4"	454
"ADAMTS5"	22
"ADAMTS6"	37
"ADAMTS7"	17
"ADAMTS7P1"	36
"ADAMTS8"	128
"ADAMTS9"	791
"ADAMTS9-AS1"	1
"ADAMTS9-AS2"	63
"ADAMTSL1"	85
"ADAMTSL2"	235
"ADAMTSL3"	167
"ADAMTSL4"	37
"ADAMTSL4-AS1"	18
"ADAMTSL5"	13
"ADAP1"	871
"ADAP2"	66
"ADAR"	5598
"ADARB1"	1049
"ADARB2"	792
"ADARB2-AS1"	12
"ADAT1"	377
"ADAT2"	102
"ADAT3"	13
"ADCK1"	142
"ADCK2"	384
"ADCK5"	70
"ADCY1"	10236
"ADCY10"	56
"ADCY10P1"	177
"ADCY2"	2845
"ADCY3"	1305
"ADCY4"	51
"ADCY5"	1318
"ADCY6"	770
"ADCY7"	196
"ADCY8"	408
"ADCY9"	959
"ADCYAP1"	114
"ADCYAP1R1"	2488
"ADD1"	5170
"ADD2"	3536
"ADD3"	3071
"ADD3-AS1"	27
"ADGB"	1
"ADGRA1"	537
"ADGRA1-AS1"	9
"ADGRA2"	160
"ADGRA3"	504
"ADGRB1"	817
"ADGRB2"	2325
"ADGRB3"	3627
"ADGRD1"	74
"ADGRD1-AS1"	0
"ADGRE1"	5
"ADGRE2"	55
"ADGRE3"	0
"ADGRE4P"	6
"ADGRE5"	51
"ADGRF1"	0
"ADGRF2"	4
"ADGRF3"	5
"ADGRF4"	1
"ADGRF5"	518
"ADGRG1"	985
"ADGRG2"	1
"ADGRG3"	2
"ADGRG4"	1
"ADGRG5"	3
"ADGRG6"	68
"ADGRG7"	0
"ADGRL1"	3883
"ADGRL2"	1849
"ADGRL3"	3366
"ADGRL3-AS1"	0
"ADGRL4"	119
"ADGRV1"	3527
"ADH1A"	0
"ADH1B"	24
"ADH1C"	0
"ADH4"	0
"ADH5"	890
"ADH6"	0
"ADH7"	0
"ADHFE1"	243
"ADI1"	397
"ADIG"	1
"ADIPOQ"	1
"ADIPOQ-AS1"	0
"ADIPOR1"	658
"ADIPOR2"	1404
"ADIRF"	237
"ADK"	360
"ADM"	30
"ADM2"	0
"ADM5"	5
"ADNP"	1570
"ADNP-AS1"	3
"ADNP2"	646
"ADO"	444
"ADORA1"	540
"ADORA2A"	51
"ADORA2A-AS1"	1
"ADORA2B"	48
"ADORA3"	28
"ADPGK"	271
"ADPGK-AS1"	4
"ADPRH"	22
"ADPRHL1"	134
"ADPRHL2"	134
"ADPRM"	81
"ADRA1A"	623
"ADRA1B"	99
"ADRA1D"	11
"ADRA2A"	72
"ADRA2B"	19
"ADRA2C"	28
"ADRB1"	176
"ADRB2"	31
"ADRB3"	1
"ADRM1"	379
"ADSL"	190
"ADSS"	696
"ADSSL1"	51
"ADTRP"	35
"AEBP1"	340
"AEBP2"	779
"AEN"	61
"AES"	2959
"AFAP1"	678
"AFAP1-AS1"	44
"AFAP1L1"	76
"AFAP1L2"	425
"AFDN"	2479
"AFDN-DT"	15
"AFF1"	1529
"AFF1-AS1"	25
"AFF2"	846
"AFF3"	1948
"AFF4"	3375
"AFG1L"	168
"AFG3L1P"	173
"AFG3L2"	1077
"AFM"	0
"AFMID"	233
"AFP"	2
"AFTPH"	1070
"AGA"	52
"AGAP1"	4319
"AGAP1-IT1"	24
"AGAP11"	56
"AGAP12P"	36
"AGAP2"	3485
"AGAP2-AS1"	2
"AGAP3"	1781
"AGAP4"	178
"AGAP5"	60
"AGAP6"	151
"AGAP7P"	18
"AGAP9"	43
"AGBL1"	6
"AGBL1-AS1"	0
"AGBL2"	4
"AGBL3"	43
"AGBL4"	353
"AGBL4-IT1"	24
"AGBL5"	153
"AGBL5-AS1"	0
"AGER"	27
"AGFG1"	1675
"AGFG2"	359
"AGGF1"	756
"AGK"	549
"AGL"	1057
"AGMAT"	29
"AGMO"	8
"AGO1"	1282
"AGO2"	1830
"AGO3"	519
"AGO4"	697
"AGPAT1"	704
"AGPAT2"	85
"AGPAT3"	2082
"AGPAT4"	1405
"AGPAT4-IT1"	95
"AGPAT5"	547
"AGPS"	745
"AGR2"	0
"AGR3"	0
"AGRN"	705
"AGRP"	1
"AGT"	2014
"AGTPBP1"	2489
"AGTR1"	3
"AGTR2"	1
"AGTRAP"	76
"AGXT"	0
"AGXT2"	0
"AHCTF1"	1311
"AHCTF1P1"	2
"AHCY"	458
"AHCYL1"	7572
"AHCYL2"	1341
"AHDC1"	865
"AHI1"	2315
"AHNAK"	11212
"AHNAK2"	3205
"AHR"	361
"AHRR"	54
"AHSA1"	1203
"AHSA2P"	1007
"AHSG"	1
"AHSP"	0
"AICDA"	0
"AIDA"	990
"AIF1"	66
"AIF1L"	1077
"AIFM1"	261
"AIFM2"	153
"AIFM3"	540
"AIG1"	459
"AIM2"	4
"AIMP1"	259
"AIMP2"	85
"AIP"	328
"AIPL1"	2
"AIRE"	18
"AIRN"	0
"AJAP1"	497
"AJM1"	127
"AJUBA"	13
"AK1"	449
"AK2"	561
"AK3"	640
"AK4"	1071
"AK5"	4704
"AK6"	113
"AK7"	52
"AK8"	27
"AK9"	236
"AKAIN1"	26
"AKAP1"	899
"AKAP10"	1041
"AKAP11"	8515
"AKAP12"	7171
"AKAP13"	1886
"AKAP14"	5
"AKAP17A"	155
"AKAP2"	599
"AKAP3"	28
"AKAP4"	0
"AKAP5"	644
"AKAP6"	8406
"AKAP7"	308
"AKAP8"	442
"AKAP8L"	960
"AKAP9"	3832
"AKIP1"	133
"AKIRIN1"	708
"AKIRIN2"	304
"AKNA"	399
"AKNAD1"	1
"AKR1A1"	284
"AKR1B1"	732
"AKR1B10"	0
"AKR1B15"	0
"AKR1C1"	101
"AKR1C2"	53
"AKR1C3"	70
"AKR1C4"	0
"AKR1C6P"	0
"AKR1C8P"	1
"AKR1D1"	0
"AKR1E2"	83
"AKR7A2"	403
"AKR7A2P1"	6
"AKR7A3"	18
"AKR7L"	32
"AKT1"	779
"AKT1S1"	151
"AKT2"	857
"AKT3"	6367
"AKTIP"	738
"ALAD"	664
"ALAS1"	665
"ALAS2"	2
"ALB"	11
"ALCAM"	1457
"ALDH16A1"	108
"ALDH18A1"	348
"ALDH1A1"	587
"ALDH1A2"	35
"ALDH1A3"	192
"ALDH1B1"	121
"ALDH1L1"	1617
"ALDH1L1-AS1"	3
"ALDH1L1-AS2"	21
"ALDH1L2"	272
"ALDH2"	1723
"ALDH3A1"	6
"ALDH3A2"	1400
"ALDH3B1"	30
"ALDH3B2"	0
"ALDH4A1"	546
"ALDH5A1"	1520
"ALDH6A1"	2034
"ALDH7A1"	1022
"ALDH8A1"	115
"ALDH9A1"	496
"ALDOA"	11508
"ALDOB"	4
"ALDOC"	5897
"ALG1"	166
"ALG10"	91
"ALG10B"	328
"ALG11"	175
"ALG12"	194
"ALG13"	564
"ALG14"	50
"ALG1L"	19
"ALG1L2"	14
"ALG1L9P"	102
"ALG2"	216
"ALG3"	67
"ALG5"	112
"ALG6"	115
"ALG8"	137
"ALG9"	585
"ALK"	137
"ALKAL1"	0
"ALKAL2"	0
"ALKBH1"	119
"ALKBH2"	59
"ALKBH3"	176
"ALKBH3-AS1"	0
"ALKBH4"	142
"ALKBH5"	1482
"ALKBH6"	90
"ALKBH7"	120
"ALKBH8"	160
"ALLC"	23
"ALMS1"	2118
"ALMS1-IT1"	20
"ALMS1P1"	38
"ALOX12"	0
"ALOX12-AS1"	37
"ALOX12B"	19
"ALOX12P2"	127
"ALOX15"	3
"ALOX15B"	17
"ALOX15P1"	12
"ALOX5"	67
"ALOX5AP"	39
"ALOXE3"	20
"ALPI"	0
"ALPK1"	113
"ALPK2"	2
"ALPK3"	200
"ALPL"	145
"ALPP"	0
"ALPPL2"	0
"ALS2"	2046
"ALS2CL"	306
"ALS2CR12"	90
"ALX1"	1
"ALX3"	7
"ALX4"	2
"ALYREF"	129
"AMACR"	172
"AMBN"	0
"AMBP"	0
"AMBRA1"	808
"AMD1"	1590
"AMDHD1"	5
"AMDHD2"	136
"AMELX"	0
"AMELY"	0
"AMER1"	290
"AMER2"	4021
"AMER3"	811
"AMFR"	1646
"AMH"	29
"AMHR2"	0
"AMIGO1"	1399
"AMIGO2"	45
"AMIGO3"	21
"AMMECR1"	154
"AMMECR1L"	236
"AMN"	1
"AMN1"	474
"AMOT"	1126
"AMOTL1"	807
"AMOTL2"	834
"AMPD1"	0
"AMPD2"	1302
"AMPD3"	462
"AMPH"	3118
"AMT"	105
"AMTN"	0
"AMY1A"	0
"AMY1B"	0
"AMY1C"	0
"AMY2A"	14
"AMY2B"	651
"AMZ1"	148
"AMZ2"	726
"AMZ2P1"	241
"ANAPC1"	1147
"ANAPC10"	128
"ANAPC11"	199
"ANAPC13"	324
"ANAPC15"	136
"ANAPC16"	326
"ANAPC1P1"	3
"ANAPC2"	339
"ANAPC4"	429
"ANAPC5"	1379
"ANAPC7"	521
"ANG"	11
"ANGEL1"	700
"ANGEL2"	642
"ANGPT1"	45
"ANGPT2"	186
"ANGPT4"	1
"ANGPTL1"	9
"ANGPTL2"	76
"ANGPTL3"	0
"ANGPTL4"	84
"ANGPTL5"	1
"ANGPTL6"	16
"ANGPTL7"	0
"ANGPTL8"	6
"ANHX"	0
"ANK1"	946
"ANK2"	27435
"ANK3"	11803
"ANKAR"	200
"ANKDD1A"	244
"ANKDD1B"	8
"ANKEF1"	35
"ANKFN1"	56
"ANKFY1"	1648
"ANKH"	2264
"ANKHD1"	969
"ANKHD1-EIF4EBP3"	908
"ANKIB1"	2000
"ANKK1"	14
"ANKLE1"	24
"ANKLE2"	713
"ANKMY1"	153
"ANKMY2"	752
"ANKRA2"	163
"ANKRD1"	0
"ANKRD10"	741
"ANKRD11"	2231
"ANKRD12"	3344
"ANKRD13A"	458
"ANKRD13B"	334
"ANKRD13C"	913
"ANKRD13D"	311
"ANKRD16"	224
"ANKRD17"	3996
"ANKRD18A"	221
"ANKRD18B"	149
"ANKRD18CP"	133
"ANKRD18DP"	22
"ANKRD19P"	213
"ANKRD2"	30
"ANKRD20A1"	32
"ANKRD20A11P"	25
"ANKRD20A12P"	52
"ANKRD20A19P"	8
"ANKRD20A2"	17
"ANKRD20A3"	73
"ANKRD20A4"	42
"ANKRD20A4-ANKRD20A20P"	518
"ANKRD20A5P"	209
"ANKRD20A8P"	72
"ANKRD20A9P"	35
"ANKRD22"	11
"ANKRD23"	133
"ANKRD24"	458
"ANKRD26"	1222
"ANKRD26P1"	2
"ANKRD26P3"	97
"ANKRD27"	720
"ANKRD28"	1199
"ANKRD29"	264
"ANKRD30A"	8
"ANKRD30B"	178
"ANKRD30BL"	2528
"ANKRD30BP2"	5
"ANKRD30BP3"	0
"ANKRD31"	39
"ANKRD33"	3
"ANKRD33B"	1186
"ANKRD34A"	163
"ANKRD34B"	26
"ANKRD34C"	207
"ANKRD34C-AS1"	33
"ANKRD35"	158
"ANKRD36"	1801
"ANKRD36B"	1051
"ANKRD36BP1"	0
"ANKRD36BP2"	268
"ANKRD36C"	1834
"ANKRD37"	52
"ANKRD39"	110
"ANKRD40"	1609
"ANKRD42"	639
"ANKRD44"	415
"ANKRD44-IT1"	19
"ANKRD45"	66
"ANKRD46"	944
"ANKRD49"	108
"ANKRD50"	734
"ANKRD52"	1379
"ANKRD53"	2
"ANKRD54"	229
"ANKRD55"	27
"ANKRD6"	361
"ANKRD60"	3
"ANKRD61"	0
"ANKRD62"	87
"ANKRD62P1-PARP4P3"	2
"ANKRD63"	86
"ANKRD65"	245
"ANKRD66"	0
"ANKRD7"	31
"ANKRD9"	409
"ANKS1A"	946
"ANKS1B"	3482
"ANKS3"	250
"ANKS4B"	1
"ANKS6"	560
"ANKUB1"	0
"ANKZF1"	658
"ANLN"	1090
"ANO1"	34
"ANO1-AS2"	0
"ANO10"	398
"ANO2"	119
"ANO3"	684
"ANO4"	527
"ANO5"	1369
"ANO6"	465
"ANO7"	17
"ANO8"	466
"ANO9"	0
"ANOS1"	372
"ANP32A"	797
"ANP32A-IT1"	73
"ANP32AP1"	0
"ANP32B"	181
"ANP32C"	16
"ANP32D"	1
"ANP32E"	542
"ANPEP"	25
"ANTXR1"	457
"ANTXR2"	97
"ANTXRL"	1
"ANTXRLP1"	1
"ANXA1"	139
"ANXA10"	0
"ANXA11"	1311
"ANXA13"	1
"ANXA2"	166
"ANXA2P1"	0
"ANXA2P2"	0
"ANXA2P3"	13
"ANXA2R"	10
"ANXA3"	106
"ANXA4"	175
"ANXA5"	585
"ANXA6"	4318
"ANXA7"	1293
"ANXA8"	0
"ANXA8L1"	0
"ANXA9"	0
"AOAH"	64
"AOAH-IT1"	5
"AOC1"	0
"AOC2"	100
"AOC3"	33
"AOC4P"	1
"AOX1"	38
"AOX3P-AOX2P"	2
"AP1AR"	326
"AP1B1"	1784
"AP1B1P1"	0
"AP1G1"	2022
"AP1G2"	1083
"AP1M1"	809
"AP1M2"	4
"AP1S1"	567
"AP1S2"	400
"AP1S3"	44
"AP2A1"	2093
"AP2A2"	1890
"AP2B1"	6503
"AP2M1"	4441
"AP2S1"	578
"AP3B1"	554
"AP3B2"	1851
"AP3D1"	1944
"AP3M1"	473
"AP3M2"	1296
"AP3S1"	552
"AP3S2"	512
"AP4B1"	370
"AP4B1-AS1"	3
"AP4E1"	312
"AP4M1"	95
"AP4S1"	382
"AP5B1"	510
"AP5M1"	946
"AP5S1"	95
"AP5Z1"	320
"APAF1"	298
"APBA1"	2670
"APBA2"	3207
"APBA3"	88
"APBB1"	3719
"APBB1IP"	62
"APBB2"	1463
"APBB3"	378
"APC"	8091
"APC2"	2506
"APCDD1"	248
"APCDD1L"	0
"APCDD1L-AS1"	1
"APCS"	0
"APEH"	607
"APELA"	0
"APEX1"	473
"APEX2"	71
"APH1A"	320
"APH1B"	393
"API5"	1335
"APIP"	173
"APLF"	193
"APLN"	103
"APLNR"	133
"APLP1"	4536
"APLP2"	5745
"APMAP"	1179
"APOA1"	0
"APOA1-AS"	0
"APOA2"	1
"APOA4"	0
"APOA5"	0
"APOB"	12
"APOBEC1"	0
"APOBEC2"	0
"APOBEC3A"	2
"APOBEC3A_B"	0
"APOBEC3B"	1
"APOBEC3B-AS1"	0
"APOBEC3C"	6
"APOBEC3D"	6
"APOBEC3F"	9
"APOBEC3G"	24
"APOBEC3H"	0
"APOBEC4"	0
"APOBR"	8
"APOC1"	49
"APOC1P1"	0
"APOC2"	15
"APOC3"	0
"APOC4"	0
"APOC4-APOC2"	15
"APOD"	1290
"APOE"	1601
"APOF"	0
"APOH"	0
"APOL1"	48
"APOL2"	959
"APOL3"	73
"APOL4"	15
"APOL5"	1
"APOL6"	305
"APOLD1"	1312
"APOM"	6
"APOO"	216
"APOOL"	576
"APOOP5"	0
"APOPT1"	189
"APP"	16457
"APPBP2"	1515
"APPL1"	1359
"APPL2"	630
"APRT"	112
"APTR"	65
"APTX"	324
"AQP1"	1402
"AQP10"	1
"AQP11"	55
"AQP12A"	0
"AQP12B"	0
"AQP2"	0
"AQP3"	6
"AQP4"	7322
"AQP4-AS1"	63
"AQP5"	4
"AQP6"	14
"AQP7"	5
"AQP7P1"	98
"AQP7P3"	13
"AQP8"	2
"AQP9"	30
"AQR"	843
"AR"	185
"ARAF"	170
"ARAP1"	753
"ARAP1-AS2"	0
"ARAP2"	3453
"ARAP3"	256
"ARC"	63
"ARCN1"	1378
"AREG"	0
"AREL1"	944
"ARF1"	2763
"ARF3"	4476
"ARF4"	496
"ARF4-AS1"	12
"ARF5"	763
"ARF6"	378
"ARFGAP1"	884
"ARFGAP2"	1190
"ARFGAP3"	338
"ARFGEF1"	1826
"ARFGEF2"	3998
"ARFGEF3"	4961
"ARFIP1"	245
"ARFIP2"	514
"ARFRP1"	305
"ARG1"	10
"ARG2"	185
"ARGFX"	2
"ARGFXP2"	0
"ARGLU1"	1288
"ARHGAP1"	658
"ARHGAP10"	217
"ARHGAP11A"	43
"ARHGAP11B"	6
"ARHGAP12"	1228
"ARHGAP15"	24
"ARHGAP17"	332
"ARHGAP18"	161
"ARHGAP19"	196
"ARHGAP19-SLIT1"	115
"ARHGAP20"	706
"ARHGAP21"	8203
"ARHGAP22"	228
"ARHGAP22-IT1"	20
"ARHGAP23"	1451
"ARHGAP24"	159
"ARHGAP25"	100
"ARHGAP26"	4430
"ARHGAP26-AS1"	0
"ARHGAP26-IT1"	39
"ARHGAP27"	156
"ARHGAP27P1"	124
"ARHGAP27P1-BPTFP1-KPNA2P3"	352
"ARHGAP27P2"	20
"ARHGAP28"	41
"ARHGAP29"	726
"ARHGAP30"	49
"ARHGAP31"	583
"ARHGAP31-AS1"	0
"ARHGAP32"	6692
"ARHGAP33"	328
"ARHGAP35"	4619
"ARHGAP36"	8
"ARHGAP39"	541
"ARHGAP4"	110
"ARHGAP40"	1
"ARHGAP42"	290
"ARHGAP44"	1435
"ARHGAP45"	66
"ARHGAP5"	5560
"ARHGAP5-AS1"	36
"ARHGAP6"	74
"ARHGAP8"	15
"ARHGAP9"	107
"ARHGDIA"	910
"ARHGDIB"	144
"ARHGDIG"	711
"ARHGEF1"	295
"ARHGEF10"	710
"ARHGEF10L"	540
"ARHGEF11"	2555
"ARHGEF12"	7141
"ARHGEF15"	28
"ARHGEF16"	27
"ARHGEF17"	1898
"ARHGEF18"	690
"ARHGEF19"	13
"ARHGEF2"	1464
"ARHGEF25"	1338
"ARHGEF26"	364
"ARHGEF26-AS1"	60
"ARHGEF28"	480
"ARHGEF3"	1605
"ARHGEF3-AS1"	0
"ARHGEF33"	91
"ARHGEF34P"	0
"ARHGEF35"	5
"ARHGEF37"	673
"ARHGEF38"	0
"ARHGEF38-IT1"	0
"ARHGEF39"	1
"ARHGEF4"	2434
"ARHGEF40"	282
"ARHGEF5"	10
"ARHGEF6"	800
"ARHGEF7"	3588
"ARHGEF7-AS1"	0
"ARHGEF7-AS2"	11
"ARHGEF9"	3963
"ARHGEF9-IT1"	12
"ARID1A"	1327
"ARID1B"	1682
"ARID2"	675
"ARID3A"	40
"ARID3B"	73
"ARID3C"	21
"ARID4A"	881
"ARID4B"	1209
"ARID5A"	170
"ARID5B"	1734
"ARIH1"	1499
"ARIH2"	1286
"ARIH2OS"	20
"ARL1"	886
"ARL10"	301
"ARL11"	7
"ARL13A"	0
"ARL13B"	147
"ARL14"	1
"ARL14EP"	358
"ARL14EPL"	1
"ARL15"	306
"ARL16"	175
"ARL17A"	381
"ARL17B"	129
"ARL2"	482
"ARL2-SNX15"	272
"ARL2BP"	557
"ARL3"	672
"ARL4A"	475
"ARL4C"	1007
"ARL4D"	54
"ARL5A"	430
"ARL5B"	584
"ARL5C"	3
"ARL6"	449
"ARL6IP1"	5269
"ARL6IP4"	695
"ARL6IP5"	1502
"ARL6IP6"	83
"ARL8A"	558
"ARL8B"	2039
"ARL9"	4
"ARMC1"	720
"ARMC10"	375
"ARMC12"	4
"ARMC2"	330
"ARMC2-AS1"	0
"ARMC3"	25
"ARMC4"	16
"ARMC4P1"	4
"ARMC5"	193
"ARMC6"	199
"ARMC7"	71
"ARMC8"	888
"ARMC9"	544
"ARMCX1"	420
"ARMCX2"	676
"ARMCX3"	1509
"ARMCX4"	1103
"ARMCX5"	248
"ARMCX5-GPRASP2"	1932
"ARMCX6"	127
"ARMS2"	0
"ARMT1"	242
"ARNT"	710
"ARNT2"	5793
"ARNTL"	773
"ARNTL2"	598
"ARNTL2-AS1"	0
"ARPC1A"	823
"ARPC1B"	108
"ARPC2"	1023
"ARPC3"	588
"ARPC4"	651
"ARPC4-TTLL3"	300
"ARPC5"	492
"ARPC5L"	411
"ARPIN"	458
"ARPP19"	4906
"ARPP21"	2062
"ARR3"	0
"ARRB1"	3654
"ARRB2"	438
"ARRDC1"	93
"ARRDC1-AS1"	75
"ARRDC2"	390
"ARRDC3"	603
"ARRDC3-AS1"	7
"ARRDC4"	328
"ARRDC5"	5
"ARSA"	342
"ARSB"	264
"ARSD"	101
"ARSD-AS1"	5
"ARSE"	12
"ARSF"	6
"ARSG"	219
"ARSH"	1
"ARSI"	20
"ARSJ"	59
"ARSK"	164
"ART1"	0
"ART3"	179
"ART4"	5
"ART5"	2
"ARTN"	9
"ARV1"	183
"ARVCF"	373
"ARX"	106
"AS-PTPRE"	0
"AS3MT"	81
"ASAH1"	1146
"ASAH2"	31
"ASAH2B"	112
"ASAP1"	1398
"ASAP1-IT1"	35
"ASAP1-IT2"	30
"ASAP2"	843
"ASAP3"	269
"ASB1"	1064
"ASB10"	0
"ASB11"	1
"ASB12"	1
"ASB13"	351
"ASB14"	0
"ASB15"	0
"ASB16"	2
"ASB16-AS1"	28
"ASB17"	0
"ASB18"	8
"ASB2"	61
"ASB3"	395
"ASB4"	24
"ASB5"	5
"ASB6"	392
"ASB7"	226
"ASB8"	428
"ASB9"	2
"ASB9P1"	0
"ASCC1"	280
"ASCC2"	211
"ASCC3"	893
"ASCL1"	64
"ASCL2"	3
"ASCL3"	0
"ASCL4"	0
"ASCL5"	2
"ASDURF"	83
"ASF1A"	221
"ASF1B"	1
