gene/TE	/sonas-hs/mhammell/hpc/home/tam/workdir/ALS/regina_samples/BAM/ALS-39_S5.bam
"ACTL8"	0
"ACTL9"	0
"ACTN1"	1541
"ACTN1-AS1"	2
"ACTN2"	1335
"ACTN3"	0
"ACTN4"	2378
"ACTR10"	294
"ACTR1A"	1645
"ACTR1B"	691
"ACTR2"	1712
"ACTR3"	903
"ACTR3B"	297
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	260
"ACTR5"	111
"ACTR6"	210
"ACTR8"	402
"ACTRT1"	1
"ACTRT2"	0
"ACTRT3"	40
"ACVR1"	218
"ACVR1B"	664
"ACVR1C"	134
"ACVR2A"	492
"ACVR2B"	701
"ACVR2B-AS1"	12
"ACVRL1"	156
"ACY1"	31
"ACY3"	20
"ACYP1"	101
"ACYP2"	246
"ADA"	83
"ADA2"	167
"ADAD1"	0
"ADAD2"	6
"ADAL"	194
"ADAM10"	1465
"ADAM11"	932
"ADAM12"	87
"ADAM15"	422
"ADAM17"	522
"ADAM18"	0
"ADAM19"	182
"ADAM1A"	113
"ADAM2"	0
"ADAM20"	152
"ADAM20P1"	135
"ADAM21"	6
"ADAM21P1"	0
"ADAM22"	1995
"ADAM23"	1255
"ADAM28"	114
"ADAM29"	0
"ADAM30"	0
"ADAM32"	139
"ADAM33"	86
"ADAM3A"	0
"ADAM3B"	9
"ADAM5"	3
"ADAM6"	0
"ADAM7"	0
"ADAM8"	73
"ADAM9"	732
"ADAMDEC1"	0
"ADAMTS1"	1099
"ADAMTS10"	388
"ADAMTS12"	21
"ADAMTS13"	259
"ADAMTS14"	58
"ADAMTS15"	11
"ADAMTS16"	61
"ADAMTS17"	113
"ADAMTS18"	145
"ADAMTS19"	118
"ADAMTS19-AS1"	6
"ADAMTS2"	108
"ADAMTS20"	3
"ADAMTS3"	102
"ADAMTS4"	510
"ADAMTS5"	41
"ADAMTS6"	28
"ADAMTS7"	34
"ADAMTS7P1"	43
"ADAMTS8"	149
"ADAMTS9"	541
"ADAMTS9-AS1"	0
"ADAMTS9-AS2"	78
"ADAMTSL1"	106
"ADAMTSL2"	321
"ADAMTSL3"	504
"ADAMTSL4"	22
"ADAMTSL4-AS1"	14
"ADAMTSL5"	15
"ADAP1"	1124
"ADAP2"	107
"ADAR"	4491
"ADARB1"	725
"ADARB2"	564
"ADARB2-AS1"	2
"ADAT1"	440
"ADAT2"	56
"ADAT3"	31
"ADCK1"	113
"ADCK2"	268
"ADCK5"	76
"ADCY1"	7421
"ADCY10"	52
"ADCY10P1"	291
"ADCY2"	2831
"ADCY3"	1084
"ADCY4"	92
"ADCY5"	1625
"ADCY6"	755
"ADCY7"	464
"ADCY8"	452
"ADCY9"	855
"ADCYAP1"	36
"ADCYAP1R1"	3255
"ADD1"	4750
"ADD2"	2343
"ADD3"	4723
"ADD3-AS1"	43
"ADGB"	0
"ADGRA1"	517
"ADGRA1-AS1"	5
"ADGRA2"	250
"ADGRA3"	1017
"ADGRB1"	861
"ADGRB2"	2318
"ADGRB3"	3070
"ADGRD1"	87
"ADGRD1-AS1"	0
"ADGRE1"	2
"ADGRE2"	32
"ADGRE3"	0
"ADGRE4P"	3
"ADGRE5"	74
"ADGRF1"	0
"ADGRF2"	0
"ADGRF3"	35
"ADGRF4"	2
"ADGRF5"	438
"ADGRG1"	1349
"ADGRG2"	0
"ADGRG3"	8
"ADGRG4"	0
"ADGRG5"	5
"ADGRG6"	88
"ADGRG7"	0
"ADGRL1"	3362
"ADGRL2"	952
"ADGRL3"	3405
"ADGRL3-AS1"	0
"ADGRL4"	69
"ADGRV1"	4747
"ADH1A"	0
"ADH1B"	18
"ADH1C"	0
"ADH4"	0
"ADH5"	507
"ADH6"	0
"ADH7"	0
"ADHFE1"	173
"ADI1"	421
"ADIG"	1
"ADIPOQ"	0
"ADIPOQ-AS1"	0
"ADIPOR1"	725
"ADIPOR2"	1859
"ADIRF"	357
"ADK"	188
"ADM"	80
"ADM2"	0
"ADM5"	17
"ADNP"	1521
"ADNP-AS1"	6
"ADNP2"	517
"ADO"	500
"ADORA1"	687
"ADORA2A"	71
"ADORA2A-AS1"	0
"ADORA2B"	34
"ADORA3"	55
"ADPGK"	195
"ADPGK-AS1"	8
"ADPRH"	47
"ADPRHL1"	96
"ADPRHL2"	133
"ADPRM"	32
"ADRA1A"	568
"ADRA1B"	151
"ADRA1D"	2
"ADRA2A"	275
"ADRA2B"	28
"ADRA2C"	81
"ADRB1"	132
"ADRB2"	114
"ADRB3"	2
"ADRM1"	404
"ADSL"	173
"ADSS"	488
"ADSSL1"	55
"ADTRP"	66
"AEBP1"	1865
"AEBP2"	605
"AEN"	150
"AES"	2502
"AFAP1"	593
"AFAP1-AS1"	63
"AFAP1L1"	94
"AFAP1L2"	566
"AFDN"	2885
"AFDN-DT"	11
"AFF1"	1613
"AFF1-AS1"	50
"AFF2"	555
"AFF3"	1679
"AFF4"	3264
"AFG1L"	184
"AFG3L1P"	251
"AFG3L2"	592
"AFM"	0
"AFMID"	344
"AFP"	0
"AFTPH"	812
"AGA"	64
"AGAP1"	5887
"AGAP1-IT1"	39
"AGAP11"	55
"AGAP12P"	41
"AGAP2"	3510
"AGAP2-AS1"	19
"AGAP3"	1860
"AGAP4"	151
"AGAP5"	79
"AGAP6"	125
"AGAP7P"	47
"AGAP9"	107
"AGBL1"	5
"AGBL1-AS1"	0
"AGBL2"	16
"AGBL3"	43
"AGBL4"	202
"AGBL4-IT1"	20
"AGBL5"	179
"AGBL5-AS1"	2
"AGER"	61
"AGFG1"	1285
"AGFG2"	497
"AGGF1"	709
"AGK"	313
"AGL"	528
"AGMAT"	43
"AGMO"	12
"AGO1"	1644
"AGO2"	1954
"AGO3"	679
"AGO4"	610
"AGPAT1"	776
"AGPAT2"	53
"AGPAT3"	2009
"AGPAT4"	1687
"AGPAT4-IT1"	186
"AGPAT5"	541
"AGPS"	634
"AGR2"	0
"AGR3"	1
"AGRN"	1259
"AGRP"	0
"AGT"	2320
"AGTPBP1"	3414
"AGTR1"	1
"AGTR2"	0
"AGTRAP"	71
"AGXT"	0
"AGXT2"	0
"AHCTF1"	1416
"AHCTF1P1"	1
"AHCY"	519
"AHCYL1"	4352
"AHCYL2"	1166
"AHDC1"	1206
"AHI1"	1061
"AHNAK"	18914
"AHNAK2"	1280
"AHR"	415
"AHRR"	73
"AHSA1"	1665
"AHSA2P"	1237
"AHSG"	1
"AHSP"	1
"AICDA"	0
"AIDA"	824
"AIF1"	32
"AIF1L"	2658
"AIFM1"	137
"AIFM2"	144
"AIFM3"	612
"AIG1"	397
"AIM2"	2
"AIMP1"	220
"AIMP2"	75
"AIP"	376
"AIPL1"	1
"AIRE"	25
"AIRN"	6
"AJAP1"	773
"AJM1"	432
"AJUBA"	31
"AK1"	628
"AK2"	807
"AK3"	653
"AK4"	1341
"AK5"	4527
"AK6"	77
"AK7"	26
"AK8"	9
"AK9"	395
"AKAIN1"	3
"AKAP1"	838
"AKAP10"	649
"AKAP11"	5790
"AKAP12"	4135
"AKAP13"	1441
"AKAP14"	2
"AKAP17A"	159
"AKAP2"	358
"AKAP3"	89
"AKAP4"	0
"AKAP5"	401
"AKAP6"	5122
"AKAP7"	399
"AKAP8"	294
"AKAP8L"	869
"AKAP9"	3627
"AKIP1"	102
"AKIRIN1"	744
"AKIRIN2"	305
"AKNA"	422
"AKNAD1"	13
"AKR1A1"	181
"AKR1B1"	428
"AKR1B10"	0
"AKR1B15"	0
"AKR1C1"	88
"AKR1C2"	23
"AKR1C3"	123
"AKR1C4"	0
"AKR1C6P"	0
"AKR1C8P"	0
"AKR1D1"	0
"AKR1E2"	204
"AKR7A2"	597
"AKR7A2P1"	2
"AKR7A3"	34
"AKR7L"	42
"AKT1"	944
"AKT1S1"	280
"AKT2"	1093
"AKT3"	5406
"AKTIP"	670
"ALAD"	1241
"ALAS1"	423
"ALAS2"	15
"ALB"	5
"ALCAM"	1791
"ALDH16A1"	102
"ALDH18A1"	348
"ALDH1A1"	541
"ALDH1A2"	19
"ALDH1A3"	65
"ALDH1B1"	103
"ALDH1L1"	716
"ALDH1L1-AS1"	0
"ALDH1L1-AS2"	21
"ALDH1L2"	262
"ALDH2"	1761
"ALDH3A1"	6
"ALDH3A2"	961
"ALDH3B1"	25
"ALDH3B2"	1
"ALDH4A1"	698
"ALDH5A1"	1004
"ALDH6A1"	2372
"ALDH7A1"	1548
"ALDH8A1"	80
"ALDH9A1"	545
"ALDOA"	7560
"ALDOB"	1
"ALDOC"	3935
"ALG1"	146
"ALG10"	86
"ALG10B"	244
"ALG11"	151
"ALG12"	328
"ALG13"	447
"ALG14"	38
"ALG1L"	7
"ALG1L2"	20
"ALG1L9P"	94
"ALG2"	238
"ALG3"	104
"ALG5"	76
"ALG6"	101
"ALG8"	156
"ALG9"	344
"ALK"	191
"ALKAL1"	0
"ALKAL2"	3
"ALKBH1"	110
"ALKBH2"	59
"ALKBH3"	83
"ALKBH3-AS1"	0
"ALKBH4"	129
"ALKBH5"	1594
"ALKBH6"	101
"ALKBH7"	161
"ALKBH8"	122
"ALLC"	1
"ALMS1"	3088
"ALMS1-IT1"	34
"ALMS1P1"	88
"ALOX12"	0
"ALOX12-AS1"	58
"ALOX12B"	6
"ALOX12P2"	94
"ALOX15"	24
"ALOX15B"	9
"ALOX15P1"	11
"ALOX5"	76
"ALOX5AP"	45
"ALOXE3"	22
"ALPI"	0
"ALPK1"	176
"ALPK2"	0
"ALPK3"	160
"ALPL"	123
"ALPP"	0
"ALPPL2"	0
"ALS2"	1125
"ALS2CL"	186
"ALS2CR12"	130
"ALX1"	0
"ALX3"	0
"ALX4"	2
"ALYREF"	131
"AMACR"	82
"AMBN"	1
"AMBP"	1
"AMBRA1"	783
"AMD1"	1273
"AMDHD1"	3
"AMDHD2"	148
"AMELX"	0
"AMELY"	0
"AMER1"	240
"AMER2"	7307
"AMER3"	545
"AMFR"	1747
"AMH"	26
"AMHR2"	0
"AMIGO1"	688
"AMIGO2"	28
"AMIGO3"	38
"AMMECR1"	71
"AMMECR1L"	293
"AMN"	4
"AMN1"	317
"AMOT"	1620
"AMOTL1"	952
"AMOTL2"	1171
"AMPD1"	0
"AMPD2"	1084
"AMPD3"	662
"AMPH"	1530
"AMT"	131
"AMTN"	0
"AMY1A"	0
"AMY1B"	0
"AMY1C"	0
"AMY2A"	6
"AMY2B"	351
"AMZ1"	347
"AMZ2"	719
"AMZ2P1"	193
"ANAPC1"	745
"ANAPC10"	110
"ANAPC11"	168
"ANAPC13"	204
"ANAPC15"	141
"ANAPC16"	426
"ANAPC1P1"	0
"ANAPC2"	398
"ANAPC4"	273
"ANAPC5"	1250
"ANAPC7"	419
"ANG"	18
"ANGEL1"	618
"ANGEL2"	604
"ANGPT1"	153
"ANGPT2"	99
"ANGPT4"	10
"ANGPTL1"	43
"ANGPTL2"	166
"ANGPTL3"	0
"ANGPTL4"	460
"ANGPTL5"	5
"ANGPTL6"	8
"ANGPTL7"	1
"ANGPTL8"	0
"ANHX"	0
"ANK1"	212
"ANK2"	20053
"ANK3"	12689
"ANKAR"	281
"ANKDD1A"	225
"ANKDD1B"	35
"ANKEF1"	47
"ANKFN1"	81
"ANKFY1"	1771
"ANKH"	2251
"ANKHD1"	933
"ANKHD1-EIF4EBP3"	910
"ANKIB1"	2789
"ANKK1"	9
"ANKLE1"	25
"ANKLE2"	675
"ANKMY1"	140
"ANKMY2"	378
"ANKRA2"	122
"ANKRD1"	2
"ANKRD10"	834
"ANKRD11"	3415
"ANKRD12"	4386
"ANKRD13A"	527
"ANKRD13B"	593
"ANKRD13C"	642
"ANKRD13D"	432
"ANKRD16"	193
"ANKRD17"	4117
"ANKRD18A"	464
"ANKRD18B"	113
"ANKRD18CP"	234
"ANKRD18DP"	12
"ANKRD19P"	237
"ANKRD2"	21
"ANKRD20A1"	31
"ANKRD20A11P"	5
"ANKRD20A12P"	66
"ANKRD20A19P"	7
"ANKRD20A2"	23
"ANKRD20A3"	83
"ANKRD20A4"	36
"ANKRD20A4-ANKRD20A20P"	577
"ANKRD20A5P"	150
"ANKRD20A8P"	64
"ANKRD20A9P"	15
"ANKRD22"	0
"ANKRD23"	254
"ANKRD24"	675
"ANKRD26"	927
"ANKRD26P1"	6
"ANKRD26P3"	42
"ANKRD27"	607
"ANKRD28"	990
"ANKRD29"	120
"ANKRD30A"	1
"ANKRD30B"	252
"ANKRD30BL"	7497
"ANKRD30BP2"	2
"ANKRD30BP3"	0
"ANKRD31"	47
"ANKRD33"	0
"ANKRD33B"	1143
"ANKRD34A"	202
"ANKRD34B"	5
"ANKRD34C"	51
"ANKRD34C-AS1"	18
"ANKRD35"	148
"ANKRD36"	2679
"ANKRD36B"	833
"ANKRD36BP1"	0
"ANKRD36BP2"	545
"ANKRD36C"	1956
"ANKRD37"	173
"ANKRD39"	80
"ANKRD40"	4502
"ANKRD42"	368
"ANKRD44"	448
"ANKRD44-IT1"	37
"ANKRD45"	95
"ANKRD46"	539
"ANKRD49"	109
"ANKRD50"	568
"ANKRD52"	1374
"ANKRD53"	6
"ANKRD54"	223
"ANKRD55"	24
"ANKRD6"	798
"ANKRD60"	1
"ANKRD61"	0
"ANKRD62"	42
"ANKRD62P1-PARP4P3"	2
"ANKRD63"	32
"ANKRD65"	123
"ANKRD66"	1
"ANKRD7"	23
"ANKRD9"	598
"ANKS1A"	762
"ANKS1B"	3419
"ANKS3"	239
"ANKS4B"	1
"ANKS6"	602
"ANKUB1"	1
"ANKZF1"	609
"ANLN"	3541
"ANO1"	32
"ANO1-AS2"	0
"ANO10"	306
"ANO2"	146
"ANO3"	489
"ANO4"	804
"ANO5"	602
"ANO6"	661
"ANO7"	33
"ANO8"	479
"ANO9"	1
"ANOS1"	496
"ANP32A"	930
"ANP32A-IT1"	178
"ANP32AP1"	0
"ANP32B"	535
"ANP32C"	40
"ANP32D"	2
"ANP32E"	458
"ANPEP"	22
"ANTXR1"	1182
"ANTXR2"	124
"ANTXRL"	2
"ANTXRLP1"	0
"ANXA1"	118
"ANXA10"	0
"ANXA11"	964
"ANXA13"	6
"ANXA2"	124
"ANXA2P1"	0
"ANXA2P2"	0
"ANXA2P3"	1
"ANXA2R"	15
"ANXA3"	55
"ANXA4"	269
"ANXA5"	754
"ANXA6"	1854
"ANXA7"	763
"ANXA8"	1
"ANXA8L1"	0
"ANXA9"	7
"AOAH"	79
"AOAH-IT1"	4
"AOC1"	0
"AOC2"	80
"AOC3"	41
"AOC4P"	0
"AOX1"	33
"AOX3P-AOX2P"	0
"AP1AR"	205
"AP1B1"	1473
"AP1B1P1"	0
"AP1G1"	1486
"AP1G2"	797
"AP1M1"	701
"AP1M2"	0
"AP1S1"	364
"AP1S2"	344
"AP1S3"	38
"AP2A1"	1606
"AP2A2"	1827
"AP2B1"	4198
"AP2M1"	2623
"AP2S1"	301
"AP3B1"	803
"AP3B2"	1389
"AP3D1"	2076
"AP3M1"	517
"AP3M2"	809
"AP3S1"	416
"AP3S2"	451
"AP4B1"	274
"AP4B1-AS1"	3
"AP4E1"	309
"AP4M1"	131
"AP4S1"	401
"AP5B1"	554
"AP5M1"	545
"AP5S1"	89
"AP5Z1"	313
"APAF1"	309
"APBA1"	2454
"APBA2"	2449
"APBA3"	220
"APBB1"	2999
"APBB1IP"	153
"APBB2"	1827
"APBB3"	315
"APC"	8965
"APC2"	3437
"APCDD1"	539
"APCDD1L"	0
"APCDD1L-AS1"	3
"APCS"	0
"APEH"	553
"APELA"	1
"APEX1"	325
"APEX2"	75
"APH1A"	324
"APH1B"	271
"API5"	950
"APIP"	169
"APLF"	580
"APLN"	223
"APLNR"	858
"APLP1"	6395
"APLP2"	3463
"APMAP"	761
"APOA1"	4
"APOA1-AS"	0
"APOA2"	1
"APOA4"	0
"APOA5"	0
"APOB"	49
"APOBEC1"	0
"APOBEC2"	0
"APOBEC3A"	0
"APOBEC3A_B"	0
"APOBEC3B"	0
"APOBEC3B-AS1"	0
"APOBEC3C"	15
"APOBEC3D"	10
"APOBEC3F"	36
"APOBEC3G"	29
"APOBEC3H"	1
"APOBEC4"	0
"APOBR"	23
"APOC1"	28
"APOC1P1"	0
"APOC2"	51
"APOC3"	0
"APOC4"	0
"APOC4-APOC2"	51
"APOD"	2050
"APOE"	4302
"APOF"	0
"APOH"	0
"APOL1"	39
"APOL2"	369
"APOL3"	62
"APOL4"	11
"APOL5"	0
"APOL6"	294
"APOLD1"	1211
"APOM"	4
"APOO"	131
"APOOL"	434
"APOOP5"	0
"APOPT1"	174
"APP"	13961
"APPBP2"	1055
"APPL1"	1285
"APPL2"	751
"APRT"	101
"APTR"	72
"APTX"	241
"AQP1"	6008
"AQP10"	0
"AQP11"	47
"AQP12A"	0
"AQP12B"	0
"AQP2"	0
"AQP3"	5
"AQP4"	16076
"AQP4-AS1"	89
"AQP5"	4
"AQP6"	10
"AQP7"	5
"AQP7P1"	85
"AQP7P3"	12
"AQP8"	3
"AQP9"	32
"AQR"	812
"AR"	219
"ARAF"	226
"ARAP1"	1692
"ARAP1-AS2"	0
"ARAP2"	4453
"ARAP3"	170
"ARC"	73
"ARCN1"	1016
"AREG"	0
"AREL1"	627
"ARF1"	1754
"ARF3"	2882
"ARF4"	359
"ARF4-AS1"	25
"ARF5"	481
"ARF6"	350
"ARFGAP1"	866
"ARFGAP2"	838
"ARFGAP3"	347
"ARFGEF1"	1539
"ARFGEF2"	1834
"ARFGEF3"	4909
"ARFIP1"	234
"ARFIP2"	425
"ARFRP1"	335
"ARG1"	5
"ARG2"	116
"ARGFX"	0
"ARGFXP2"	0
"ARGLU1"	1656
"ARHGAP1"	1007
"ARHGAP10"	230
"ARHGAP11A"	74
"ARHGAP11B"	10
"ARHGAP12"	1033
"ARHGAP15"	26
"ARHGAP17"	426
"ARHGAP18"	130
"ARHGAP19"	171
"ARHGAP19-SLIT1"	110
"ARHGAP20"	493
"ARHGAP21"	12104
"ARHGAP22"	545
"ARHGAP22-IT1"	28
"ARHGAP23"	2605
"ARHGAP24"	103
"ARHGAP25"	68
"ARHGAP26"	3320
"ARHGAP26-AS1"	1
"ARHGAP26-IT1"	38
"ARHGAP27"	197
"ARHGAP27P1"	226
"ARHGAP27P1-BPTFP1-KPNA2P3"	416
"ARHGAP27P2"	7
"ARHGAP28"	30
"ARHGAP29"	327
"ARHGAP30"	58
"ARHGAP31"	1003
"ARHGAP31-AS1"	3
"ARHGAP32"	5775
"ARHGAP33"	586
"ARHGAP35"	5063
"ARHGAP36"	12
"ARHGAP39"	576
"ARHGAP4"	115
"ARHGAP40"	0
"ARHGAP42"	277
"ARHGAP44"	821
"ARHGAP45"	182
"ARHGAP5"	7529
"ARHGAP5-AS1"	79
"ARHGAP6"	155
"ARHGAP8"	2
"ARHGAP9"	57
"ARHGDIA"	991
"ARHGDIB"	125
"ARHGDIG"	519
"ARHGEF1"	562
"ARHGEF10"	1253
"ARHGEF10L"	588
"ARHGEF11"	1941
"ARHGEF12"	5560
"ARHGEF15"	27
"ARHGEF16"	11
"ARHGEF17"	2068
"ARHGEF18"	828
"ARHGEF19"	8
"ARHGEF2"	1977
"ARHGEF25"	757
"ARHGEF26"	594
"ARHGEF26-AS1"	109
"ARHGEF28"	529
"ARHGEF3"	794
"ARHGEF3-AS1"	0
"ARHGEF33"	96
"ARHGEF34P"	0
"ARHGEF35"	0
"ARHGEF37"	873
"ARHGEF38"	0
"ARHGEF38-IT1"	0
"ARHGEF39"	1
"ARHGEF4"	2678
"ARHGEF40"	718
"ARHGEF5"	27
"ARHGEF6"	1116
"ARHGEF7"	3076
"ARHGEF7-AS1"	0
"ARHGEF7-AS2"	10
"ARHGEF9"	2200
"ARHGEF9-IT1"	11
"ARID1A"	2076
"ARID1B"	1764
"ARID2"	860
"ARID3A"	62
"ARID3B"	101
"ARID3C"	3
"ARID4A"	740
"ARID4B"	1214
"ARID5A"	219
"ARID5B"	1262
"ARIH1"	1159
"ARIH2"	991
"ARIH2OS"	18
"ARL1"	625
"ARL10"	427
"ARL11"	10
"ARL13A"	0
"ARL13B"	134
"ARL14"	0
"ARL14EP"	285
"ARL14EPL"	0
"ARL15"	159
"ARL16"	154
"ARL17A"	842
"ARL17B"	192
"ARL2"	396
"ARL2-SNX15"	264
"ARL2BP"	396
"ARL3"	469
"ARL4A"	244
"ARL4C"	387
"ARL4D"	37
"ARL5A"	422
"ARL5B"	500
"ARL5C"	2
"ARL6"	204
"ARL6IP1"	2570
"ARL6IP4"	687
"ARL6IP5"	1000
"ARL6IP6"	203
"ARL8A"	729
"ARL8B"	1218
"ARL9"	4
"ARMC1"	608
"ARMC10"	266
"ARMC12"	25
"ARMC2"	333
"ARMC2-AS1"	0
"ARMC3"	26
"ARMC4"	23
"ARMC4P1"	5
"ARMC5"	217
"ARMC6"	224
"ARMC7"	87
"ARMC8"	600
"ARMC9"	529
"ARMCX1"	264
"ARMCX2"	753
"ARMCX3"	961
"ARMCX4"	610
"ARMCX5"	117
"ARMCX5-GPRASP2"	1432
"ARMCX6"	193
"ARMS2"	1
"ARMT1"	152
"ARNT"	556
"ARNT2"	4724
"ARNTL"	476
"ARNTL2"	403
"ARNTL2-AS1"	0
"ARPC1A"	510
"ARPC1B"	140
"ARPC2"	797
"ARPC3"	436
"ARPC4"	408
"ARPC4-TTLL3"	275
"ARPC5"	473
"ARPC5L"	244
"ARPIN"	466
"ARPP19"	4242
"ARPP21"	1613
"ARR3"	0
"ARRB1"	3962
"ARRB2"	485
"ARRDC1"	137
"ARRDC1-AS1"	105
"ARRDC2"	747
"ARRDC3"	704
"ARRDC3-AS1"	1
"ARRDC4"	848
"ARRDC5"	5
"ARSA"	437
"ARSB"	290
"ARSD"	117
"ARSD-AS1"	7
"ARSE"	17
"ARSF"	31
"ARSG"	121
"ARSH"	1
"ARSI"	23
"ARSJ"	166
"ARSK"	148
"ART1"	0
"ART3"	161
"ART4"	0
"ART5"	4
"ARTN"	5
"ARV1"	160
"ARVCF"	294
"ARX"	59
"AS-PTPRE"	0
"AS3MT"	84
"ASAH1"	1004
"ASAH2"	11
"ASAH2B"	46
"ASAP1"	1498
"ASAP1-IT1"	52
"ASAP1-IT2"	40
"ASAP2"	822
"ASAP3"	496
"ASB1"	1068
"ASB10"	1
"ASB11"	0
"ASB12"	5
"ASB13"	144
"ASB14"	2
"ASB15"	0
"ASB16"	0
"ASB16-AS1"	49
"ASB17"	0
"ASB18"	7
"ASB2"	26
"ASB3"	293
"ASB4"	44
"ASB5"	5
"ASB6"	422
"ASB7"	244
"ASB8"	281
"ASB9"	1
"ASB9P1"	0
"ASCC1"	315
"ASCC2"	276
"ASCC3"	896
"ASCL1"	143
"ASCL2"	1
"ASCL3"	0
"ASCL4"	0
"ASCL5"	2
"ASDURF"	82
"ASF1A"	163
"ASF1B"	3
"ASGR1"	19
"ASGR2"	3
