gene/TE	/sonas-hs/mhammell/hpc/home/tam/workdir/ALS/regina_samples/BAM/ALS-76_S1.bam
"ANAPC11"	295
"ANAPC13"	336
"ANAPC15"	176
"ANAPC16"	732
"ANAPC1P1"	5
"ANAPC2"	935
"ANAPC4"	851
"ANAPC5"	4569
"ANAPC7"	983
"ANG"	28
"ANGEL1"	2105
"ANGEL2"	1190
"ANGPT1"	110
"ANGPT2"	253
"ANGPT4"	5
"ANGPTL1"	8
"ANGPTL2"	877
"ANGPTL3"	0
"ANGPTL4"	311
"ANGPTL5"	4
"ANGPTL6"	25
"ANGPTL7"	2
"ANGPTL8"	2
"ANHX"	0
"ANK1"	109
"ANK2"	21023
"ANK3"	22980
"ANKAR"	503
"ANKDD1A"	327
"ANKDD1B"	12
"ANKEF1"	14
"ANKFN1"	35
"ANKFY1"	3938
"ANKH"	2294
"ANKHD1"	2416
"ANKHD1-EIF4EBP3"	2357
"ANKIB1"	7182
"ANKK1"	32
"ANKLE1"	40
"ANKLE2"	1279
"ANKMY1"	507
"ANKMY2"	348
"ANKRA2"	415
"ANKRD1"	0
"ANKRD10"	2224
"ANKRD11"	3515
"ANKRD12"	5551
"ANKRD13A"	2023
"ANKRD13B"	1100
"ANKRD13C"	1143
"ANKRD13D"	471
"ANKRD16"	257
"ANKRD17"	6005
"ANKRD18A"	3393
"ANKRD18B"	201
"ANKRD18CP"	60
"ANKRD18DP"	9
"ANKRD19P"	20
"ANKRD2"	7
"ANKRD20A1"	11
"ANKRD20A11P"	8
"ANKRD20A12P"	18
"ANKRD20A19P"	6
"ANKRD20A2"	19
"ANKRD20A3"	42
"ANKRD20A4"	30
"ANKRD20A4-ANKRD20A20P"	334
"ANKRD20A5P"	14
"ANKRD20A8P"	48
"ANKRD20A9P"	1
"ANKRD22"	0
"ANKRD23"	681
"ANKRD24"	293
"ANKRD26"	1033
"ANKRD26P1"	0
"ANKRD26P3"	3
"ANKRD27"	865
"ANKRD28"	3408
"ANKRD29"	67
"ANKRD30A"	1
"ANKRD30B"	34
"ANKRD30BL"	10033
"ANKRD30BP2"	2
"ANKRD30BP3"	0
"ANKRD31"	64
"ANKRD33"	0
"ANKRD33B"	179
"ANKRD34A"	85
"ANKRD34B"	3
"ANKRD34C"	3
"ANKRD34C-AS1"	6
"ANKRD35"	129
"ANKRD36"	5222
"ANKRD36B"	1861
"ANKRD36BP1"	0
"ANKRD36BP2"	152
"ANKRD36C"	4880
"ANKRD37"	80
"ANKRD39"	215
"ANKRD40"	7195
"ANKRD42"	173
"ANKRD44"	1664
"ANKRD44-IT1"	105
"ANKRD45"	57
"ANKRD46"	611
"ANKRD49"	149
"ANKRD50"	838
"ANKRD52"	1681
"ANKRD53"	3
"ANKRD54"	296
"ANKRD55"	18
"ANKRD6"	290
"ANKRD60"	2
"ANKRD61"	1
"ANKRD62"	9
"ANKRD62P1-PARP4P3"	1
"ANKRD63"	3
"ANKRD65"	1161
"ANKRD66"	0
"ANKRD7"	27
"ANKRD9"	534
"ANKS1A"	1118
"ANKS1B"	4453
"ANKS3"	453
"ANKS4B"	2
"ANKS6"	1265
"ANKUB1"	5
"ANKZF1"	1446
"ANLN"	18106
"ANO1"	17
"ANO1-AS2"	0
"ANO10"	630
"ANO2"	158
"ANO3"	37
"ANO4"	1756
"ANO5"	328
"ANO6"	623
"ANO7"	111
"ANO8"	1111
"ANO9"	4
"ANOS1"	579
"ANP32A"	2170
"ANP32A-IT1"	377
"ANP32AP1"	0
"ANP32B"	1677
"ANP32C"	101
"ANP32D"	0
"ANP32E"	869
"ANPEP"	15
"ANTXR1"	1106
"ANTXR2"	103
"ANTXRL"	7
"ANTXRLP1"	3
"ANXA1"	351
"ANXA10"	0
"ANXA11"	633
"ANXA13"	19
"ANXA2"	522
"ANXA2P1"	0
"ANXA2P2"	1
"ANXA2P3"	2
"ANXA2R"	33
"ANXA3"	134
"ANXA4"	791
"ANXA5"	2358
"ANXA6"	870
"ANXA7"	1784
"ANXA8"	2
"ANXA8L1"	0
"ANXA9"	13
"AOAH"	506
"AOAH-IT1"	22
"AOC1"	0
"AOC2"	100
"AOC3"	51
"AOC4P"	0
"AOX1"	81
"AOX3P-AOX2P"	2
"AP1AR"	368
"AP1B1"	2246
"AP1B1P1"	0
"AP1G1"	3305
"AP1G2"	506
"AP1M1"	1010
"AP1M2"	0
"AP1S1"	281
"AP1S2"	524
"AP1S3"	27
"AP2A1"	1908
"AP2A2"	1489
"AP2B1"	5399
"AP2M1"	3172
"AP2S1"	416
"AP3B1"	1754
"AP3B2"	381
"AP3D1"	2248
"AP3M1"	863
"AP3M2"	858
"AP3S1"	390
"AP3S2"	729
"AP4B1"	643
"AP4B1-AS1"	2
"AP4E1"	752
"AP4M1"	297
"AP4S1"	367
"AP5B1"	645
"AP5M1"	841
"AP5S1"	159
"AP5Z1"	559
"APAF1"	718
"APBA1"	1501
"APBA2"	2374
"APBA3"	404
"APBB1"	6968
"APBB1IP"	1054
"APBB2"	6715
"APBB3"	623
"APC"	7208
"APC2"	8684
"APCDD1"	635
"APCDD1L"	0
"APCDD1L-AS1"	8
"APCS"	0
"APEH"	680
"APELA"	2
"APEX1"	911
"APEX2"	196
"APH1A"	1168
"APH1B"	1125
"API5"	2046
"APIP"	484
"APLF"	574
"APLN"	617
"APLNR"	3598
"APLP1"	29628
"APLP2"	3640
"APMAP"	1287
"APOA1"	17
"APOA1-AS"	1
"APOA2"	0
"APOA4"	0
"APOA5"	0
"APOB"	34
"APOBEC1"	1
"APOBEC2"	0
"APOBEC3A"	2
"APOBEC3A_B"	1
"APOBEC3B"	1
"APOBEC3B-AS1"	0
"APOBEC3C"	45
"APOBEC3D"	18
"APOBEC3F"	48
"APOBEC3G"	76
"APOBEC3H"	3
"APOBEC4"	0
"APOBR"	194
"APOC1"	132
"APOC1P1"	1
"APOC2"	320
"APOC3"	0
"APOC4"	1
"APOC4-APOC2"	322
"APOD"	8099
"APOE"	4536
"APOF"	0
"APOH"	0
"APOL1"	92
"APOL2"	717
"APOL3"	121
"APOL4"	33
"APOL5"	0
"APOL6"	914
"APOLD1"	1099
"APOM"	14
"APOO"	134
"APOOL"	612
"APOOP5"	0
"APOPT1"	292
"APP"	30534
"APPBP2"	2070
"APPL1"	2076
"APPL2"	1272
"APRT"	292
"APTR"	140
"APTX"	597
"AQP1"	8215
"AQP10"	0
"AQP11"	62
"AQP12A"	0
"AQP12B"	0
"AQP2"	0
"AQP3"	5
"AQP4"	10158
"AQP4-AS1"	104
"AQP5"	8
"AQP6"	42
"AQP7"	4
"AQP7P1"	18
"AQP7P3"	4
"AQP8"	3
"AQP9"	17
"AQR"	1287
"AR"	125
"ARAF"	623
"ARAP1"	2670
"ARAP1-AS2"	0
"ARAP2"	15492
"ARAP3"	180
"ARC"	90
"ARCN1"	2795
"AREG"	0
"AREL1"	1441
"ARF1"	2892
"ARF3"	2659
"ARF4"	723
"ARF4-AS1"	50
"ARF5"	647
"ARF6"	746
"ARFGAP1"	2406
"ARFGAP2"	2377
"ARFGAP3"	950
"ARFGEF1"	2627
"ARFGEF2"	2467
"ARFGEF3"	10819
"ARFIP1"	631
"ARFIP2"	606
"ARFRP1"	625
"ARG1"	1
"ARG2"	58
"ARGFX"	0
"ARGFXP2"	0
"ARGLU1"	4054
"ARHGAP1"	2871
"ARHGAP10"	264
"ARHGAP11A"	87
"ARHGAP11B"	22
"ARHGAP12"	1235
"ARHGAP15"	106
"ARHGAP17"	1676
"ARHGAP18"	185
"ARHGAP19"	767
"ARHGAP19-SLIT1"	201
"ARHGAP20"	275
"ARHGAP21"	35178
"ARHGAP22"	1774
"ARHGAP22-IT1"	121
"ARHGAP23"	10315
"ARHGAP24"	313
"ARHGAP25"	313
"ARHGAP26"	2050
"ARHGAP26-AS1"	0
"ARHGAP26-IT1"	18
"ARHGAP27"	550
"ARHGAP27P1"	412
"ARHGAP27P1-BPTFP1-KPNA2P3"	771
"ARHGAP27P2"	27
"ARHGAP28"	21
"ARHGAP29"	410
"ARHGAP30"	342
"ARHGAP31"	913
"ARHGAP31-AS1"	6
"ARHGAP32"	2298
"ARHGAP33"	1075
"ARHGAP35"	5124
"ARHGAP36"	12
"ARHGAP39"	820
"ARHGAP4"	560
"ARHGAP40"	1
"ARHGAP42"	238
"ARHGAP44"	244
"ARHGAP45"	728
"ARHGAP5"	9934
"ARHGAP5-AS1"	36
"ARHGAP6"	163
"ARHGAP8"	19
"ARHGAP9"	190
"ARHGDIA"	2276
"ARHGDIB"	770
"ARHGDIG"	177
"ARHGEF1"	1748
"ARHGEF10"	3284
"ARHGEF10L"	714
"ARHGEF11"	1452
"ARHGEF12"	3819
"ARHGEF15"	75
"ARHGEF16"	64
"ARHGEF17"	1562
"ARHGEF18"	2255
"ARHGEF19"	48
"ARHGEF2"	6261
"ARHGEF25"	238
"ARHGEF26"	434
"ARHGEF26-AS1"	54
"ARHGEF28"	181
"ARHGEF3"	627
"ARHGEF3-AS1"	0
"ARHGEF33"	62
"ARHGEF34P"	10
"ARHGEF35"	3
"ARHGEF37"	4272
"ARHGEF38"	0
"ARHGEF38-IT1"	0
"ARHGEF39"	3
"ARHGEF4"	2338
"ARHGEF40"	1451
"ARHGEF5"	20
"ARHGEF6"	1258
"ARHGEF7"	4708
"ARHGEF7-AS1"	0
"ARHGEF7-AS2"	2
"ARHGEF9"	1119
"ARHGEF9-IT1"	4
"ARID1A"	4245
"ARID1B"	2548
"ARID2"	2190
"ARID3A"	85
"ARID3B"	128
"ARID3C"	4
"ARID4A"	1418
"ARID4B"	3872
"ARID5A"	259
"ARID5B"	2910
"ARIH1"	1873
"ARIH2"	4000
"ARIH2OS"	43
"ARL1"	864
"ARL10"	487
"ARL11"	45
"ARL13A"	0
"ARL13B"	344
"ARL14"	0
"ARL14EP"	418
"ARL14EPL"	0
"ARL15"	115
"ARL16"	297
"ARL17A"	924
"ARL17B"	340
"ARL2"	739
"ARL2-SNX15"	518
"ARL2BP"	537
"ARL3"	470
"ARL4A"	210
"ARL4C"	181
"ARL4D"	22
"ARL5A"	568
"ARL5B"	474
"ARL5C"	1
"ARL6"	179
"ARL6IP1"	2479
"ARL6IP4"	1453
"ARL6IP5"	2399
"ARL6IP6"	313
"ARL8A"	2216
"ARL8B"	1497
"ARL9"	9
"ARMC1"	972
"ARMC10"	728
"ARMC12"	13
"ARMC2"	249
"ARMC2-AS1"	0
"ARMC3"	47
"ARMC4"	15
"ARMC4P1"	10
"ARMC5"	304
"ARMC6"	305
"ARMC7"	96
"ARMC8"	1267
"ARMC9"	208
"ARMCX1"	315
"ARMCX2"	605
"ARMCX3"	1620
"ARMCX4"	1797
"ARMCX5"	241
"ARMCX5-GPRASP2"	997
"ARMCX6"	351
"ARMS2"	0
"ARMT1"	192
"ARNT"	1693
"ARNT2"	4653
"ARNTL"	343
"ARNTL2"	80
"ARNTL2-AS1"	0
"ARPC1A"	970
"ARPC1B"	560
"ARPC2"	1166
"ARPC3"	1141
"ARPC4"	986
"ARPC4-TTLL3"	827
"ARPC5"	1563
"ARPC5L"	307
"ARPIN"	847
"ARPP19"	6636
"ARPP21"	515
"ARR3"	0
"ARRB1"	2732
"ARRB2"	713
"ARRDC1"	164
"ARRDC1-AS1"	268
"ARRDC2"	4331
"ARRDC3"	1531
"ARRDC3-AS1"	19
"ARRDC4"	4277
"ARRDC5"	19
"ARSA"	872
"ARSB"	534
"ARSD"	286
"ARSD-AS1"	12
"ARSE"	11
"ARSF"	9
"ARSG"	106
"ARSH"	0
"ARSI"	181
"ARSJ"	33
"ARSK"	95
"ART1"	2
"ART3"	311
"ART4"	5
"ART5"	0
"ARTN"	7
"ARV1"	296
"ARVCF"	453
"ARX"	34
"AS-PTPRE"	0
"AS3MT"	113
"ASAH1"	1928
"ASAH2"	7
"ASAH2B"	17
"ASAP1"	1325
"ASAP1-IT1"	60
"ASAP1-IT2"	56
"ASAP2"	640
"ASAP3"	801
"ASB1"	1788
"ASB10"	0
"ASB11"	0
"ASB12"	0
"ASB13"	362
"ASB14"	0
"ASB15"	0
"ASB16"	7
"ASB16-AS1"	144
"ASB17"	0
"ASB18"	0
"ASB2"	10
"ASB3"	381
"ASB4"	76
"ASB5"	1
"ASB6"	528
"ASB7"	460
"ASB8"	776
"ASB9"	5
"ASB9P1"	0
"ASCC1"	1059
