gene/TE	/sonas-hs/mhammell/hpc/home/tam/workdir/ALS/regina_samples/BAM/ALS-24_S6.bam
"ABLIM2"	2544
"ABLIM3"	1033
"ABO"	3
"ABR"	11738
"ABRA"	1
"ABRACL"	127
"ABRAXAS1"	93
"ABRAXAS2"	574
"ABT1"	249
"ABTB1"	610
"ABTB2"	243
"ACAA1"	817
"ACAA2"	793
"ACACA"	5101
"ACACB"	909
"ACAD10"	431
"ACAD11"	594
"ACAD8"	646
"ACAD9"	866
"ACADL"	76
"ACADM"	1109
"ACADS"	245
"ACADSB"	1543
"ACADVL"	2560
"ACAN"	98
"ACAP1"	23
"ACAP2"	2464
"ACAP3"	2550
"ACAT1"	995
"ACAT2"	509
"ACBD3"	929
"ACBD3-AS1"	0
"ACBD4"	340
"ACBD5"	1690
"ACBD6"	497
"ACBD7"	2492
"ACBD7-DCLRE1CP1"	69
"ACCS"	119
"ACCSL"	1
"ACD"	257
"ACE"	205
"ACE2"	8
"ACER1"	1
"ACER2"	240
"ACER3"	1302
"ACHE"	323
"ACIN1"	2142
"ACKR1"	806
"ACKR2"	40
"ACKR3"	317
"ACKR4"	2
"ACLY"	2609
"ACMSD"	0
"ACO1"	1292
"ACO2"	6318
"ACOD1"	0
"ACOT1"	73
"ACOT11"	492
"ACOT12"	2
"ACOT13"	552
"ACOT2"	257
"ACOT4"	37
"ACOT6"	12
"ACOT7"	1621
"ACOT8"	398
"ACOT9"	652
"ACOX1"	3519
"ACOX2"	52
"ACOX3"	676
"ACOXL"	0
"ACOXL-AS1"	11
"ACP1"	1188
"ACP2"	559
"ACP4"	0
"ACP5"	7
"ACP6"	287
"ACP7"	26
"ACPP"	9
"ACR"	8
"ACRBP"	7
"ACRV1"	19
"ACSBG1"	1740
"ACSBG2"	3
"ACSF2"	163
"ACSF3"	368
"ACSL1"	1506
"ACSL3"	7558
"ACSL4"	2498
"ACSL5"	469
"ACSL6"	5678
"ACSM1"	5
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	3
"ACSM4"	0
"ACSM5"	73
"ACSM6"	0
"ACSS1"	1279
"ACSS2"	546
"ACSS3"	854
"ACTA1"	10
"ACTA2"	904
"ACTA2-AS1"	259
"ACTB"	34337
"ACTBL2"	0
"ACTC1"	17
"ACTG1"	14943
"ACTG1P17"	6
"ACTG1P20"	85
"ACTG1P4"	220
"ACTG2"	71
"ACTL10"	3
"ACTL6A"	143
"ACTL6B"	671
"ACTL7A"	0
"ACTL7B"	1
"ACTL8"	0
"ACTL9"	0
"ACTN1"	3958
"ACTN1-AS1"	0
"ACTN2"	1640
"ACTN3"	0
"ACTN4"	4052
"ACTR10"	1164
"ACTR1A"	2944
"ACTR1B"	2281
"ACTR2"	5729
"ACTR3"	2341
"ACTR3B"	891
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	450
"ACTR5"	256
"ACTR6"	669
"ACTR8"	992
"ACTRT1"	3
"ACTRT2"	0
"ACTRT3"	46
"ACVR1"	478
"ACVR1B"	1518
"ACVR1C"	1457
"ACVR2A"	940
"ACVR2B"	1444
"ACVR2B-AS1"	37
"ACVRL1"	494
"ACY1"	64
"ACY3"	24
"ACYP1"	192
"ACYP2"	476
"ADA"	38
"ADA2"	255
"ADAD1"	0
"ADAD2"	10
"ADAL"	293
"ADAM10"	2652
"ADAM11"	1622
"ADAM12"	88
"ADAM15"	1148
"ADAM17"	1392
"ADAM18"	0
"ADAM19"	439
"ADAM1A"	318
"ADAM2"	0
"ADAM20"	368
"ADAM20P1"	289
"ADAM21"	14
"ADAM21P1"	0
"ADAM22"	7570
"ADAM23"	3635
"ADAM28"	194
"ADAM29"	16
"ADAM30"	0
"ADAM32"	338
"ADAM33"	215
"ADAM3A"	0
"ADAM3B"	2
"ADAM5"	3
"ADAM6"	0
"ADAM7"	0
"ADAM8"	72
"ADAM9"	1651
"ADAMDEC1"	0
"ADAMTS1"	3306
"ADAMTS10"	540
"ADAMTS12"	16
"ADAMTS13"	343
"ADAMTS14"	34
"ADAMTS15"	45
"ADAMTS16"	250
"ADAMTS17"	258
"ADAMTS18"	28
"ADAMTS19"	148
"ADAMTS19-AS1"	4
"ADAMTS2"	194
"ADAMTS20"	16
"ADAMTS3"	564
"ADAMTS4"	1400
"ADAMTS5"	106
"ADAMTS6"	184
"ADAMTS7"	26
"ADAMTS7P1"	91
"ADAMTS8"	427
"ADAMTS9"	2063
"ADAMTS9-AS1"	7
"ADAMTS9-AS2"	223
"ADAMTSL1"	141
"ADAMTSL2"	294
"ADAMTSL3"	289
"ADAMTSL4"	41
"ADAMTSL4-AS1"	29
"ADAMTSL5"	21
"ADAP1"	1646
"ADAP2"	124
"ADAR"	8704
"ADARB1"	1918
"ADARB2"	1619
"ADARB2-AS1"	3
"ADAT1"	716
"ADAT2"	217
"ADAT3"	26
"ADCK1"	166
"ADCK2"	503
"ADCK5"	161
"ADCY1"	16274
"ADCY10"	61
"ADCY10P1"	209
"ADCY2"	5303
"ADCY3"	2049
"ADCY4"	140
"ADCY5"	2180
"ADCY6"	1289
"ADCY7"	334
"ADCY8"	695
"ADCY9"	1708
"ADCYAP1"	449
"ADCYAP1R1"	5236
"ADD1"	8559
"ADD2"	4238
"ADD3"	8612
"ADD3-AS1"	42
"ADGB"	1
"ADGRA1"	660
"ADGRA1-AS1"	21
"ADGRA2"	396
"ADGRA3"	1783
"ADGRB1"	1962
"ADGRB2"	5571
"ADGRB3"	7330
"ADGRD1"	91
"ADGRD1-AS1"	0
"ADGRE1"	17
"ADGRE2"	110
"ADGRE3"	9
"ADGRE4P"	9
"ADGRE5"	143
"ADGRF1"	0
"ADGRF2"	0
"ADGRF3"	22
"ADGRF4"	0
"ADGRF5"	1215
"ADGRG1"	2948
"ADGRG2"	10
"ADGRG3"	22
"ADGRG4"	0
"ADGRG5"	14
"ADGRG6"	204
"ADGRG7"	435
"ADGRL1"	5459
"ADGRL2"	4681
"ADGRL3"	8572
"ADGRL3-AS1"	0
"ADGRL4"	323
"ADGRV1"	13570
"ADH1A"	0
"ADH1B"	144
"ADH1C"	2
"ADH4"	1
"ADH5"	1820
"ADH6"	0
"ADH7"	0
"ADHFE1"	424
"ADI1"	927
"ADIG"	2
"ADIPOQ"	1
"ADIPOQ-AS1"	0
"ADIPOR1"	1320
"ADIPOR2"	1690
"ADIRF"	514
"ADK"	603
"ADM"	138
"ADM2"	2
"ADM5"	35
"ADNP"	3100
"ADNP-AS1"	14
"ADNP2"	1063
"ADO"	1207
"ADORA1"	738
"ADORA2A"	63
"ADORA2A-AS1"	1
"ADORA2B"	213
"ADORA3"	73
"ADPGK"	495
"ADPGK-AS1"	9
"ADPRH"	63
"ADPRHL1"	182
"ADPRHL2"	291
"ADPRM"	152
"ADRA1A"	1156
"ADRA1B"	263
"ADRA1D"	43
"ADRA2A"	77
"ADRA2B"	7
"ADRA2C"	92
"ADRB1"	484
"ADRB2"	147
"ADRB3"	12
"ADRM1"	704
"ADSL"	388
"ADSS"	1092
"ADSSL1"	57
"ADTRP"	12
"AEBP1"	1571
"AEBP2"	1655
"AEN"	258
"AES"	4981
"AFAP1"	1756
"AFAP1-AS1"	5
"AFAP1L1"	140
"AFAP1L2"	792
"AFDN"	3892
"AFDN-DT"	10
"AFF1"	2085
"AFF1-AS1"	54
"AFF2"	1228
"AFF3"	2997
"AFF4"	7035
"AFG1L"	431
"AFG3L1P"	292
"AFG3L2"	1848
"AFM"	0
"AFMID"	280
"AFP"	3
"AFTPH"	1944
"AGA"	181
"AGAP1"	7335
"AGAP1-IT1"	50
"AGAP11"	50
"AGAP12P"	83
"AGAP2"	7185
"AGAP2-AS1"	15
"AGAP3"	2687
"AGAP4"	291
"AGAP5"	132
"AGAP6"	330
"AGAP7P"	81
"AGAP9"	71
"AGBL1"	32
"AGBL1-AS1"	0
"AGBL2"	9
"AGBL3"	152
"AGBL4"	695
"AGBL4-IT1"	39
"AGBL5"	291
"AGBL5-AS1"	1
"AGER"	25
"AGFG1"	3768
"AGFG2"	749
"AGGF1"	1760
"AGK"	1016
"AGL"	2021
"AGMAT"	43
"AGMO"	6
"AGO1"	2471
"AGO2"	3603
"AGO3"	1017
"AGO4"	1435
"AGPAT1"	1163
"AGPAT2"	113
"AGPAT3"	3685
"AGPAT4"	2176
"AGPAT4-IT1"	113
"AGPAT5"	1339
"AGPS"	1576
"AGR2"	0
"AGR3"	1
"AGRN"	1388
"AGRP"	1
"AGT"	4570
"AGTPBP1"	3595
"AGTR1"	7
"AGTR2"	0
"AGTRAP"	106
"AGXT"	0
"AGXT2"	0
"AHCTF1"	3415
"AHCTF1P1"	18
"AHCY"	755
"AHCYL1"	13671
"AHCYL2"	2910
"AHDC1"	1270
"AHI1"	5351
"AHNAK"	23841
"AHNAK2"	2449
"AHR"	825
"AHRR"	137
"AHSA1"	1709
"AHSA2P"	1103
"AHSG"	5
"AHSP"	0
"AICDA"	0
"AIDA"	1379
"AIF1"	187
"AIF1L"	1203
"AIFM1"	399
"AIFM2"	277
"AIFM3"	1305
"AIG1"	917
"AIM2"	9
"AIMP1"	584
"AIMP2"	196
"AIP"	569
"AIPL1"	5
"AIRE"	7
"AIRN"	7
"AJAP1"	1247
"AJM1"	298
"AJUBA"	29
"AK1"	818
"AK2"	1172
"AK3"	1221
"AK4"	2988
"AK5"	7826
"AK6"	318
"AK7"	51
"AK8"	57
"AK9"	512
"AKAIN1"	50
"AKAP1"	1637
"AKAP10"	1897
"AKAP11"	15351
"AKAP12"	9434
"AKAP13"	2606
"AKAP14"	13
"AKAP17A"	275
"AKAP2"	1218
"AKAP3"	44
"AKAP4"	0
"AKAP5"	2865
"AKAP6"	9563
"AKAP7"	671
"AKAP8"	642
"AKAP8L"	1408
"AKAP9"	7681
"AKIP1"	176
"AKIRIN1"	1570
"AKIRIN2"	631
"AKNA"	691
"AKNAD1"	13
"AKR1A1"	516
"AKR1B1"	941
"AKR1B10"	0
"AKR1B15"	0
"AKR1C1"	85
"AKR1C2"	81
"AKR1C3"	119
"AKR1C4"	0
"AKR1C6P"	0
"AKR1C8P"	0
"AKR1D1"	0
"AKR1E2"	195
"AKR7A2"	721
"AKR7A2P1"	8
"AKR7A3"	61
"AKR7L"	47
"AKT1"	1536
"AKT1S1"	244
"AKT2"	1204
"AKT3"	11186
"AKTIP"	1405
"ALAD"	1480
"ALAS1"	1034
"ALAS2"	28
"ALB"	21
"ALCAM"	3172
"ALDH16A1"	187
"ALDH18A1"	720
"ALDH1A1"	910
"ALDH1A2"	62
"ALDH1A3"	203
"ALDH1B1"	245
"ALDH1L1"	2199
"ALDH1L1-AS1"	2
"ALDH1L1-AS2"	72
"ALDH1L2"	439
"ALDH2"	3779
"ALDH3A1"	9
"ALDH3A2"	1950
"ALDH3B1"	46
"ALDH3B2"	0
"ALDH4A1"	1518
"ALDH5A1"	2851
"ALDH6A1"	5564
"ALDH7A1"	2186
"ALDH8A1"	160
"ALDH9A1"	1540
"ALDOA"	14973
"ALDOB"	1
"ALDOC"	14010
"ALG1"	330
"ALG10"	229
"ALG10B"	712
"ALG11"	458
"ALG12"	315
"ALG13"	1069
"ALG14"	113
"ALG1L"	39
"ALG1L2"	21
"ALG1L9P"	273
"ALG2"	479
"ALG3"	136
"ALG5"	204
"ALG6"	272
"ALG8"	404
"ALG9"	920
"ALK"	326
"ALKAL1"	1
"ALKAL2"	39
"ALKBH1"	233
"ALKBH2"	158
"ALKBH3"	329
"ALKBH3-AS1"	0
"ALKBH4"	233
"ALKBH5"	2507
"ALKBH6"	139
"ALKBH7"	232
"ALKBH8"	415
"ALLC"	19
"ALMS1"	5093
"ALMS1-IT1"	50
"ALMS1P1"	75
"ALOX12"	0
"ALOX12-AS1"	40
"ALOX12B"	35
"ALOX12P2"	117
"ALOX15"	11
"ALOX15B"	25
"ALOX15P1"	17
"ALOX5"	190
"ALOX5AP"	134
"ALOXE3"	53
"ALPI"	0
"ALPK1"	247
"ALPK2"	7
"ALPK3"	212
"ALPL"	515
"ALPP"	0
"ALPPL2"	0
"ALS2"	2731
"ALS2CL"	828
"ALS2CR12"	245
"ALX1"	1
"ALX3"	17
"ALX4"	26
"ALYREF"	284
"AMACR"	242
"AMBN"	0
"AMBP"	1
"AMBRA1"	1412
"AMD1"	4053
"AMDHD1"	9
"AMDHD2"	230
"AMELX"	0
"AMELY"	0
"AMER1"	455
"AMER2"	6259
"AMER3"	1294
"AMFR"	3069
"AMH"	29
"AMHR2"	0
"AMIGO1"	2233
"AMIGO2"	60
"AMIGO3"	35
"AMMECR1"	275
"AMMECR1L"	550
"AMN"	0
"AMN1"	857
"AMOT"	3433
"AMOTL1"	1254
"AMOTL2"	1219
"AMPD1"	0
"AMPD2"	2516
"AMPD3"	429
"AMPH"	3990
"AMT"	308
"AMTN"	0
"AMY1A"	0
"AMY1B"	0
"AMY1C"	0
"AMY2A"	43
"AMY2B"	1329
"AMZ1"	380
"AMZ2"	1711
"AMZ2P1"	492
"ANAPC1"	1940
"ANAPC10"	250
"ANAPC11"	367
"ANAPC13"	640
"ANAPC15"	250
"ANAPC16"	745
"ANAPC1P1"	6
"ANAPC2"	519
"ANAPC4"	864
"ANAPC5"	2298
"ANAPC7"	1201
"ANG"	17
"ANGEL1"	1017
"ANGEL2"	1861
"ANGPT1"	206
"ANGPT2"	140
"ANGPT4"	5
"ANGPTL1"	67
"ANGPTL2"	135
"ANGPTL3"	0
"ANGPTL4"	1417
"ANGPTL5"	8
"ANGPTL6"	10
"ANGPTL7"	6
"ANGPTL8"	4
"ANHX"	1
"ANK1"	1112
"ANK2"	40813
"ANK3"	16152
"ANKAR"	528
"ANKDD1A"	588
"ANKDD1B"	23
"ANKEF1"	95
"ANKFN1"	96
"ANKFY1"	3126
"ANKH"	4219
"ANKHD1"	1623
"ANKHD1-EIF4EBP3"	1509
"ANKIB1"	3357
"ANKK1"	16
"ANKLE1"	30
"ANKLE2"	1182
"ANKMY1"	287
"ANKMY2"	1355
"ANKRA2"	257
"ANKRD1"	9
"ANKRD10"	1652
"ANKRD11"	3790
"ANKRD12"	7383
"ANKRD13A"	722
"ANKRD13B"	588
"ANKRD13C"	1490
"ANKRD13D"	647
"ANKRD16"	311
"ANKRD17"	7963
"ANKRD18A"	184
"ANKRD18B"	467
"ANKRD18CP"	414
"ANKRD18DP"	64
"ANKRD19P"	351
"ANKRD2"	38
"ANKRD20A1"	47
"ANKRD20A11P"	18
"ANKRD20A12P"	26
"ANKRD20A19P"	49
"ANKRD20A2"	73
"ANKRD20A3"	176
"ANKRD20A4"	38
"ANKRD20A4-ANKRD20A20P"	1013
"ANKRD20A5P"	345
"ANKRD20A8P"	163
"ANKRD20A9P"	87
"ANKRD22"	16
"ANKRD23"	182
"ANKRD24"	1375
"ANKRD26"	2638
"ANKRD26P1"	2
"ANKRD26P3"	158
"ANKRD27"	958
"ANKRD28"	2803
"ANKRD29"	383
"ANKRD30A"	8
"ANKRD30B"	406
"ANKRD30BL"	4326
"ANKRD30BP2"	23
"ANKRD30BP3"	2
"ANKRD31"	77
"ANKRD33"	3
"ANKRD33B"	2755
"ANKRD34A"	452
"ANKRD34B"	6
"ANKRD34C"	222
"ANKRD34C-AS1"	38
"ANKRD35"	276
"ANKRD36"	4852
"ANKRD36B"	1345
"ANKRD36BP1"	0
"ANKRD36BP2"	623
"ANKRD36C"	3974
"ANKRD37"	205
"ANKRD39"	149
"ANKRD40"	2180
"ANKRD42"	1130
"ANKRD44"	610
"ANKRD44-IT1"	38
"ANKRD45"	185
"ANKRD46"	1639
"ANKRD49"	236
"ANKRD50"	1569
"ANKRD52"	1680
"ANKRD53"	6
"ANKRD54"	401
"ANKRD55"	62
"ANKRD6"	841
"ANKRD60"	0
"ANKRD61"	8
"ANKRD62"	454
"ANKRD62P1-PARP4P3"	30
"ANKRD63"	48
"ANKRD65"	374
"ANKRD66"	1
"ANKRD7"	57
"ANKRD9"	659
"ANKS1A"	1208
"ANKS1B"	6070
"ANKS3"	384
"ANKS4B"	2
"ANKS6"	625
"ANKUB1"	5
"ANKZF1"	748
"ANLN"	1538
"ANO1"	106
"ANO1-AS2"	0
"ANO10"	684
"ANO2"	204
"ANO3"	862
"ANO4"	908
"ANO5"	2878
"ANO6"	1033
"ANO7"	28
"ANO8"	706
"ANO9"	2
"ANOS1"	1431
"ANP32A"	1467
"ANP32A-IT1"	89
"ANP32AP1"	0
"ANP32B"	339
"ANP32C"	24
"ANP32D"	3
"ANP32E"	1507
"ANPEP"	32
"ANTXR1"	1447
"ANTXR2"	188
"ANTXRL"	1
"ANTXRLP1"	0
"ANXA1"	396
"ANXA10"	0
"ANXA11"	2169
"ANXA13"	2
"ANXA2"	763
"ANXA2P1"	0
"ANXA2P2"	1
"ANXA2P3"	20
"ANXA2R"	13
"ANXA3"	457
"ANXA4"	229
"ANXA5"	1167
"ANXA6"	5179
"ANXA7"	2309
"ANXA8"	1
"ANXA8L1"	1
"ANXA9"	0
"AOAH"	117
"AOAH-IT1"	5
"AOC1"	0
"AOC2"	102
"AOC3"	54
"AOC4P"	1
"AOX1"	78
"AOX3P-AOX2P"	3
"AP1AR"	625
"AP1B1"	2729
"AP1B1P1"	0
"AP1G1"	3553
"AP1G2"	1035
"AP1M1"	1417
"AP1M2"	1
"AP1S1"	1100
"AP1S2"	1274
"AP1S3"	102
"AP2A1"	2978
"AP2A2"	3020
"AP2B1"	9982
"AP2M1"	6636
"AP2S1"	763
"AP3B1"	982
"AP3B2"	2827
"AP3D1"	3385
"AP3M1"	1044
"AP3M2"	2396
"AP3S1"	1087
"AP3S2"	844
"AP4B1"	674
"AP4B1-AS1"	4
"AP4E1"	672
"AP4M1"	182
"AP4S1"	939
"AP5B1"	882
"AP5M1"	1637
"AP5S1"	213
"AP5Z1"	406
"APAF1"	626
"APBA1"	4028
"APBA2"	4599
"APBA3"	169
"APBB1"	5469
"APBB1IP"	161
"APBB2"	2113
"APBB3"	650
"APC"	16982
"APC2"	3758
"APCDD1"	788
"APCDD1L"	0
"APCDD1L-AS1"	9
"APCS"	0
"APEH"	1176
"APELA"	0
"APEX1"	677
"APEX2"	158
"APH1A"	779
"APH1B"	794
"API5"	2764
"APIP"	266
"APLF"	361
"APLN"	286
"APLNR"	2024
"APLP1"	7353
"APLP2"	9570
"APMAP"	2009
"APOA1"	6
"APOA1-AS"	1
"APOA2"	2
"APOA4"	0
"APOA5"	3
"APOB"	17
"APOBEC1"	0
"APOBEC2"	0
"APOBEC3A"	7
"APOBEC3A_B"	3
"APOBEC3B"	1
"APOBEC3B-AS1"	0
"APOBEC3C"	15
"APOBEC3D"	4
"APOBEC3F"	20
"APOBEC3G"	47
"APOBEC3H"	2
"APOBEC4"	0
"APOBR"	21
"APOC1"	109
"APOC1P1"	5
"APOC2"	53
"APOC3"	0
"APOC4"	0
"APOC4-APOC2"	53
"APOD"	2551
"APOE"	5851
"APOF"	0
"APOH"	0
"APOL1"	189
"APOL2"	1252
"APOL3"	153
"APOL4"	178
"APOL5"	4
"APOL6"	1103
"APOLD1"	2772
"APOM"	12
"APOO"	381
"APOOL"	881
"APOOP5"	1
"APOPT1"	386
"APP"	24269
"APPBP2"	2706
"APPL1"	2752
"APPL2"	1291
"APRT"	238
"APTR"	142
"APTX"	577
"AQP1"	544
"AQP10"	0
"AQP11"	149
"AQP12A"	0
"AQP12B"	0
"AQP2"	0
"AQP3"	24
"AQP4"	32957
"AQP4-AS1"	242
"AQP5"	23
"AQP6"	25
"AQP7"	16
"AQP7P1"	89
"AQP7P3"	6
"AQP8"	6
"AQP9"	190
"AQR"	1795
"AR"	118
"ARAF"	358
"ARAP1"	1068
"ARAP1-AS2"	0
"ARAP2"	6038
"ARAP3"	288
"ARC"	212
"ARCN1"	2764
"AREG"	0
"AREL1"	1284
"ARF1"	4508
"ARF3"	8221
"ARF4"	1324
"ARF4-AS1"	13
"ARF5"	1483
"ARF6"	809
"ARFGAP1"	1379
"ARFGAP2"	1874
"ARFGAP3"	843
"ARFGEF1"	3293
"ARFGEF2"	4398
"ARFGEF3"	10718
"ARFIP1"	562
"ARFIP2"	849
"ARFRP1"	593
"ARG1"	10
"ARG2"	242
"ARGFX"	2
"ARGFXP2"	0
"ARGLU1"	2940
"ARHGAP1"	1098
"ARHGAP10"	650
"ARHGAP11A"	42
"ARHGAP11B"	24
"ARHGAP12"	1905
"ARHGAP15"	40
"ARHGAP17"	449
"ARHGAP18"	279
"ARHGAP19"	335
"ARHGAP19-SLIT1"	130
"ARHGAP20"	1205
"ARHGAP21"	13097
"ARHGAP22"	225
"ARHGAP22-IT1"	15
"ARHGAP23"	1307
"ARHGAP24"	236
"ARHGAP25"	119
"ARHGAP26"	7419
"ARHGAP26-AS1"	0
"ARHGAP26-IT1"	59
"ARHGAP27"	263
"ARHGAP27P1"	177
"ARHGAP27P1-BPTFP1-KPNA2P3"	664
"ARHGAP27P2"	14
"ARHGAP28"	92
"ARHGAP29"	1213
"ARHGAP30"	111
"ARHGAP31"	1282
"ARHGAP31-AS1"	2
"ARHGAP32"	15411
"ARHGAP33"	606
"ARHGAP35"	7393
"ARHGAP36"	40
"ARHGAP39"	1050
"ARHGAP4"	163
"ARHGAP40"	2
"ARHGAP42"	565
"ARHGAP44"	1660
"ARHGAP45"	177
"ARHGAP5"	13539
"ARHGAP5-AS1"	88
"ARHGAP6"	215
"ARHGAP8"	15
"ARHGAP9"	116
"ARHGDIA"	1471
"ARHGDIB"	326
"ARHGDIG"	958
"ARHGEF1"	386
"ARHGEF10"	1151
"ARHGEF10L"	878
"ARHGEF11"	3756
"ARHGEF12"	16801
"ARHGEF15"	63
"ARHGEF16"	18
"ARHGEF17"	3191
"ARHGEF18"	1175
"ARHGEF19"	15
"ARHGEF2"	2805
"ARHGEF25"	1504
"ARHGEF26"	1030
"ARHGEF26-AS1"	224
"ARHGEF28"	484
"ARHGEF3"	2273
"ARHGEF3-AS1"	0
"ARHGEF33"	266
"ARHGEF34P"	1
"ARHGEF35"	9
"ARHGEF37"	466
"ARHGEF38"	0
"ARHGEF38-IT1"	0
"ARHGEF39"	2
"ARHGEF4"	3651
"ARHGEF40"	782
"ARHGEF5"	19
"ARHGEF6"	1336
"ARHGEF7"	5895
"ARHGEF7-AS1"	0
"ARHGEF7-AS2"	28
"ARHGEF9"	7086
"ARHGEF9-IT1"	35
"ARID1A"	2432
"ARID1B"	2519
"ARID2"	1505
"ARID3A"	72
"ARID3B"	163
"ARID3C"	8
"ARID4A"	1976
"ARID4B"	2474
"ARID5A"	540
"ARID5B"	3471
"ARIH1"	2962
"ARIH2"	1653
"ARIH2OS"	25
"ARL1"	1735
"ARL10"	529
"ARL11"	8
"ARL13A"	0
"ARL13B"	369
"ARL14"	0
"ARL14EP"	1012
"ARL14EPL"	0
"ARL15"	404
"ARL16"	292
"ARL17A"	417
"ARL17B"	522
"ARL2"	711
"ARL2-SNX15"	432
"ARL2BP"	1035
"ARL3"	1137
"ARL4A"	2127
"ARL4C"	1713
"ARL4D"	118
"ARL5A"	1164
"ARL5B"	1312
"ARL5C"	2
"ARL6"	992
"ARL6IP1"	8194
"ARL6IP4"	1084
"ARL6IP5"	2724
"ARL6IP6"	199
"ARL8A"	910
"ARL8B"	3786
"ARL9"	27
"ARMC1"	1334
"ARMC10"	786
"ARMC12"	24
"ARMC2"	779
"ARMC2-AS1"	0
"ARMC3"	61
"ARMC4"	27
"ARMC4P1"	13
"ARMC5"	335
"ARMC6"	461
"ARMC7"	116
"ARMC8"	1744
"ARMC9"	1196
"ARMCX1"	619
"ARMCX2"	1130
"ARMCX3"	2582
"ARMCX4"	2162
"ARMCX5"	442
"ARMCX5-GPRASP2"	3055
"ARMCX6"	240
"ARMS2"	3
"ARMT1"	563
"ARNT"	1234
"ARNT2"	13379
"ARNTL"	1209
"ARNTL2"	997
"ARNTL2-AS1"	0
"ARPC1A"	1334
"ARPC1B"	330
"ARPC2"	1931
"ARPC3"	1432
"ARPC4"	1095
"ARPC4-TTLL3"	494
"ARPC5"	1057
"ARPC5L"	822
"ARPIN"	710
"ARPP19"	12915
"ARPP21"	4093
"ARR3"	0
"ARRB1"	4939
"ARRB2"	681
"ARRDC1"	233
"ARRDC1-AS1"	195
"ARRDC2"	491
"ARRDC3"	2228
"ARRDC3-AS1"	29
"ARRDC4"	1549
"ARRDC5"	2
"ARSA"	550
"ARSB"	511
"ARSD"	285
"ARSD-AS1"	10
"ARSE"	55
"ARSF"	51
"ARSG"	336
"ARSH"	2
"ARSI"	148
"ARSJ"	93
"ARSK"	195
"ART1"	3
"ART3"	505
"ART4"	9
"ART5"	4
"ARTN"	24
"ARV1"	371
"ARVCF"	580
"ARX"	209
"AS-PTPRE"	0
"AS3MT"	131
"ASAH1"	2102
"ASAH2"	44
"ASAH2B"	134
"ASAP1"	2331
"ASAP1-IT1"	63
"ASAP1-IT2"	50
"ASAP2"	1391
"ASAP3"	777
"ASB1"	1715
"ASB10"	0
"ASB11"	1
"ASB12"	4
"ASB13"	568
"ASB14"	1
"ASB15"	0
"ASB16"	4
"ASB16-AS1"	50
"ASB17"	0
"ASB18"	5
"ASB2"	163
"ASB3"	740
"ASB4"	113
