gene/TE	/sonas-hs/mhammell/hpc/home/tam/workdir/ALS/regina_samples/BAM/ALS-35_S7.bam
"ACBD6"	493
"ACBD7"	1384
"ACBD7-DCLRE1CP1"	41
"ACCS"	150
"ACCSL"	2
"ACD"	247
"ACE"	171
"ACE2"	2
"ACER1"	0
"ACER2"	181
"ACER3"	1033
"ACHE"	285
"ACIN1"	1953
"ACKR1"	166
"ACKR2"	24
"ACKR3"	151
"ACKR4"	1
"ACLY"	2231
"ACMSD"	0
"ACO1"	812
"ACO2"	5596
"ACOD1"	0
"ACOT1"	19
"ACOT11"	366
"ACOT12"	9
"ACOT13"	430
"ACOT2"	176
"ACOT4"	72
"ACOT6"	1
"ACOT7"	2016
"ACOT8"	369
"ACOT9"	447
"ACOX1"	2318
"ACOX2"	68
"ACOX3"	531
"ACOXL"	0
"ACOXL-AS1"	16
"ACP1"	1198
"ACP2"	683
"ACP4"	0
"ACP5"	15
"ACP6"	243
"ACP7"	6
"ACPP"	22
"ACR"	4
"ACRBP"	11
"ACRV1"	21
"ACSBG1"	883
"ACSBG2"	3
"ACSF2"	164
"ACSF3"	255
"ACSL1"	741
"ACSL3"	5050
"ACSL4"	2267
"ACSL5"	293
"ACSL6"	3515
"ACSM1"	2
"ACSM2A"	1
"ACSM2B"	0
"ACSM3"	0
"ACSM4"	0
"ACSM5"	91
"ACSM6"	0
"ACSS1"	858
"ACSS2"	548
"ACSS3"	481
"ACTA1"	11
"ACTA2"	842
"ACTA2-AS1"	184
"ACTB"	32806
"ACTBL2"	0
"ACTC1"	35
"ACTG1"	15611
"ACTG1P17"	12
"ACTG1P20"	55
"ACTG1P4"	171
"ACTG2"	115
"ACTL10"	1
"ACTL6A"	77
"ACTL6B"	887
"ACTL7A"	0
"ACTL7B"	3
"ACTL8"	1
"ACTL9"	0
"ACTN1"	2956
"ACTN1-AS1"	1
"ACTN2"	1379
"ACTN3"	1
"ACTN4"	3041
"ACTR10"	1123
"ACTR1A"	3260
"ACTR1B"	1793
"ACTR2"	4860
"ACTR3"	1765
"ACTR3B"	679
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	257
"ACTR5"	189
"ACTR6"	483
"ACTR8"	588
"ACTRT1"	1
"ACTRT2"	0
"ACTRT3"	21
"ACVR1"	273
"ACVR1B"	1934
"ACVR1C"	484
"ACVR2A"	900
"ACVR2B"	1160
"ACVR2B-AS1"	25
"ACVRL1"	310
"ACY1"	48
"ACY3"	5
"ACYP1"	134
"ACYP2"	448
"ADA"	11
"ADA2"	193
"ADAD1"	0
"ADAD2"	26
"ADAL"	341
"ADAM10"	1823
"ADAM11"	1727
"ADAM12"	91
"ADAM15"	725
"ADAM17"	776
"ADAM18"	0
"ADAM19"	376
"ADAM1A"	193
"ADAM2"	1
"ADAM20"	294
"ADAM20P1"	222
"ADAM21"	4
"ADAM21P1"	1
"ADAM22"	5896
"ADAM23"	3206
"ADAM28"	240
"ADAM29"	5
"ADAM30"	0
"ADAM32"	190
"ADAM33"	90
"ADAM3A"	0
"ADAM3B"	4
"ADAM5"	3
"ADAM6"	0
"ADAM7"	1
"ADAM8"	55
"ADAM9"	1165
"ADAMDEC1"	0
"ADAMTS1"	412
"ADAMTS10"	513
"ADAMTS12"	18
"ADAMTS13"	187
"ADAMTS14"	119
"ADAMTS15"	11
"ADAMTS16"	146
"ADAMTS17"	120
"ADAMTS18"	7
"ADAMTS19"	205
"ADAMTS19-AS1"	17
"ADAMTS2"	122
"ADAMTS20"	16
"ADAMTS3"	352
"ADAMTS4"	307
"ADAMTS5"	51
"ADAMTS6"	96
"ADAMTS7"	10
"ADAMTS7P1"	70
"ADAMTS8"	267
"ADAMTS9"	342
"ADAMTS9-AS1"	25
"ADAMTS9-AS2"	135
"ADAMTSL1"	75
"ADAMTSL2"	372
"ADAMTSL3"	217
"ADAMTSL4"	32
"ADAMTSL4-AS1"	34
"ADAMTSL5"	19
"ADAP1"	1374
"ADAP2"	136
"ADAR"	8367
"ADARB1"	1496
"ADARB2"	1118
"ADARB2-AS1"	0
"ADAT1"	572
"ADAT2"	178
"ADAT3"	16
"ADCK1"	172
"ADCK2"	481
"ADCK5"	87
"ADCY1"	13105
"ADCY10"	42
"ADCY10P1"	116
"ADCY2"	5328
"ADCY3"	1509
"ADCY4"	88
"ADCY5"	1730
"ADCY6"	1074
"ADCY7"	463
"ADCY8"	637
"ADCY9"	1148
"ADCYAP1"	535
"ADCYAP1R1"	4655
"ADD1"	7366
"ADD2"	6431
"ADD3"	5179
"ADD3-AS1"	45
"ADGB"	4
"ADGRA1"	643
"ADGRA1-AS1"	18
"ADGRA2"	305
"ADGRA3"	1005
"ADGRB1"	1426
"ADGRB2"	4304
"ADGRB3"	6484
"ADGRD1"	136
"ADGRD1-AS1"	0
"ADGRE1"	8
"ADGRE2"	58
"ADGRE3"	2
"ADGRE4P"	18
"ADGRE5"	92
"ADGRF1"	0
"ADGRF2"	11
"ADGRF3"	15
"ADGRF4"	5
"ADGRF5"	1208
"ADGRG1"	1902
"ADGRG2"	3
"ADGRG3"	1
"ADGRG4"	2
"ADGRG5"	28
"ADGRG6"	122
"ADGRG7"	0
"ADGRL1"	5556
"ADGRL2"	3653
"ADGRL3"	6971
"ADGRL3-AS1"	0
"ADGRL4"	118
"ADGRV1"	7462
"ADH1A"	1
"ADH1B"	74
"ADH1C"	0
"ADH4"	1
"ADH5"	1279
"ADH6"	0
"ADH7"	0
"ADHFE1"	373
"ADI1"	714
"ADIG"	3
"ADIPOQ"	0
"ADIPOQ-AS1"	2
"ADIPOR1"	1137
"ADIPOR2"	1504
"ADIRF"	505
"ADK"	442
"ADM"	64
"ADM2"	0
"ADM5"	13
"ADNP"	2313
"ADNP-AS1"	10
"ADNP2"	897
"ADO"	866
"ADORA1"	677
"ADORA2A"	33
"ADORA2A-AS1"	2
"ADORA2B"	86
"ADORA3"	107
"ADPGK"	407
"ADPGK-AS1"	14
"ADPRH"	41
"ADPRHL1"	204
"ADPRHL2"	294
"ADPRM"	116
"ADRA1A"	737
"ADRA1B"	197
"ADRA1D"	50
"ADRA2A"	127
"ADRA2B"	11
"ADRA2C"	65
"ADRB1"	267
"ADRB2"	75
"ADRB3"	4
"ADRM1"	683
"ADSL"	325
"ADSS"	1035
"ADSSL1"	84
"ADTRP"	53
"AEBP1"	744
"AEBP2"	1092
"AEN"	139
"AES"	5320
"AFAP1"	1215
"AFAP1-AS1"	69
"AFAP1L1"	119
"AFAP1L2"	692
"AFDN"	3191
"AFDN-DT"	15
"AFF1"	1952
"AFF1-AS1"	47
"AFF2"	1222
"AFF3"	2158
"AFF4"	5461
"AFG1L"	262
"AFG3L1P"	223
"AFG3L2"	1371
"AFM"	0
"AFMID"	404
"AFP"	3
"AFTPH"	1447
"AGA"	174
"AGAP1"	6128
"AGAP1-IT1"	32
"AGAP11"	73
"AGAP12P"	25
"AGAP2"	6192
"AGAP2-AS1"	11
"AGAP3"	2886
"AGAP4"	236
"AGAP5"	91
"AGAP6"	226
"AGAP7P"	16
"AGAP9"	95
"AGBL1"	39
"AGBL1-AS1"	0
"AGBL2"	2
"AGBL3"	92
"AGBL4"	631
"AGBL4-IT1"	36
"AGBL5"	269
"AGBL5-AS1"	0
"AGER"	29
"AGFG1"	2660
"AGFG2"	738
"AGGF1"	1415
"AGK"	933
"AGL"	1507
"AGMAT"	72
"AGMO"	10
"AGO1"	2035
"AGO2"	2320
"AGO3"	703
"AGO4"	1119
"AGPAT1"	1321
"AGPAT2"	125
"AGPAT3"	2896
"AGPAT4"	1757
"AGPAT4-IT1"	137
"AGPAT5"	856
"AGPS"	1123
"AGR2"	0
"AGR3"	1
"AGRN"	1044
"AGRP"	3
"AGT"	3062
"AGTPBP1"	3322
"AGTR1"	2
"AGTR2"	0
"AGTRAP"	114
"AGXT"	1
"AGXT2"	0
"AHCTF1"	2100
"AHCTF1P1"	0
"AHCY"	760
"AHCYL1"	12233
"AHCYL2"	1961
"AHDC1"	1221
"AHI1"	3706
"AHNAK"	17160
"AHNAK2"	3793
"AHR"	625
"AHRR"	150
"AHSA1"	1460
"AHSA2P"	858
"AHSG"	2
"AHSP"	1
"AICDA"	0
"AIDA"	1274
"AIF1"	168
"AIF1L"	815
"AIFM1"	329
"AIFM2"	229
"AIFM3"	794
"AIG1"	781
"AIM2"	10
"AIMP1"	420
"AIMP2"	138
"AIP"	451
"AIPL1"	2
"AIRE"	20
"AIRN"	6
"AJAP1"	1083
"AJM1"	253
"AJUBA"	21
"AK1"	796
"AK2"	977
"AK3"	992
"AK4"	1994
"AK5"	8375
"AK6"	205
"AK7"	68
"AK8"	58
"AK9"	418
"AKAIN1"	24
"AKAP1"	1475
"AKAP10"	1384
"AKAP11"	13363
"AKAP12"	8048
"AKAP13"	2276
"AKAP14"	6
"AKAP17A"	200
"AKAP2"	909
"AKAP3"	30
"AKAP4"	0
"AKAP5"	1747
"AKAP6"	9858
"AKAP7"	462
"AKAP8"	481
"AKAP8L"	1111
"AKAP9"	5478
"AKIP1"	176
"AKIRIN1"	1161
"AKIRIN2"	591
"AKNA"	458
"AKNAD1"	7
"AKR1A1"	415
"AKR1B1"	906
"AKR1B10"	0
"AKR1B15"	0
"AKR1C1"	124
"AKR1C2"	50
"AKR1C3"	97
"AKR1C4"	0
"AKR1C6P"	0
"AKR1C8P"	1
"AKR1D1"	0
"AKR1E2"	166
"AKR7A2"	652
"AKR7A2P1"	8
"AKR7A3"	31
"AKR7L"	39
"AKT1"	1298
"AKT1S1"	251
"AKT2"	1001
"AKT3"	9271
"AKTIP"	1132
"ALAD"	1354
"ALAS1"	915
"ALAS2"	31
"ALB"	28
"ALCAM"	2402
"ALDH16A1"	95
"ALDH18A1"	599
"ALDH1A1"	696
"ALDH1A2"	105
"ALDH1A3"	84
"ALDH1B1"	229
"ALDH1L1"	1709
"ALDH1L1-AS1"	2
"ALDH1L1-AS2"	39
"ALDH1L2"	519
"ALDH2"	3329
"ALDH3A1"	8
"ALDH3A2"	1483
"ALDH3B1"	28
"ALDH3B2"	0
"ALDH4A1"	987
"ALDH5A1"	2577
"ALDH6A1"	3834
"ALDH7A1"	1711
"ALDH8A1"	171
"ALDH9A1"	1033
"ALDOA"	18891
"ALDOB"	10
"ALDOC"	10569
"ALG1"	311
"ALG10"	106
"ALG10B"	446
"ALG11"	280
"ALG12"	238
"ALG13"	728
"ALG14"	121
"ALG1L"	23
"ALG1L2"	15
"ALG1L9P"	199
"ALG2"	351
"ALG3"	117
"ALG5"	208
"ALG6"	190
"ALG8"	268
"ALG9"	755
"ALK"	229
"ALKAL1"	1
"ALKAL2"	16
"ALKBH1"	164
"ALKBH2"	109
"ALKBH3"	341
"ALKBH3-AS1"	1
"ALKBH4"	253
"ALKBH5"	2155
"ALKBH6"	208
"ALKBH7"	167
"ALKBH8"	327
"ALLC"	2
"ALMS1"	3310
"ALMS1-IT1"	29
"ALMS1P1"	62
"ALOX12"	1
"ALOX12-AS1"	36
"ALOX12B"	23
"ALOX12P2"	83
"ALOX15"	6
"ALOX15B"	43
"ALOX15P1"	2
"ALOX5"	212
"ALOX5AP"	116
"ALOXE3"	44
"ALPI"	0
"ALPK1"	105
"ALPK2"	4
"ALPK3"	287
"ALPL"	131
"ALPP"	0
"ALPPL2"	0
"ALS2"	2349
"ALS2CL"	405
"ALS2CR12"	177
"ALX1"	0
"ALX3"	5
"ALX4"	3
"ALYREF"	281
"AMACR"	184
"AMBN"	0
"AMBP"	2
"AMBRA1"	1206
"AMD1"	2437
"AMDHD1"	8
"AMDHD2"	236
"AMELX"	0
"AMELY"	0
"AMER1"	387
"AMER2"	4659
"AMER3"	1178
"AMFR"	2661
"AMH"	19
"AMHR2"	1
"AMIGO1"	2064
"AMIGO2"	232
"AMIGO3"	36
"AMMECR1"	218
"AMMECR1L"	348
"AMN"	1
"AMN1"	786
"AMOT"	2345
"AMOTL1"	1203
"AMOTL2"	1146
"AMPD1"	0
"AMPD2"	2091
"AMPD3"	528
"AMPH"	4083
"AMT"	199
"AMTN"	0
"AMY1A"	0
"AMY1B"	0
"AMY1C"	0
"AMY2A"	48
"AMY2B"	925
"AMZ1"	336
"AMZ2"	1395
"AMZ2P1"	390
"ANAPC1"	1597
"ANAPC10"	166
"ANAPC11"	300
"ANAPC13"	619
"ANAPC15"	242
"ANAPC16"	468
"ANAPC1P1"	2
"ANAPC2"	448
"ANAPC4"	642
"ANAPC5"	1591
"ANAPC7"	786
"ANG"	24
"ANGEL1"	770
"ANGEL2"	1061
"ANGPT1"	114
"ANGPT2"	19
"ANGPT4"	8
"ANGPTL1"	70
"ANGPTL2"	84
"ANGPTL3"	0
"ANGPTL4"	166
"ANGPTL5"	4
"ANGPTL6"	11
"ANGPTL7"	5
"ANGPTL8"	6
"ANHX"	0
"ANK1"	839
"ANK2"	41936
"ANK3"	14165
"ANKAR"	294
"ANKDD1A"	367
"ANKDD1B"	20
"ANKEF1"	56
"ANKFN1"	120
"ANKFY1"	2229
"ANKH"	3297
"ANKHD1"	1429
"ANKHD1-EIF4EBP3"	1369
"ANKIB1"	2742
"ANKK1"	12
"ANKLE1"	20
"ANKLE2"	939
"ANKMY1"	245
"ANKMY2"	1116
"ANKRA2"	221
"ANKRD1"	2
"ANKRD10"	1129
"ANKRD11"	2912
"ANKRD12"	5680
"ANKRD13A"	559
"ANKRD13B"	492
"ANKRD13C"	1250
"ANKRD13D"	599
"ANKRD16"	227
"ANKRD17"	5967
"ANKRD18A"	267
"ANKRD18B"	284
"ANKRD18CP"	436
"ANKRD18DP"	66
"ANKRD19P"	439
"ANKRD2"	43
"ANKRD20A1"	39
"ANKRD20A11P"	23
"ANKRD20A12P"	14
"ANKRD20A19P"	27
"ANKRD20A2"	23
"ANKRD20A3"	88
"ANKRD20A4"	45
"ANKRD20A4-ANKRD20A20P"	659
"ANKRD20A5P"	131
"ANKRD20A8P"	64
"ANKRD20A9P"	35
"ANKRD22"	14
"ANKRD23"	142
"ANKRD24"	970
"ANKRD26"	1734
"ANKRD26P1"	0
"ANKRD26P3"	20
"ANKRD27"	808
"ANKRD28"	1902
"ANKRD29"	253
"ANKRD30A"	7
"ANKRD30B"	367
"ANKRD30BL"	3885
"ANKRD30BP2"	18
"ANKRD30BP3"	0
"ANKRD31"	63
"ANKRD33"	1
"ANKRD33B"	2202
"ANKRD34A"	354
"ANKRD34B"	12
"ANKRD34C"	197
"ANKRD34C-AS1"	46
"ANKRD35"	254
"ANKRD36"	3307
"ANKRD36B"	937
"ANKRD36BP1"	1
"ANKRD36BP2"	517
"ANKRD36C"	2750
"ANKRD37"	163
"ANKRD39"	166
"ANKRD40"	1928
"ANKRD42"	843
"ANKRD44"	665
"ANKRD44-IT1"	46
"ANKRD45"	111
"ANKRD46"	1353
"ANKRD49"	171
"ANKRD50"	1309
"ANKRD52"	1553
"ANKRD53"	1
"ANKRD54"	402
"ANKRD55"	59
"ANKRD6"	1070
"ANKRD60"	0
"ANKRD61"	2
"ANKRD62"	108
"ANKRD62P1-PARP4P3"	21
"ANKRD63"	97
"ANKRD65"	254
"ANKRD66"	0
"ANKRD7"	50
"ANKRD9"	328
"ANKS1A"	988
"ANKS1B"	5636
"ANKS3"	255
"ANKS4B"	4
"ANKS6"	460
"ANKUB1"	6
"ANKZF1"	728
"ANLN"	984
"ANO1"	78
"ANO1-AS2"	0
"ANO10"	552
"ANO2"	129
"ANO3"	1521
"ANO4"	602
"ANO5"	1885
"ANO6"	662
"ANO7"	21
"ANO8"	570
"ANO9"	0
"ANOS1"	993
"ANP32A"	1292
"ANP32A-IT1"	88
"ANP32AP1"	0
"ANP32B"	277
"ANP32C"	26
"ANP32D"	6
"ANP32E"	1066
"ANPEP"	32
"ANTXR1"	952
"ANTXR2"	218
"ANTXRL"	1
"ANTXRLP1"	3
"ANXA1"	163
"ANXA10"	0
"ANXA11"	2065
"ANXA13"	1
"ANXA2"	312
"ANXA2P1"	0
"ANXA2P2"	1
"ANXA2P3"	33
"ANXA2R"	8
"ANXA3"	197
"ANXA4"	220
"ANXA5"	820
"ANXA6"	5047
"ANXA7"	2036
"ANXA8"	6
"ANXA8L1"	0
"ANXA9"	1
"AOAH"	109
"AOAH-IT1"	1
"AOC1"	0
"AOC2"	50
"AOC3"	43
"AOC4P"	1
"AOX1"	54
"AOX3P-AOX2P"	2
"AP1AR"	459
"AP1B1"	2770
"AP1B1P1"	0
"AP1G1"	2660
"AP1G2"	917
"AP1M1"	1264
"AP1M2"	3
"AP1S1"	1153
"AP1S2"	646
"AP1S3"	69
"AP2A1"	3207
"AP2A2"	3482
"AP2B1"	10759
"AP2M1"	7735
"AP2S1"	813
"AP3B1"	819
"AP3B2"	3003
"AP3D1"	3422
"AP3M1"	747
"AP3M2"	2358
"AP3S1"	1030
"AP3S2"	778
"AP4B1"	552
"AP4B1-AS1"	5
"AP4E1"	415
"AP4M1"	130
"AP4S1"	652
"AP5B1"	720
"AP5M1"	1226
"AP5S1"	199
"AP5Z1"	365
"APAF1"	444
"APBA1"	4248
"APBA2"	4280
"APBA3"	123
"APBB1"	5772
"APBB1IP"	168
"APBB2"	1639
"APBB3"	614
"APC"	12988
"APC2"	3350
"APCDD1"	597
"APCDD1L"	1
"APCDD1L-AS1"	6
"APCS"	0
"APEH"	852
"APELA"	2
"APEX1"	943
"APEX2"	104
"APH1A"	545
"APH1B"	609
"API5"	2164
"APIP"	282
"APLF"	230
"APLN"	298
"APLNR"	1418
"APLP1"	8173
"APLP2"	9034
"APMAP"	1626
"APOA1"	6
"APOA1-AS"	1
"APOA2"	0
"APOA4"	0
"APOA5"	0
"APOB"	70
"APOBEC1"	0
"APOBEC2"	0
"APOBEC3A"	1
"APOBEC3A_B"	1
"APOBEC3B"	0
"APOBEC3B-AS1"	0
"APOBEC3C"	11
"APOBEC3D"	6
"APOBEC3F"	24
"APOBEC3G"	22
"APOBEC3H"	1
"APOBEC4"	0
"APOBR"	23
"APOC1"	96
"APOC1P1"	0
"APOC2"	85
"APOC3"	0
"APOC4"	0
"APOC4-APOC2"	85
"APOD"	2305
"APOE"	4240
"APOF"	0
"APOH"	0
"APOL1"	79
"APOL2"	1106
"APOL3"	98
"APOL4"	96
"APOL5"	1
"APOL6"	470
"APOLD1"	1213
"APOM"	12
"APOO"	399
"APOOL"	732
"APOOP5"	0
"APOPT1"	276
"APP"	27557
"APPBP2"	2198
"APPL1"	1956
"APPL2"	947
"APRT"	199
"APTR"	88
"APTX"	426
"AQP1"	2830
"AQP10"	0
"AQP11"	98
"AQP12A"	0
"AQP12B"	0
"AQP2"	0
"AQP3"	18
"AQP4"	19087
"AQP4-AS1"	151
"AQP5"	10
"AQP6"	7
"AQP7"	16
"AQP7P1"	116
"AQP7P3"	21
"AQP8"	5
"AQP9"	80
"AQR"	1292
"AR"	121
"ARAF"	256
"ARAP1"	736
"ARAP1-AS2"	0
"ARAP2"	4057
"ARAP3"	370
"ARC"	113
"ARCN1"	2046
"AREG"	0
"AREL1"	1301
"ARF1"	4951
"ARF3"	8314
"ARF4"	761
"ARF4-AS1"	8
"ARF5"	1427
"ARF6"	556
"ARFGAP1"	1275
"ARFGAP2"	1915
"ARFGAP3"	538
"ARFGEF1"	2536
"ARFGEF2"	4204
"ARFGEF3"	9141
"ARFIP1"	355
"ARFIP2"	872
"ARFRP1"	469
"ARG1"	8
"ARG2"	167
"ARGFX"	3
"ARGFXP2"	1
"ARGLU1"	2062
"ARHGAP1"	1264
"ARHGAP10"	372
"ARHGAP11A"	36
"ARHGAP11B"	11
"ARHGAP12"	1663
"ARHGAP15"	40
"ARHGAP17"	354
"ARHGAP18"	182
"ARHGAP19"	214
"ARHGAP19-SLIT1"	151
"ARHGAP20"	1246
"ARHGAP21"	11276
"ARHGAP22"	280
"ARHGAP22-IT1"	24
"ARHGAP23"	1628
"ARHGAP24"	176
"ARHGAP25"	84
"ARHGAP26"	5484
"ARHGAP26-AS1"	0
"ARHGAP26-IT1"	36
"ARHGAP27"	241
"ARHGAP27P1"	152
"ARHGAP27P1-BPTFP1-KPNA2P3"	470
"ARHGAP27P2"	8
"ARHGAP28"	121
"ARHGAP29"	808
"ARHGAP30"	60
"ARHGAP31"	893
"ARHGAP31-AS1"	1
"ARHGAP32"	10914
"ARHGAP33"	692
"ARHGAP35"	7117
"ARHGAP36"	57
"ARHGAP39"	657
"ARHGAP4"	196
"ARHGAP40"	4
"ARHGAP42"	359
"ARHGAP44"	1857
"ARHGAP45"	154
"ARHGAP5"	9199
"ARHGAP5-AS1"	106
"ARHGAP6"	232
"ARHGAP8"	18
"ARHGAP9"	94
"ARHGDIA"	2113
"ARHGDIB"	321
"ARHGDIG"	1207
"ARHGEF1"	319
"ARHGEF10"	959
"ARHGEF10L"	647
"ARHGEF11"	3228
"ARHGEF12"	11414
"ARHGEF15"	59
"ARHGEF16"	17
"ARHGEF17"	2412
"ARHGEF18"	841
"ARHGEF19"	18
"ARHGEF2"	2344
"ARHGEF25"	1752
"ARHGEF26"	718
"ARHGEF26-AS1"	145
"ARHGEF28"	797
"ARHGEF3"	1911
"ARHGEF3-AS1"	0
"ARHGEF33"	168
"ARHGEF34P"	4
"ARHGEF35"	1
"ARHGEF37"	544
"ARHGEF38"	0
"ARHGEF38-IT1"	0
"ARHGEF39"	6
"ARHGEF4"	3528
"ARHGEF40"	430
"ARHGEF5"	25
"ARHGEF6"	991
"ARHGEF7"	4784
"ARHGEF7-AS1"	0
"ARHGEF7-AS2"	21
"ARHGEF9"	7169
"ARHGEF9-IT1"	11
"ARID1A"	2279
"ARID1B"	2448
"ARID2"	976
"ARID3A"	80
"ARID3B"	108
"ARID3C"	10
"ARID4A"	1632
"ARID4B"	1754
"ARID5A"	185
"ARID5B"	2818
"ARIH1"	2441
"ARIH2"	1575
"ARIH2OS"	21
"ARL1"	1458
"ARL10"	489
"ARL11"	7
"ARL13A"	0
"ARL13B"	200
"ARL14"	0
"ARL14EP"	732
"ARL14EPL"	0
"ARL15"	467
"ARL16"	286
"ARL17A"	659
"ARL17B"	275
"ARL2"	739
"ARL2-SNX15"	445
"ARL2BP"	805
"ARL3"	1124
"ARL4A"	1066
"ARL4C"	1589
"ARL4D"	72
"ARL5A"	707
"ARL5B"	792
"ARL5C"	2
"ARL6"	686
"ARL6IP1"	7439
"ARL6IP4"	1065
"ARL6IP5"	2332
"ARL6IP6"	165
"ARL8A"	975
"ARL8B"	3156
"ARL9"	19
"ARMC1"	1102
"ARMC10"	669
"ARMC12"	18
"ARMC2"	551
"ARMC2-AS1"	0
"ARMC3"	49
"ARMC4"	28
"ARMC4P1"	26
"ARMC5"	245
"ARMC6"	347
"ARMC7"	108
"ARMC8"	1321
"ARMC9"	846
"ARMCX1"	584
"ARMCX2"	1095
"ARMCX3"	2001
"ARMCX4"	1419
"ARMCX5"	387
"ARMCX5-GPRASP2"	2601
"ARMCX6"	203
"ARMS2"	0
"ARMT1"	332
"ARNT"	916
"ARNT2"	12197
"ARNTL"	918
"ARNTL2"	738
"ARNTL2-AS1"	0
"ARPC1A"	1197
"ARPC1B"	205
"ARPC2"	1689
"ARPC3"	1150
"ARPC4"	1107
"ARPC4-TTLL3"	432
"ARPC5"	844
"ARPC5L"	576
"ARPIN"	681
"ARPP19"	9112
"ARPP21"	3697
"ARR3"	0
"ARRB1"	5256
"ARRB2"	816
"ARRDC1"	195
"ARRDC1-AS1"	121
"ARRDC2"	372
"ARRDC3"	1509
"ARRDC3-AS1"	14
"ARRDC4"	557
"ARRDC5"	6
"ARSA"	557
"ARSB"	379
"ARSD"	231
"ARSD-AS1"	1
"ARSE"	23
"ARSF"	34
"ARSG"	377
"ARSH"	0
"ARSI"	20
"ARSJ"	149
"ARSK"	177
"ART1"	4
"ART3"	161
"ART4"	1
"ART5"	2
"ARTN"	3
"ARV1"	380
"ARVCF"	523
"ARX"	212
"AS-PTPRE"	2
"AS3MT"	97
"ASAH1"	1932
"ASAH2"	15
"ASAH2B"	185
"ASAP1"	2176
"ASAP1-IT1"	52
"ASAP1-IT2"	38
"ASAP2"	876
"ASAP3"	573
"ASB1"	1461
"ASB10"	0
"ASB11"	0
"ASB12"	3
"ASB13"	414
"ASB14"	2
"ASB15"	1
"ASB16"	3
"ASB16-AS1"	58
"ASB17"	0
"ASB18"	1
"ASB2"	157
"ASB3"	554
"ASB4"	36
"ASB5"	15
"ASB6"	617
"ASB7"	358
"ASB8"	635
"ASB9"	5
"ASB9P1"	0
"ASCC1"	403
"ASCC2"	319
