gene/TE	/sonas-hs/mhammell/hpc/home/tam/workdir/ALS/regina_samples/BAM/Co-21_S6.bam
"ACYP2"	433
"ADA"	50
"ADA2"	134
"ADAD1"	0
"ADAD2"	40
"ADAL"	365
"ADAM10"	2034
"ADAM11"	3531
"ADAM12"	105
"ADAM15"	905
"ADAM17"	971
"ADAM18"	0
"ADAM19"	817
"ADAM1A"	211
"ADAM2"	0
"ADAM20"	287
"ADAM20P1"	396
"ADAM21"	9
"ADAM21P1"	1
"ADAM22"	8853
"ADAM23"	5365
"ADAM28"	216
"ADAM29"	8
"ADAM30"	0
"ADAM32"	208
"ADAM33"	158
"ADAM3A"	0
"ADAM3B"	2
"ADAM5"	3
"ADAM6"	0
"ADAM7"	0
"ADAM8"	79
"ADAM9"	1861
"ADAMDEC1"	0
"ADAMTS1"	2366
"ADAMTS10"	860
"ADAMTS12"	12
"ADAMTS13"	384
"ADAMTS14"	106
"ADAMTS15"	30
"ADAMTS16"	105
"ADAMTS17"	296
"ADAMTS18"	58
"ADAMTS19"	332
"ADAMTS19-AS1"	18
"ADAMTS2"	88
"ADAMTS20"	12
"ADAMTS3"	350
"ADAMTS4"	703
"ADAMTS5"	64
"ADAMTS6"	105
"ADAMTS7"	27
"ADAMTS7P1"	131
"ADAMTS8"	628
"ADAMTS9"	1795
"ADAMTS9-AS1"	12
"ADAMTS9-AS2"	191
"ADAMTSL1"	119
"ADAMTSL2"	415
"ADAMTSL3"	245
"ADAMTSL4"	29
"ADAMTSL4-AS1"	32
"ADAMTSL5"	17
"ADAP1"	2977
"ADAP2"	103
"ADAR"	10270
"ADARB1"	2124
"ADARB2"	1837
"ADARB2-AS1"	1
"ADAT1"	877
"ADAT2"	168
"ADAT3"	42
"ADCK1"	271
"ADCK2"	705
"ADCK5"	206
"ADCY1"	22486
"ADCY10"	66
"ADCY10P1"	155
"ADCY2"	5843
"ADCY3"	2151
"ADCY4"	110
"ADCY5"	2895
"ADCY6"	1524
"ADCY7"	481
"ADCY8"	691
"ADCY9"	1998
"ADCYAP1"	328
"ADCYAP1R1"	4029
"ADD1"	10457
"ADD2"	10845
"ADD3"	5784
"ADD3-AS1"	26
"ADGB"	4
"ADGRA1"	1259
"ADGRA1-AS1"	23
"ADGRA2"	501
"ADGRA3"	1390
"ADGRB1"	3477
"ADGRB2"	7422
"ADGRB3"	8720
"ADGRD1"	146
"ADGRD1-AS1"	0
"ADGRE1"	18
"ADGRE2"	144
"ADGRE3"	2
"ADGRE4P"	3
"ADGRE5"	71
"ADGRF1"	0
"ADGRF2"	7
"ADGRF3"	24
"ADGRF4"	5
"ADGRF5"	1073
"ADGRG1"	3135
"ADGRG2"	18
"ADGRG3"	15
"ADGRG4"	2
"ADGRG5"	6
"ADGRG6"	56
"ADGRG7"	0
"ADGRL1"	11001
"ADGRL2"	4356
"ADGRL3"	8676
"ADGRL3-AS1"	0
"ADGRL4"	141
"ADGRV1"	7820
"ADH1A"	0
"ADH1B"	119
"ADH1C"	0
"ADH4"	0
"ADH5"	1184
"ADH6"	0
"ADH7"	0
"ADHFE1"	452
"ADI1"	748
"ADIG"	2
"ADIPOQ"	7
"ADIPOQ-AS1"	2
"ADIPOR1"	1868
"ADIPOR2"	1482
"ADIRF"	281
"ADK"	617
"ADM"	214
"ADM2"	2
"ADM5"	19
"ADNP"	2843
"ADNP-AS1"	15
"ADNP2"	1074
"ADO"	1017
"ADORA1"	1454
"ADORA2A"	56
"ADORA2A-AS1"	1
"ADORA2B"	127
"ADORA3"	46
"ADPGK"	462
"ADPGK-AS1"	6
"ADPRH"	53
"ADPRHL1"	213
"ADPRHL2"	367
"ADPRM"	120
"ADRA1A"	929
"ADRA1B"	366
"ADRA1D"	173
"ADRA2A"	228
"ADRA2B"	18
"ADRA2C"	123
"ADRB1"	561
"ADRB2"	121
"ADRB3"	7
"ADRM1"	1254
"ADSL"	370
"ADSS"	1282
"ADSSL1"	60
"ADTRP"	116
"AEBP1"	755
"AEBP2"	1717
"AEN"	284
"AES"	8358
"AFAP1"	1583
"AFAP1-AS1"	21
"AFAP1L1"	128
"AFAP1L2"	770
"AFDN"	4331
"AFDN-DT"	11
"AFF1"	2267
"AFF1-AS1"	63
"AFF2"	1658
"AFF3"	3482
"AFF4"	7110
"AFG1L"	352
"AFG3L1P"	357
"AFG3L2"	2299
"AFM"	0
"AFMID"	357
"AFP"	5
"AFTPH"	2004
"AGA"	109
"AGAP1"	9364
"AGAP1-IT1"	27
"AGAP11"	60
"AGAP12P"	83
"AGAP2"	14173
"AGAP2-AS1"	19
"AGAP3"	5188
"AGAP4"	269
"AGAP5"	148
"AGAP6"	285
"AGAP7P"	148
"AGAP9"	116
"AGBL1"	45
"AGBL1-AS1"	1
"AGBL2"	5
"AGBL3"	94
"AGBL4"	1021
"AGBL4-IT1"	52
"AGBL5"	349
"AGBL5-AS1"	7
"AGER"	43
"AGFG1"	2839
"AGFG2"	919
"AGGF1"	1909
"AGK"	1390
"AGL"	1806
"AGMAT"	63
"AGMO"	15
"AGO1"	2693
"AGO2"	3216
"AGO3"	920
"AGO4"	1666
"AGPAT1"	1959
"AGPAT2"	199
"AGPAT3"	4455
"AGPAT4"	2252
"AGPAT4-IT1"	144
"AGPAT5"	911
"AGPS"	1258
"AGR2"	1
"AGR3"	0
"AGRN"	2760
"AGRP"	1
"AGT"	4146
"AGTPBP1"	3944
"AGTR1"	3
"AGTR2"	0
"AGTRAP"	88
"AGXT"	0
"AGXT2"	0
"AHCTF1"	2995
"AHCTF1P1"	5
"AHCY"	1281
"AHCYL1"	9728
"AHCYL2"	2350
"AHDC1"	2193
"AHI1"	3873
"AHNAK"	12124
"AHNAK2"	5881
"AHR"	935
"AHRR"	167
"AHSA1"	2699
"AHSA2P"	1000
"AHSG"	4
"AHSP"	3
"AICDA"	0
"AIDA"	1594
"AIF1"	108
"AIF1L"	985
"AIFM1"	567
"AIFM2"	307
"AIFM3"	1355
"AIG1"	950
"AIM2"	4
"AIMP1"	374
"AIMP2"	208
"AIP"	821
"AIPL1"	7
"AIRE"	9
"AIRN"	14
"AJAP1"	1778
"AJM1"	721
"AJUBA"	15
"AK1"	1135
"AK2"	1270
"AK3"	1539
"AK4"	2251
"AK5"	12601
"AK6"	261
"AK7"	94
"AK8"	67
"AK9"	593
"AKAIN1"	28
"AKAP1"	2052
"AKAP10"	1496
"AKAP11"	15589
"AKAP12"	14480
"AKAP13"	3994
"AKAP14"	8
"AKAP17A"	452
"AKAP2"	1505
"AKAP3"	29
"AKAP4"	0
"AKAP5"	2897
"AKAP6"	14137
"AKAP7"	623
"AKAP8"	1165
"AKAP8L"	2734
"AKAP9"	7281
"AKIP1"	203
"AKIRIN1"	1866
"AKIRIN2"	819
"AKNA"	744
"AKNAD1"	4
"AKR1A1"	493
"AKR1B1"	891
"AKR1B10"	0
"AKR1B15"	0
"AKR1C1"	110
"AKR1C2"	123
"AKR1C3"	131
"AKR1C4"	1
"AKR1C6P"	0
"AKR1C8P"	0
"AKR1D1"	0
"AKR1E2"	237
"AKR7A2"	819
"AKR7A2P1"	7
"AKR7A3"	79
"AKR7L"	61
"AKT1"	2250
"AKT1S1"	532
"AKT2"	1629
"AKT3"	16939
"AKTIP"	1410
"ALAD"	1941
"ALAS1"	1444
"ALAS2"	43
"ALB"	26
"ALCAM"	2314
"ALDH16A1"	167
"ALDH18A1"	866
"ALDH1A1"	1036
"ALDH1A2"	125
"ALDH1A3"	288
"ALDH1B1"	309
"ALDH1L1"	2979
"ALDH1L1-AS1"	4
"ALDH1L1-AS2"	71
"ALDH1L2"	584
"ALDH2"	4006
"ALDH3A1"	5
"ALDH3A2"	1484
"ALDH3B1"	41
"ALDH3B2"	0
"ALDH4A1"	1280
"ALDH5A1"	3293
"ALDH6A1"	4219
"ALDH7A1"	1922
"ALDH8A1"	148
"ALDH9A1"	891
"ALDOA"	25150
"ALDOB"	10
"ALDOC"	16308
"ALG1"	342
"ALG10"	134
"ALG10B"	449
"ALG11"	259
"ALG12"	259
"ALG13"	1106
"ALG14"	120
"ALG1L"	34
"ALG1L2"	21
"ALG1L9P"	259
"ALG2"	393
"ALG3"	182
"ALG5"	194
"ALG6"	144
"ALG8"	239
"ALG9"	907
"ALK"	365
"ALKAL1"	4
"ALKAL2"	21
"ALKBH1"	176
"ALKBH2"	238
"ALKBH3"	387
"ALKBH3-AS1"	0
"ALKBH4"	359
"ALKBH5"	3944
"ALKBH6"	315
"ALKBH7"	239
"ALKBH8"	328
"ALLC"	45
"ALMS1"	4080
"ALMS1-IT1"	32
"ALMS1P1"	103
"ALOX12"	3
"ALOX12-AS1"	44
"ALOX12B"	78
"ALOX12P2"	169
"ALOX15"	9
"ALOX15B"	55
"ALOX15P1"	18
"ALOX5"	221
"ALOX5AP"	167
"ALOXE3"	85
"ALPI"	0
"ALPK1"	158
"ALPK2"	4
"ALPK3"	387
"ALPL"	503
"ALPP"	0
"ALPPL2"	0
"ALS2"	3314
"ALS2CL"	470
"ALS2CR12"	239
"ALX1"	1
"ALX3"	6
"ALX4"	2
"ALYREF"	390
"AMACR"	465
"AMBN"	1
"AMBP"	1
"AMBRA1"	1880
"AMD1"	2785
"AMDHD1"	8
"AMDHD2"	330
"AMELX"	2
"AMELY"	0
"AMER1"	561
"AMER2"	5462
"AMER3"	1821
"AMFR"	3356
"AMH"	60
"AMHR2"	2
"AMIGO1"	2691
"AMIGO2"	83
"AMIGO3"	62
"AMMECR1"	254
"AMMECR1L"	477
"AMN"	1
"AMN1"	1150
"AMOT"	3137
"AMOTL1"	1821
"AMOTL2"	1208
"AMPD1"	0
"AMPD2"	3314
"AMPD3"	595
"AMPH"	5494
"AMT"	256
"AMTN"	0
"AMY1A"	0
"AMY1B"	0
"AMY1C"	0
"AMY2A"	46
"AMY2B"	927
"AMZ1"	483
"AMZ2"	1846
"AMZ2P1"	466
"ANAPC1"	2034
"ANAPC10"	224
"ANAPC11"	366
"ANAPC13"	539
"ANAPC15"	503
"ANAPC16"	564
"ANAPC1P1"	3
"ANAPC2"	638
"ANAPC4"	533
"ANAPC5"	2153
"ANAPC7"	1022
"ANG"	7
"ANGEL1"	1070
"ANGEL2"	1283
"ANGPT1"	70
"ANGPT2"	99
"ANGPT4"	9
"ANGPTL1"	63
"ANGPTL2"	119
"ANGPTL3"	0
"ANGPTL4"	2073
"ANGPTL5"	4
"ANGPTL6"	22
"ANGPTL7"	2
"ANGPTL8"	12
"ANHX"	0
"ANK1"	1448
"ANK2"	62534
"ANK3"	22803
"ANKAR"	293
"ANKDD1A"	530
"ANKDD1B"	21
"ANKEF1"	39
"ANKFN1"	73
"ANKFY1"	2778
"ANKH"	4174
"ANKHD1"	1900
"ANKHD1-EIF4EBP3"	1871
"ANKIB1"	3254
"ANKK1"	12
"ANKLE1"	56
"ANKLE2"	1342
"ANKMY1"	466
"ANKMY2"	1592
"ANKRA2"	288
"ANKRD1"	1
"ANKRD10"	1374
"ANKRD11"	6089
"ANKRD12"	7664
"ANKRD13A"	667
"ANKRD13B"	1025
"ANKRD13C"	1968
"ANKRD13D"	1193
"ANKRD16"	468
"ANKRD17"	9949
"ANKRD18A"	399
"ANKRD18B"	382
"ANKRD18CP"	357
"ANKRD18DP"	54
"ANKRD19P"	584
"ANKRD2"	35
"ANKRD20A1"	15
"ANKRD20A11P"	41
"ANKRD20A12P"	73
"ANKRD20A19P"	58
"ANKRD20A2"	27
"ANKRD20A3"	85
"ANKRD20A4"	47
"ANKRD20A4-ANKRD20A20P"	622
"ANKRD20A5P"	204
"ANKRD20A8P"	117
"ANKRD20A9P"	58
"ANKRD22"	72
"ANKRD23"	279
"ANKRD24"	2305
"ANKRD26"	2311
"ANKRD26P1"	2
"ANKRD26P3"	248
"ANKRD27"	996
"ANKRD28"	2345
"ANKRD29"	357
"ANKRD30A"	15
"ANKRD30B"	279
"ANKRD30BL"	5918
"ANKRD30BP2"	31
"ANKRD30BP3"	0
"ANKRD31"	51
"ANKRD33"	6
"ANKRD33B"	2797
"ANKRD34A"	831
"ANKRD34B"	13
"ANKRD34C"	298
"ANKRD34C-AS1"	92
"ANKRD35"	292
"ANKRD36"	3838
"ANKRD36B"	2485
"ANKRD36BP1"	0
"ANKRD36BP2"	1134
"ANKRD36C"	3529
"ANKRD37"	54
"ANKRD39"	241
"ANKRD40"	2578
"ANKRD42"	1473
"ANKRD44"	579
"ANKRD44-IT1"	33
"ANKRD45"	95
"ANKRD46"	1614
"ANKRD49"	261
"ANKRD50"	1433
"ANKRD52"	2859
"ANKRD53"	2
"ANKRD54"	525
"ANKRD55"	56
"ANKRD6"	1222
"ANKRD60"	1
"ANKRD61"	1
"ANKRD62"	131
"ANKRD62P1-PARP4P3"	19
"ANKRD63"	156
"ANKRD65"	470
"ANKRD66"	8
"ANKRD7"	53
"ANKRD9"	1031
"ANKS1A"	1743
"ANKS1B"	7731
"ANKS3"	464
"ANKS4B"	4
"ANKS6"	663
"ANKUB1"	4
"ANKZF1"	1043
"ANLN"	1024
"ANO1"	120
"ANO1-AS2"	0
"ANO10"	676
"ANO2"	305
"ANO3"	2347
"ANO4"	714
"ANO5"	2327
"ANO6"	780
"ANO7"	52
"ANO8"	957
"ANO9"	2
"ANOS1"	937
"ANP32A"	1540
"ANP32A-IT1"	111
"ANP32AP1"	0
"ANP32B"	341
"ANP32C"	33
"ANP32D"	22
"ANP32E"	1232
"ANPEP"	24
"ANTXR1"	1742
"ANTXR2"	186
"ANTXRL"	0
"ANTXRLP1"	0
"ANXA1"	124
"ANXA10"	0
"ANXA11"	2375
"ANXA13"	2
"ANXA2"	304
"ANXA2P1"	0
"ANXA2P2"	0
"ANXA2P3"	39
"ANXA2R"	14
"ANXA3"	150
"ANXA4"	264
"ANXA5"	809
"ANXA6"	9339
"ANXA7"	2076
"ANXA8"	4
"ANXA8L1"	3
"ANXA9"	2
"AOAH"	110
"AOAH-IT1"	2
"AOC1"	0
"AOC2"	135
"AOC3"	77
"AOC4P"	3
"AOX1"	52
"AOX3P-AOX2P"	4
"AP1AR"	746
"AP1B1"	4063
"AP1B1P1"	0
"AP1G1"	3386
"AP1G2"	1346
"AP1M1"	1691
"AP1M2"	13
"AP1S1"	1857
"AP1S2"	980
"AP1S3"	164
"AP2A1"	5420
"AP2A2"	5133
"AP2B1"	11458
"AP2M1"	10678
"AP2S1"	843
"AP3B1"	1016
"AP3B2"	4318
"AP3D1"	5733
"AP3M1"	902
"AP3M2"	2948
"AP3S1"	1513
"AP3S2"	1151
"AP4B1"	519
"AP4B1-AS1"	4
"AP4E1"	446
"AP4M1"	210
"AP4S1"	839
"AP5B1"	1242
"AP5M1"	1410
"AP5S1"	271
"AP5Z1"	573
"APAF1"	417
"APBA1"	3877
"APBA2"	9454
"APBA3"	205
"APBB1"	7555
"APBB1IP"	135
"APBB2"	2398
"APBB3"	846
"APC"	20531
"APC2"	7207
"APCDD1"	941
"APCDD1L"	0
"APCDD1L-AS1"	22
"APCS"	0
"APEH"	1620
"APELA"	0
"APEX1"	1068
"APEX2"	164
"APH1A"	701
"APH1B"	506
"API5"	2528
"APIP"	229
"APLF"	477
"APLN"	291
"APLNR"	408
"APLP1"	10687
"APLP2"	13665
"APMAP"	2485
"APOA1"	4
"APOA1-AS"	0
"APOA2"	1
"APOA4"	0
"APOA5"	0
"APOB"	36
"APOBEC1"	0
"APOBEC2"	1
"APOBEC3A"	4
"APOBEC3A_B"	1
"APOBEC3B"	2
"APOBEC3B-AS1"	0
"APOBEC3C"	13
"APOBEC3D"	3
"APOBEC3F"	28
"APOBEC3G"	23
"APOBEC3H"	0
"APOBEC4"	0
"APOBR"	31
"APOC1"	141
"APOC1P1"	1
"APOC2"	66
"APOC3"	0
"APOC4"	0
"APOC4-APOC2"	67
"APOD"	1939
"APOE"	10260
"APOF"	0
"APOH"	0
"APOL1"	80
"APOL2"	1288
"APOL3"	88
"APOL4"	89
"APOL5"	4
"APOL6"	625
"APOLD1"	3136
"APOM"	10
"APOO"	418
"APOOL"	964
"APOOP5"	0
"APOPT1"	458
"APP"	33927
"APPBP2"	2655
"APPL1"	2707
"APPL2"	940
"APRT"	294
"APTR"	217
"APTX"	523
"AQP1"	514
"AQP10"	0
"AQP11"	112
"AQP12A"	0
"AQP12B"	0
"AQP2"	0
"AQP3"	22
"AQP4"	14018
"AQP4-AS1"	111
"AQP5"	6
"AQP6"	21
"AQP7"	12
"AQP7P1"	48
"AQP7P3"	5
"AQP8"	9
"AQP9"	103
"AQR"	1518
"AR"	179
"ARAF"	307
"ARAP1"	1097
"ARAP1-AS2"	1
"ARAP2"	5655
"ARAP3"	903
"ARC"	405
"ARCN1"	2880
"AREG"	1
"AREL1"	1687
"ARF1"	5976
"ARF3"	12329
"ARF4"	997
"ARF4-AS1"	16
"ARF5"	2436
"ARF6"	947
"ARFGAP1"	1875
"ARFGAP2"	2496
"ARFGAP3"	647
"ARFGEF1"	3070
"ARFGEF2"	5049
"ARFGEF3"	12377
"ARFIP1"	405
"ARFIP2"	1416
"ARFRP1"	627
"ARG1"	26
"ARG2"	216
"ARGFX"	3
"ARGFXP2"	3
"ARGLU1"	2952
"ARHGAP1"	1419
"ARHGAP10"	678
"ARHGAP11A"	38
"ARHGAP11B"	7
"ARHGAP12"	2155
"ARHGAP15"	27
"ARHGAP17"	566
"ARHGAP18"	287
"ARHGAP19"	275
"ARHGAP19-SLIT1"	232
"ARHGAP20"	1599
"ARHGAP21"	19803
"ARHGAP22"	333
"ARHGAP22-IT1"	8
"ARHGAP23"	2730
"ARHGAP24"	329
"ARHGAP25"	148
"ARHGAP26"	9676
"ARHGAP26-AS1"	2
"ARHGAP26-IT1"	67
"ARHGAP27"	308
"ARHGAP27P1"	308
"ARHGAP27P1-BPTFP1-KPNA2P3"	689
"ARHGAP27P2"	25
"ARHGAP28"	101
"ARHGAP29"	1345
"ARHGAP30"	113
"ARHGAP31"	1427
"ARHGAP31-AS1"	2
"ARHGAP32"	17721
"ARHGAP33"	1043
"ARHGAP35"	11798
"ARHGAP36"	56
"ARHGAP39"	1333
"ARHGAP4"	228
"ARHGAP40"	8
"ARHGAP42"	336
"ARHGAP44"	2884
"ARHGAP45"	188
"ARHGAP5"	10442
"ARHGAP5-AS1"	63
"ARHGAP6"	208
"ARHGAP8"	55
"ARHGAP9"	193
"ARHGDIA"	2947
"ARHGDIB"	294
"ARHGDIG"	2373
"ARHGEF1"	461
"ARHGEF10"	889
"ARHGEF10L"	1130
"ARHGEF11"	5975
"ARHGEF12"	16894
"ARHGEF15"	67
"ARHGEF16"	26
"ARHGEF17"	4111
"ARHGEF18"	1277
"ARHGEF19"	29
"ARHGEF2"	4708
"ARHGEF25"	3002
"ARHGEF26"	856
"ARHGEF26-AS1"	244
"ARHGEF28"	1009
"ARHGEF3"	2142
"ARHGEF3-AS1"	0
"ARHGEF33"	218
"ARHGEF34P"	2
"ARHGEF35"	9
"ARHGEF37"	585
"ARHGEF38"	0
"ARHGEF38-IT1"	0
"ARHGEF39"	6
"ARHGEF4"	6120
"ARHGEF40"	756
"ARHGEF5"	40
"ARHGEF6"	1242
"ARHGEF7"	7112
"ARHGEF7-AS1"	0
"ARHGEF7-AS2"	48
"ARHGEF9"	10720
"ARHGEF9-IT1"	22
"ARID1A"	3989
"ARID1B"	3368
"ARID2"	1448
"ARID3A"	146
"ARID3B"	175
"ARID3C"	36
"ARID4A"	2197
"ARID4B"	2483
"ARID5A"	762
"ARID5B"	3585
"ARIH1"	2855
"ARIH2"	2189
"ARIH2OS"	38
"ARL1"	2131
"ARL10"	654
"ARL11"	7
"ARL13A"	0
"ARL13B"	366
"ARL14"	0
"ARL14EP"	845
"ARL14EPL"	1
"ARL15"	500
"ARL16"	451
"ARL17A"	810
"ARL17B"	281
"ARL2"	1122
"ARL2-SNX15"	694
"ARL2BP"	1036
"ARL3"	1554
"ARL4A"	867
"ARL4C"	1689
"ARL4D"	124
"ARL5A"	1180
"ARL5B"	1011
"ARL5C"	6
"ARL6"	909
"ARL6IP1"	7683
"ARL6IP4"	1915
"ARL6IP5"	2734
"ARL6IP6"	175
"ARL8A"	1884
"ARL8B"	4283
"ARL9"	30
"ARMC1"	1190
"ARMC10"	662
"ARMC12"	27
"ARMC2"	735
"ARMC2-AS1"	0
"ARMC3"	27
"ARMC4"	61
"ARMC4P1"	18
"ARMC5"	565
"ARMC6"	410
"ARMC7"	192
"ARMC8"	1509
"ARMC9"	1227
"ARMCX1"	718
"ARMCX2"	1394
"ARMCX3"	2947
"ARMCX4"	2169
"ARMCX5"	605
"ARMCX5-GPRASP2"	3631
"ARMCX6"	199
"ARMS2"	0
"ARMT1"	330
"ARNT"	1260
"ARNT2"	18004
"ARNTL"	1635
"ARNTL2"	1025
"ARNTL2-AS1"	0
"ARPC1A"	1632
"ARPC1B"	247
"ARPC2"	2836
"ARPC3"	1161
"ARPC4"	1236
"ARPC4-TTLL3"	555
"ARPC5"	1165
"ARPC5L"	1192
"ARPIN"	783
"ARPP19"	13602
"ARPP21"	5463
"ARR3"	0
"ARRB1"	8533
"ARRB2"	1267
"ARRDC1"	270
"ARRDC1-AS1"	214
"ARRDC2"	634
"ARRDC3"	932
"ARRDC3-AS1"	29
"ARRDC4"	831
"ARRDC5"	2
"ARSA"	785
"ARSB"	520
"ARSD"	280
"ARSD-AS1"	1
"ARSE"	47
"ARSF"	49
"ARSG"	476
"ARSH"	0
"ARSI"	64
"ARSJ"	148
"ARSK"	195
"ART1"	0
"ART3"	213
"ART4"	3
"ART5"	1
"ARTN"	19
"ARV1"	364
"ARVCF"	586
"ARX"	327
"AS-PTPRE"	0
"AS3MT"	136
"ASAH1"	1936
"ASAH2"	12
"ASAH2B"	248
"ASAP1"	3677
"ASAP1-IT1"	69
"ASAP1-IT2"	65
"ASAP2"	1549
"ASAP3"	689
"ASB1"	2221
"ASB10"	0
"ASB11"	4
"ASB12"	6
"ASB13"	594
"ASB14"	1
"ASB15"	0
"ASB16"	3
"ASB16-AS1"	77
"ASB17"	0
"ASB18"	7
"ASB2"	121
"ASB3"	743
"ASB4"	80
