gene/TE	/sonas-hs/mhammell/hpc/home/tam/workdir/ALS/regina_samples/BAM/Co-3_S1.bam
"ACBD4"	139
"ACBD5"	1221
"ACBD6"	323
"ACBD7"	786
"ACBD7-DCLRE1CP1"	26
"ACCS"	74
"ACCSL"	3
"ACD"	135
"ACE"	50
"ACE2"	7
"ACER1"	0
"ACER2"	96
"ACER3"	1049
"ACHE"	126
"ACIN1"	1363
"ACKR1"	175
"ACKR2"	15
"ACKR3"	80
"ACKR4"	4
"ACLY"	1555
"ACMSD"	0
"ACO1"	545
"ACO2"	3400
"ACOD1"	0
"ACOT1"	28
"ACOT11"	292
"ACOT12"	2
"ACOT13"	281
"ACOT2"	127
"ACOT4"	36
"ACOT6"	3
"ACOT7"	802
"ACOT8"	191
"ACOT9"	276
"ACOX1"	1594
"ACOX2"	18
"ACOX3"	346
"ACOXL"	0
"ACOXL-AS1"	6
"ACP1"	571
"ACP2"	375
"ACP4"	0
"ACP5"	5
"ACP6"	205
"ACP7"	50
"ACPP"	13
"ACR"	4
"ACRBP"	11
"ACRV1"	13
"ACSBG1"	495
"ACSBG2"	2
"ACSF2"	89
"ACSF3"	178
"ACSL1"	1747
"ACSL3"	3487
"ACSL4"	1085
"ACSL5"	152
"ACSL6"	3043
"ACSM1"	10
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	2
"ACSM4"	0
"ACSM5"	44
"ACSM6"	0
"ACSS1"	925
"ACSS2"	693
"ACSS3"	240
"ACTA1"	9
"ACTA2"	177
"ACTA2-AS1"	182
"ACTB"	16818
"ACTBL2"	0
"ACTC1"	8
"ACTG1"	6446
"ACTG1P17"	12
"ACTG1P20"	41
"ACTG1P4"	140
"ACTG2"	5
"ACTL10"	3
"ACTL6A"	84
"ACTL6B"	347
"ACTL7A"	0
"ACTL7B"	2
"ACTL8"	0
"ACTL9"	0
"ACTN1"	1029
"ACTN1-AS1"	0
"ACTN2"	894
"ACTN3"	1
"ACTN4"	2411
"ACTR10"	572
"ACTR1A"	2162
"ACTR1B"	1161
"ACTR2"	3025
"ACTR3"	1338
"ACTR3B"	345
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	136
"ACTR5"	148
"ACTR6"	368
"ACTR8"	437
"ACTRT1"	2
"ACTRT2"	0
"ACTRT3"	25
"ACVR1"	212
"ACVR1B"	817
"ACVR1C"	514
"ACVR2A"	533
"ACVR2B"	755
"ACVR2B-AS1"	14
"ACVRL1"	102
"ACY1"	33
"ACY3"	19
"ACYP1"	99
"ACYP2"	378
"ADA"	36
"ADA2"	115
"ADAD1"	0
"ADAD2"	9
"ADAL"	223
"ADAM10"	1550
"ADAM11"	752
"ADAM12"	61
"ADAM15"	730
"ADAM17"	616
"ADAM18"	0
"ADAM19"	254
"ADAM1A"	200
"ADAM2"	0
"ADAM20"	169
"ADAM20P1"	130
"ADAM21"	3
"ADAM21P1"	0
"ADAM22"	4281
"ADAM23"	2146
"ADAM28"	244
"ADAM29"	3
"ADAM30"	0
"ADAM32"	177
"ADAM33"	51
"ADAM3A"	0
"ADAM3B"	3
"ADAM5"	4
"ADAM6"	0
"ADAM7"	0
"ADAM8"	33
"ADAM9"	990
"ADAMDEC1"	0
"ADAMTS1"	576
"ADAMTS10"	294
"ADAMTS12"	22
"ADAMTS13"	161
"ADAMTS14"	106
"ADAMTS15"	25
"ADAMTS16"	42
"ADAMTS17"	163
"ADAMTS18"	381
"ADAMTS19"	114
"ADAMTS19-AS1"	1
"ADAMTS2"	87
"ADAMTS20"	3
"ADAMTS3"	82
"ADAMTS4"	1071
"ADAMTS5"	43
"ADAMTS6"	74
"ADAMTS7"	13
"ADAMTS7P1"	26
"ADAMTS8"	158
"ADAMTS9"	263
"ADAMTS9-AS1"	3
"ADAMTS9-AS2"	80
"ADAMTSL1"	71
"ADAMTSL2"	173
"ADAMTSL3"	257
"ADAMTSL4"	11
"ADAMTSL4-AS1"	25
"ADAMTSL5"	4
"ADAP1"	905
"ADAP2"	52
"ADAR"	5183
"ADARB1"	905
"ADARB2"	1300
"ADARB2-AS1"	4
"ADAT1"	508
"ADAT2"	135
"ADAT3"	13
"ADCK1"	195
"ADCK2"	300
"ADCK5"	74
"ADCY1"	7098
"ADCY10"	21
"ADCY10P1"	250
"ADCY2"	2215
"ADCY3"	940
"ADCY4"	42
"ADCY5"	1280
"ADCY6"	604
"ADCY7"	221
"ADCY8"	430
"ADCY9"	732
"ADCYAP1"	264
"ADCYAP1R1"	1926
"ADD1"	5610
"ADD2"	2378
"ADD3"	4483
"ADD3-AS1"	21
"ADGB"	2
"ADGRA1"	489
"ADGRA1-AS1"	7
"ADGRA2"	131
"ADGRA3"	637
"ADGRB1"	600
"ADGRB2"	1860
"ADGRB3"	3825
"ADGRD1"	85
"ADGRD1-AS1"	0
"ADGRE1"	0
"ADGRE2"	85
"ADGRE3"	0
"ADGRE4P"	8
"ADGRE5"	198
"ADGRF1"	0
"ADGRF2"	5
"ADGRF3"	12
"ADGRF4"	1
"ADGRF5"	555
"ADGRG1"	1519
"ADGRG2"	2
"ADGRG3"	4
"ADGRG4"	3
"ADGRG5"	18
"ADGRG6"	104
"ADGRG7"	0
"ADGRL1"	3009
"ADGRL2"	2039
"ADGRL3"	3485
"ADGRL3-AS1"	0
"ADGRL4"	119
"ADGRV1"	4695
"ADH1A"	0
"ADH1B"	19
"ADH1C"	0
"ADH4"	0
"ADH5"	754
"ADH6"	0
"ADH7"	0
"ADHFE1"	299
"ADI1"	464
"ADIG"	1
"ADIPOQ"	1
"ADIPOQ-AS1"	0
"ADIPOR1"	769
"ADIPOR2"	2698
"ADIRF"	86
"ADK"	360
"ADM"	23
"ADM2"	1
"ADM5"	23
"ADNP"	1912
"ADNP-AS1"	6
"ADNP2"	784
"ADO"	719
"ADORA1"	640
"ADORA2A"	16
"ADORA2A-AS1"	0
"ADORA2B"	38
"ADORA3"	56
"ADPGK"	342
"ADPGK-AS1"	5
"ADPRH"	44
"ADPRHL1"	106
"ADPRHL2"	172
"ADPRM"	84
"ADRA1A"	376
"ADRA1B"	69
"ADRA1D"	24
"ADRA2A"	79
"ADRA2B"	19
"ADRA2C"	33
"ADRB1"	143
"ADRB2"	37
"ADRB3"	6
"ADRM1"	385
"ADSL"	206
"ADSS"	886
"ADSSL1"	126
"ADTRP"	22
"AEBP1"	286
"AEBP2"	798
"AEN"	69
"AES"	2949
"AFAP1"	602
"AFAP1-AS1"	32
"AFAP1L1"	61
"AFAP1L2"	307
"AFDN"	2714
"AFDN-DT"	11
"AFF1"	1431
"AFF1-AS1"	51
"AFF2"	699
"AFF3"	1232
"AFF4"	3555
"AFG1L"	277
"AFG3L1P"	271
"AFG3L2"	1026
"AFM"	0
"AFMID"	387
"AFP"	3
"AFTPH"	1173
"AGA"	143
"AGAP1"	4629
"AGAP1-IT1"	24
"AGAP11"	34
"AGAP12P"	25
"AGAP2"	2205
"AGAP2-AS1"	10
"AGAP3"	1203
"AGAP4"	214
"AGAP5"	57
"AGAP6"	203
"AGAP7P"	6
"AGAP9"	81
"AGBL1"	10
"AGBL1-AS1"	0
"AGBL2"	10
"AGBL3"	58
"AGBL4"	285
"AGBL4-IT1"	25
"AGBL5"	172
"AGBL5-AS1"	0
"AGER"	24
"AGFG1"	2126
"AGFG2"	413
"AGGF1"	907
"AGK"	543
"AGL"	1145
"AGMAT"	38
"AGMO"	31
"AGO1"	1531
"AGO2"	2324
"AGO3"	633
"AGO4"	806
"AGPAT1"	624
"AGPAT2"	30
"AGPAT3"	1931
"AGPAT4"	2204
"AGPAT4-IT1"	154
"AGPAT5"	665
"AGPS"	965
"AGR2"	0
"AGR3"	0
"AGRN"	799
"AGRP"	1
"AGT"	2839
"AGTPBP1"	3609
"AGTR1"	1
"AGTR2"	0
"AGTRAP"	55
"AGXT"	0
"AGXT2"	0
"AHCTF1"	1748
"AHCTF1P1"	8
"AHCY"	540
"AHCYL1"	5005
"AHCYL2"	1569
"AHDC1"	565
"AHI1"	3357
"AHNAK"	11325
"AHNAK2"	1858
"AHR"	454
"AHRR"	45
"AHSA1"	913
"AHSA2P"	934
"AHSG"	1
"AHSP"	1
"AICDA"	0
"AIDA"	895
"AIF1"	55
"AIF1L"	2009
"AIFM1"	304
"AIFM2"	111
"AIFM3"	571
"AIG1"	523
"AIM2"	2
"AIMP1"	360
"AIMP2"	116
"AIP"	352
"AIPL1"	2
"AIRE"	9
"AIRN"	1
"AJAP1"	484
"AJM1"	118
"AJUBA"	10
"AK1"	422
"AK2"	902
"AK3"	816
"AK4"	1071
"AK5"	3081
"AK6"	182
"AK7"	26
"AK8"	38
"AK9"	360
"AKAIN1"	21
"AKAP1"	908
"AKAP10"	975
"AKAP11"	8659
"AKAP12"	4237
"AKAP13"	1269
"AKAP14"	1
"AKAP17A"	162
"AKAP2"	708
"AKAP3"	34
"AKAP4"	0
"AKAP5"	519
"AKAP6"	7682
"AKAP7"	446
"AKAP8"	415
"AKAP8L"	691
"AKAP9"	4030
"AKIP1"	128
"AKIRIN1"	978
"AKIRIN2"	246
"AKNA"	323
"AKNAD1"	4
"AKR1A1"	361
"AKR1B1"	592
"AKR1B10"	0
"AKR1B15"	0
"AKR1C1"	44
"AKR1C2"	30
"AKR1C3"	38
"AKR1C4"	0
"AKR1C6P"	0
"AKR1C8P"	0
"AKR1D1"	0
"AKR1E2"	83
"AKR7A2"	351
"AKR7A2P1"	4
"AKR7A3"	23
"AKR7L"	35
"AKT1"	838
"AKT1S1"	174
"AKT2"	733
"AKT3"	7009
"AKTIP"	796
"ALAD"	974
"ALAS1"	559
"ALAS2"	4
"ALB"	37
"ALCAM"	2578
"ALDH16A1"	99
"ALDH18A1"	371
"ALDH1A1"	636
"ALDH1A2"	29
"ALDH1A3"	225
"ALDH1B1"	184
"ALDH1L1"	842
"ALDH1L1-AS1"	1
"ALDH1L1-AS2"	38
"ALDH1L2"	217
"ALDH2"	1587
"ALDH3A1"	4
"ALDH3A2"	853
"ALDH3B1"	52
"ALDH3B2"	0
"ALDH4A1"	699
"ALDH5A1"	1363
"ALDH6A1"	2385
"ALDH7A1"	1400
"ALDH8A1"	98
"ALDH9A1"	715
"ALDOA"	7966
"ALDOB"	3
"ALDOC"	7095
"ALG1"	204
"ALG10"	80
"ALG10B"	294
"ALG11"	241
"ALG12"	154
"ALG13"	652
"ALG14"	62
"ALG1L"	14
"ALG1L2"	9
"ALG1L9P"	105
"ALG2"	207
"ALG3"	93
"ALG5"	200
"ALG6"	146
"ALG8"	185
"ALG9"	572
"ALK"	151
"ALKAL1"	0
"ALKAL2"	3
"ALKBH1"	143
"ALKBH2"	74
"ALKBH3"	252
"ALKBH3-AS1"	0
"ALKBH4"	128
"ALKBH5"	1500
"ALKBH6"	93
"ALKBH7"	113
"ALKBH8"	239
"ALLC"	3
"ALMS1"	3019
"ALMS1-IT1"	36
"ALMS1P1"	46
"ALOX12"	0
"ALOX12-AS1"	33
"ALOX12B"	11
"ALOX12P2"	64
"ALOX15"	3
"ALOX15B"	17
"ALOX15P1"	11
"ALOX5"	114
"ALOX5AP"	50
"ALOXE3"	13
"ALPI"	0
"ALPK1"	114
"ALPK2"	5
"ALPK3"	151
"ALPL"	80
"ALPP"	0
"ALPPL2"	0
"ALS2"	1634
"ALS2CL"	123
"ALS2CR12"	102
"ALX1"	0
"ALX3"	3
"ALX4"	2
"ALYREF"	173
"AMACR"	139
"AMBN"	0
"AMBP"	1
"AMBRA1"	957
"AMD1"	2409
"AMDHD1"	7
"AMDHD2"	122
"AMELX"	0
"AMELY"	0
"AMER1"	298
"AMER2"	9416
"AMER3"	581
"AMFR"	1702
"AMH"	20
"AMHR2"	0
"AMIGO1"	1092
"AMIGO2"	24
"AMIGO3"	26
"AMMECR1"	181
"AMMECR1L"	290
"AMN"	2
"AMN1"	485
"AMOT"	1597
"AMOTL1"	752
"AMOTL2"	1301
"AMPD1"	0
"AMPD2"	1181
"AMPD3"	827
"AMPH"	1892
"AMT"	132
"AMTN"	0
"AMY1A"	0
"AMY1B"	0
"AMY1C"	0
"AMY2A"	19
"AMY2B"	674
"AMZ1"	162
"AMZ2"	984
"AMZ2P1"	290
"ANAPC1"	1177
"ANAPC10"	135
"ANAPC11"	160
"ANAPC13"	455
"ANAPC15"	170
"ANAPC16"	346
"ANAPC1P1"	2
"ANAPC2"	345
"ANAPC4"	497
"ANAPC5"	1707
"ANAPC7"	576
"ANG"	6
"ANGEL1"	671
"ANGEL2"	794
"ANGPT1"	38
"ANGPT2"	86
"ANGPT4"	6
"ANGPTL1"	20
"ANGPTL2"	192
"ANGPTL3"	0
"ANGPTL4"	175
"ANGPTL5"	1
"ANGPTL6"	7
"ANGPTL7"	2
"ANGPTL8"	1
"ANHX"	0
"ANK1"	956
"ANK2"	24778
"ANK3"	13582
"ANKAR"	288
"ANKDD1A"	189
"ANKDD1B"	12
"ANKEF1"	27
"ANKFN1"	42
"ANKFY1"	1808
"ANKH"	3003
"ANKHD1"	1217
"ANKHD1-EIF4EBP3"	1138
"ANKIB1"	2790
"ANKK1"	13
"ANKLE1"	21
"ANKLE2"	740
"ANKMY1"	238
"ANKMY2"	609
"ANKRA2"	211
"ANKRD1"	1
"ANKRD10"	1062
"ANKRD11"	1851
"ANKRD12"	4258
"ANKRD13A"	654
"ANKRD13B"	294
"ANKRD13C"	926
"ANKRD13D"	307
"ANKRD16"	171
"ANKRD17"	4186
"ANKRD18A"	389
"ANKRD18B"	124
"ANKRD18CP"	254
"ANKRD18DP"	29
"ANKRD19P"	136
"ANKRD2"	29
"ANKRD20A1"	32
"ANKRD20A11P"	2
"ANKRD20A12P"	87
"ANKRD20A19P"	5
"ANKRD20A2"	6
"ANKRD20A3"	59
"ANKRD20A4"	34
"ANKRD20A4-ANKRD20A20P"	362
"ANKRD20A5P"	60
"ANKRD20A8P"	66
"ANKRD20A9P"	11
"ANKRD22"	12
"ANKRD23"	120
"ANKRD24"	470
"ANKRD26"	1135
"ANKRD26P1"	1
"ANKRD26P3"	28
"ANKRD27"	549
"ANKRD28"	1648
"ANKRD29"	223
"ANKRD30A"	0
"ANKRD30B"	32
"ANKRD30BL"	2555
"ANKRD30BP2"	10
"ANKRD30BP3"	1
"ANKRD31"	65
"ANKRD33"	0
"ANKRD33B"	1208
"ANKRD34A"	195
"ANKRD34B"	9
"ANKRD34C"	191
"ANKRD34C-AS1"	25
"ANKRD35"	128
"ANKRD36"	2608
"ANKRD36B"	1046
"ANKRD36BP1"	0
"ANKRD36BP2"	356
"ANKRD36C"	2385
"ANKRD37"	42
"ANKRD39"	103
"ANKRD40"	2688
"ANKRD42"	466
"ANKRD44"	638
"ANKRD44-IT1"	41
"ANKRD45"	79
"ANKRD46"	883
"ANKRD49"	122
"ANKRD50"	608
"ANKRD52"	1009
"ANKRD53"	2
"ANKRD54"	308
"ANKRD55"	27
"ANKRD6"	244
"ANKRD60"	0
"ANKRD61"	2
"ANKRD62"	70
"ANKRD62P1-PARP4P3"	8
"ANKRD63"	12
"ANKRD65"	316
"ANKRD66"	0
"ANKRD7"	45
"ANKRD9"	388
"ANKS1A"	765
"ANKS1B"	3596
"ANKS3"	212
"ANKS4B"	2
"ANKS6"	460
"ANKUB1"	1
"ANKZF1"	549
"ANLN"	3636
"ANO1"	32
"ANO1-AS2"	0
"ANO10"	344
"ANO2"	69
"ANO3"	217
"ANO4"	745
"ANO5"	1228
"ANO6"	411
"ANO7"	22
"ANO8"	362
"ANO9"	1
"ANOS1"	372
"ANP32A"	956
"ANP32A-IT1"	93
"ANP32AP1"	0
"ANP32B"	326
"ANP32C"	22
"ANP32D"	8
"ANP32E"	645
"ANPEP"	16
"ANTXR1"	564
"ANTXR2"	151
"ANTXRL"	1
"ANTXRLP1"	0
"ANXA1"	139
"ANXA10"	0
"ANXA11"	614
"ANXA13"	1
"ANXA2"	145
"ANXA2P1"	0
"ANXA2P2"	1
"ANXA2P3"	20
"ANXA2R"	15
"ANXA3"	88
"ANXA4"	271
"ANXA5"	663
"ANXA6"	3539
"ANXA7"	1245
"ANXA8"	0
"ANXA8L1"	0
"ANXA9"	4
"AOAH"	99
"AOAH-IT1"	2
"AOC1"	0
"AOC2"	61
"AOC3"	19
"AOC4P"	0
"AOX1"	28
"AOX3P-AOX2P"	0
"AP1AR"	519
"AP1B1"	1623
"AP1B1P1"	0
"AP1G1"	2146
"AP1G2"	569
"AP1M1"	643
"AP1M2"	1
"AP1S1"	385
"AP1S2"	561
"AP1S3"	38
"AP2A1"	1616
"AP2A2"	1369
"AP2B1"	4899
"AP2M1"	3461
"AP2S1"	415
"AP3B1"	920
"AP3B2"	1258
"AP3D1"	1748
"AP3M1"	512
"AP3M2"	1041
"AP3S1"	492
"AP3S2"	496
"AP4B1"	340
"AP4B1-AS1"	2
"AP4E1"	427
"AP4M1"	111
"AP4S1"	358
"AP5B1"	439
"AP5M1"	963
"AP5S1"	120
"AP5Z1"	246
"APAF1"	276
"APBA1"	1784
"APBA2"	2641
"APBA3"	90
"APBB1"	3868
"APBB1IP"	109
"APBB2"	2290
"APBB3"	355
"APC"	8864
"APC2"	2672
"APCDD1"	498
"APCDD1L"	0
"APCDD1L-AS1"	8
"APCS"	0
"APEH"	516
"APELA"	0
"APEX1"	597
"APEX2"	70
"APH1A"	585
"APH1B"	539
"API5"	1603
"APIP"	235
"APLF"	277
"APLN"	156
"APLNR"	460
"APLP1"	6956
"APLP2"	5065
"APMAP"	1179
"APOA1"	4
"APOA1-AS"	0
"APOA2"	1
"APOA4"	0
"APOA5"	1
"APOB"	11
"APOBEC1"	0
"APOBEC2"	0
"APOBEC3A"	0
"APOBEC3A_B"	0
"APOBEC3B"	0
"APOBEC3B-AS1"	0
"APOBEC3C"	8
"APOBEC3D"	1
"APOBEC3F"	5
"APOBEC3G"	24
"APOBEC3H"	0
"APOBEC4"	0
"APOBR"	9
"APOC1"	46
"APOC1P1"	0
"APOC2"	51
"APOC3"	0
"APOC4"	0
"APOC4-APOC2"	51
"APOD"	2247
"APOE"	2780
"APOF"	1
"APOH"	0
"APOL1"	41
"APOL2"	924
"APOL3"	51
"APOL4"	8
"APOL5"	3
"APOL6"	193
"APOLD1"	630
"APOM"	10
"APOO"	209
"APOOL"	445
"APOOP5"	0
"APOPT1"	201
"APP"	17470
"APPBP2"	1703
"APPL1"	1527
"APPL2"	755
"APRT"	115
"APTR"	59
"APTX"	318
"AQP1"	1221
"AQP10"	0
"AQP11"	76
"AQP12A"	0
"AQP12B"	0
"AQP2"	0
"AQP3"	12
"AQP4"	11064
"AQP4-AS1"	52
"AQP5"	4
"AQP6"	8
"AQP7"	5
"AQP7P1"	22
"AQP7P3"	3
"AQP8"	3
"AQP9"	18
"AQR"	993
"AR"	131
"ARAF"	238
"ARAP1"	726
"ARAP1-AS2"	0
"ARAP2"	6487
"ARAP3"	186
"ARC"	99
"ARCN1"	1626
"AREG"	0
"AREL1"	959
"ARF1"	2238
"ARF3"	3794
"ARF4"	595
"ARF4-AS1"	16
"ARF5"	646
"ARF6"	536
"ARFGAP1"	865
"ARFGAP2"	1242
"ARFGAP3"	424
"ARFGEF1"	1826
"ARFGEF2"	3456
"ARFGEF3"	6195
"ARFIP1"	316
"ARFIP2"	531
"ARFRP1"	286
"ARG1"	6
"ARG2"	131
"ARGFX"	0
"ARGFXP2"	0
"ARGLU1"	1642
"ARHGAP1"	1073
"ARHGAP10"	527
"ARHGAP11A"	54
"ARHGAP11B"	5
"ARHGAP12"	1102
"ARHGAP15"	36
"ARHGAP17"	346
"ARHGAP18"	105
"ARHGAP19"	182
"ARHGAP19-SLIT1"	70
"ARHGAP20"	661
"ARHGAP21"	12161
"ARHGAP22"	268
"ARHGAP22-IT1"	26
"ARHGAP23"	2103
"ARHGAP24"	158
"ARHGAP25"	68
"ARHGAP26"	3991
"ARHGAP26-AS1"	0
"ARHGAP26-IT1"	24
"ARHGAP27"	208
"ARHGAP27P1"	129
"ARHGAP27P1-BPTFP1-KPNA2P3"	415
"ARHGAP27P2"	15
"ARHGAP28"	18
"ARHGAP29"	661
"ARHGAP30"	61
"ARHGAP31"	731
"ARHGAP31-AS1"	1
"ARHGAP32"	6003
"ARHGAP33"	355
"ARHGAP35"	4243
"ARHGAP36"	5
"ARHGAP39"	473
"ARHGAP4"	111
"ARHGAP40"	3
"ARHGAP42"	227
"ARHGAP44"	1004
"ARHGAP45"	110
"ARHGAP5"	7457
"ARHGAP5-AS1"	35
"ARHGAP6"	54
"ARHGAP8"	12
"ARHGAP9"	76
"ARHGDIA"	651
"ARHGDIB"	137
"ARHGDIG"	361
"ARHGEF1"	314
"ARHGEF10"	934
"ARHGEF10L"	471
"ARHGEF11"	2230
"ARHGEF12"	6580
"ARHGEF15"	25
"ARHGEF16"	13
"ARHGEF17"	1380
"ARHGEF18"	732
"ARHGEF19"	2
"ARHGEF2"	2162
"ARHGEF25"	701
"ARHGEF26"	498
"ARHGEF26-AS1"	119
"ARHGEF28"	180
"ARHGEF3"	1072
"ARHGEF3-AS1"	0
"ARHGEF33"	131
"ARHGEF34P"	1
"ARHGEF35"	5
"ARHGEF37"	1021
"ARHGEF38"	0
"ARHGEF38-IT1"	0
"ARHGEF39"	6
"ARHGEF4"	1979
"ARHGEF40"	382
"ARHGEF5"	2
"ARHGEF6"	836
"ARHGEF7"	2999
"ARHGEF7-AS1"	1
"ARHGEF7-AS2"	8
"ARHGEF9"	3201
"ARHGEF9-IT1"	11
"ARID1A"	1647
"ARID1B"	1680
"ARID2"	1057
"ARID3A"	33
"ARID3B"	83
"ARID3C"	8
"ARID4A"	1056
"ARID4B"	1757
"ARID5A"	109
"ARID5B"	1731
"ARIH1"	1717
"ARIH2"	1555
"ARIH2OS"	12
"ARL1"	914
"ARL10"	260
"ARL11"	11
"ARL13A"	0
"ARL13B"	208
"ARL14"	0
"ARL14EP"	374
"ARL14EPL"	0
"ARL15"	175
"ARL16"	135
"ARL17A"	520
"ARL17B"	323
"ARL2"	383
"ARL2-SNX15"	231
"ARL2BP"	521
"ARL3"	649
"ARL4A"	346
"ARL4C"	961
"ARL4D"	47
"ARL5A"	565
"ARL5B"	599
"ARL5C"	2
"ARL6"	396
"ARL6IP1"	4367
"ARL6IP4"	760
"ARL6IP5"	1766
"ARL6IP6"	137
"ARL8A"	628
"ARL8B"	2153
"ARL9"	6
"ARMC1"	922
"ARMC10"	414
"ARMC12"	8
"ARMC2"	272
"ARMC2-AS1"	0
"ARMC3"	16
"ARMC4"	12
"ARMC4P1"	10
"ARMC5"	147
"ARMC6"	274
"ARMC7"	54
"ARMC8"	1163
"ARMC9"	413
"ARMCX1"	310
"ARMCX2"	453
"ARMCX3"	1407
"ARMCX4"	1115
"ARMCX5"	269
"ARMCX5-GPRASP2"	1631
"ARMCX6"	121
"ARMS2"	0
"ARMT1"	221
"ARNT"	730
"ARNT2"	5302
"ARNTL"	676
"ARNTL2"	387
"ARNTL2-AS1"	0
"ARPC1A"	755
"ARPC1B"	122
"ARPC2"	877
"ARPC3"	782
"ARPC4"	592
"ARPC4-TTLL3"	290
"ARPC5"	594
"ARPC5L"	404
"ARPIN"	393
"ARPP19"	4344
"ARPP21"	1951
"ARR3"	0
"ARRB1"	3056
"ARRB2"	351
"ARRDC1"	77
"ARRDC1-AS1"	115
"ARRDC2"	745
"ARRDC3"	907
"ARRDC3-AS1"	16
"ARRDC4"	727
"ARRDC5"	5
"ARSA"	411
"ARSB"	356
"ARSD"	183
"ARSD-AS1"	8
"ARSE"	20
"ARSF"	18
"ARSG"	259
"ARSH"	1
"ARSI"	48
"ARSJ"	80
"ARSK"	57
"ART1"	1
"ART3"	191
"ART4"	1
"ART5"	1
"ARTN"	4
"ARV1"	222
"ARVCF"	232
"ARX"	80
"AS-PTPRE"	0
"AS3MT"	78
"ASAH1"	1265
"ASAH2"	20
"ASAH2B"	130
"ASAP1"	1303
"ASAP1-IT1"	32
"ASAP1-IT2"	36
"ASAP2"	888
"ASAP3"	301
"ASB1"	990
"ASB10"	0
"ASB11"	2
"ASB12"	1
"ASB13"	431
"ASB14"	0
"ASB15"	0
"ASB16"	4
"ASB16-AS1"	28
"ASB17"	0
"ASB18"	2
"ASB2"	48
"ASB3"	400
"ASB4"	36
"ASB5"	4
"ASB6"	408
"ASB7"	297
"ASB8"	544
"ASB9"	3
"ASB9P1"	0
"ASCC1"	433
"ASCC2"	246
"ASCC3"	1249
"ASCL1"	117
"ASCL2"	0
"ASCL3"	0
"ASCL4"	0
"ASCL5"	1
"ASDURF"	68
"ASF1A"	297
