gene/TE	/sonas-hs/mhammell/hpc/home/tam/workdir/ALS/regina_samples/BAM/ALS-32_S6.bam
"ACTR10"	2397
"ACTR1A"	6889
"ACTR1B"	2854
"ACTR2"	10135
"ACTR3"	4106
"ACTR3B"	1680
"ACTR3BP2"	0
"ACTR3BP5"	1
"ACTR3C"	559
"ACTR5"	334
"ACTR6"	1091
"ACTR8"	1811
"ACTRT1"	3
"ACTRT2"	0
"ACTRT3"	97
"ACVR1"	666
"ACVR1B"	3215
"ACVR1C"	1139
"ACVR2A"	2906
"ACVR2B"	1998
"ACVR2B-AS1"	40
"ACVRL1"	225
"ACY1"	90
"ACY3"	124
"ACYP1"	322
"ACYP2"	884
"ADA"	91
"ADA2"	488
"ADAD1"	0
"ADAD2"	56
"ADAL"	648
"ADAM10"	3721
"ADAM11"	3506
"ADAM12"	352
"ADAM15"	1205
"ADAM17"	1477
"ADAM18"	1
"ADAM19"	750
"ADAM1A"	307
"ADAM2"	0
"ADAM20"	402
"ADAM20P1"	292
"ADAM21"	20
"ADAM21P1"	3
"ADAM22"	9075
"ADAM23"	5083
"ADAM28"	495
"ADAM29"	26
"ADAM30"	0
"ADAM32"	272
"ADAM33"	92
"ADAM3A"	0
"ADAM3B"	7
"ADAM5"	3
"ADAM6"	0
"ADAM7"	1
"ADAM8"	87
"ADAM9"	2107
"ADAMDEC1"	0
"ADAMTS1"	845
"ADAMTS10"	827
"ADAMTS12"	124
"ADAMTS13"	478
"ADAMTS14"	126
"ADAMTS15"	95
"ADAMTS16"	185
"ADAMTS17"	462
"ADAMTS18"	112
"ADAMTS19"	622
"ADAMTS19-AS1"	25
"ADAMTS2"	77
"ADAMTS20"	12
"ADAMTS3"	81
"ADAMTS4"	458
"ADAMTS5"	141
"ADAMTS6"	226
"ADAMTS7"	47
"ADAMTS7P1"	134
"ADAMTS8"	762
"ADAMTS9"	388
"ADAMTS9-AS1"	3
"ADAMTS9-AS2"	128
"ADAMTSL1"	173
"ADAMTSL2"	647
"ADAMTSL3"	352
"ADAMTSL4"	34
"ADAMTSL4-AS1"	36
"ADAMTSL5"	28
"ADAP1"	3238
"ADAP2"	352
"ADAR"	15576
"ADARB1"	2562
"ADARB2"	2519
"ADARB2-AS1"	13
"ADAT1"	1148
"ADAT2"	280
"ADAT3"	19
"ADCK1"	489
"ADCK2"	1037
"ADCK5"	211
"ADCY1"	29096
"ADCY10"	72
"ADCY10P1"	437
"ADCY2"	7810
"ADCY3"	2263
"ADCY4"	78
"ADCY5"	4269
"ADCY6"	2145
"ADCY7"	580
"ADCY8"	3018
"ADCY9"	2034
"ADCYAP1"	520
"ADCYAP1R1"	13543
"ADD1"	13299
"ADD2"	10602
"ADD3"	10622
"ADD3-AS1"	81
"ADGB"	2
"ADGRA1"	1757
"ADGRA1-AS1"	40
"ADGRA2"	393
"ADGRA3"	2544
"ADGRB1"	2339
"ADGRB2"	8878
"ADGRB3"	11100
"ADGRD1"	101
"ADGRD1-AS1"	0
"ADGRE1"	12
"ADGRE2"	146
"ADGRE3"	2
"ADGRE4P"	25
"ADGRE5"	122
"ADGRF1"	0
"ADGRF2"	2
"ADGRF3"	48
"ADGRF4"	1
"ADGRF5"	811
"ADGRG1"	4800
"ADGRG2"	296
"ADGRG3"	13
"ADGRG4"	3
"ADGRG5"	51
"ADGRG6"	150
"ADGRG7"	0
"ADGRL1"	9682
"ADGRL2"	3232
"ADGRL3"	13010
"ADGRL3-AS1"	0
"ADGRL4"	110
"ADGRV1"	23901
"ADH1A"	0
"ADH1B"	20
"ADH1C"	1
"ADH4"	0
"ADH5"	2924
"ADH6"	0
"ADH7"	0
"ADHFE1"	910
"ADI1"	1423
"ADIG"	2
"ADIPOQ"	1
"ADIPOQ-AS1"	0
"ADIPOR1"	2291
"ADIPOR2"	2557
"ADIRF"	1331
"ADK"	974
"ADM"	68
"ADM2"	2
"ADM5"	29
"ADNP"	4535
"ADNP-AS1"	17
"ADNP2"	1434
"ADO"	1401
"ADORA1"	1456
"ADORA2A"	43
"ADORA2A-AS1"	2
"ADORA2B"	236
"ADORA3"	228
"ADPGK"	857
"ADPGK-AS1"	23
"ADPRH"	104
"ADPRHL1"	111
"ADPRHL2"	580
"ADPRM"	195
"ADRA1A"	1483
"ADRA1B"	194
"ADRA1D"	63
"ADRA2A"	870
"ADRA2B"	3
"ADRA2C"	140
"ADRB1"	518
"ADRB2"	218
"ADRB3"	23
"ADRM1"	1072
"ADSL"	753
"ADSS"	2116
"ADSSL1"	93
"ADTRP"	68
"AEBP1"	974
"AEBP2"	1865
"AEN"	312
"AES"	9477
"AFAP1"	2426
"AFAP1-AS1"	185
"AFAP1L1"	86
"AFAP1L2"	1127
"AFDN"	5939
"AFDN-DT"	32
"AFF1"	2443
"AFF1-AS1"	80
"AFF2"	3532
"AFF3"	2915
"AFF4"	8995
"AFG1L"	592
"AFG3L1P"	420
"AFG3L2"	2701
"AFM"	0
"AFMID"	554
"AFP"	18
"AFTPH"	2693
"AGA"	337
"AGAP1"	10396
"AGAP1-IT1"	48
"AGAP11"	150
"AGAP12P"	93
"AGAP2"	12935
"AGAP2-AS1"	14
"AGAP3"	4927
"AGAP4"	318
"AGAP5"	124
"AGAP6"	386
"AGAP7P"	19
"AGAP9"	71
"AGBL1"	85
"AGBL1-AS1"	1
"AGBL2"	26
"AGBL3"	116
"AGBL4"	1190
"AGBL4-IT1"	66
"AGBL5"	604
"AGBL5-AS1"	1
"AGER"	29
"AGFG1"	4586
"AGFG2"	928
"AGGF1"	2865
"AGK"	1758
"AGL"	2889
"AGMAT"	133
"AGMO"	15
"AGO1"	3836
"AGO2"	3882
"AGO3"	1250
"AGO4"	1733
"AGPAT1"	2565
"AGPAT2"	254
"AGPAT3"	5662
"AGPAT4"	3437
"AGPAT4-IT1"	213
"AGPAT5"	2756
"AGPS"	2629
"AGR2"	1
"AGR3"	0
"AGRN"	2554
"AGRP"	0
"AGT"	5442
"AGTPBP1"	6579
"AGTR1"	16
"AGTR2"	2
"AGTRAP"	189
"AGXT"	0
"AGXT2"	0
"AHCTF1"	3335
"AHCTF1P1"	23
"AHCY"	2024
"AHCYL1"	18884
"AHCYL2"	3498
"AHDC1"	1590
"AHI1"	4366
"AHNAK"	34582
"AHNAK2"	7872
"AHR"	959
"AHRR"	241
"AHSA1"	3050
"AHSA2P"	1790
"AHSG"	6
"AHSP"	2
"AICDA"	0
"AIDA"	2424
"AIF1"	485
"AIF1L"	1262
"AIFM1"	710
"AIFM2"	284
"AIFM3"	1698
"AIG1"	1284
"AIM2"	14
"AIMP1"	808
"AIMP2"	323
"AIP"	938
"AIPL1"	15
"AIRE"	20
"AIRN"	9
"AJAP1"	1326
"AJM1"	513
"AJUBA"	32
"AK1"	1596
"AK2"	1575
"AK3"	1480
"AK4"	4911
"AK5"	16613
"AK6"	501
"AK7"	159
"AK8"	119
"AK9"	1031
"AKAIN1"	139
"AKAP1"	3022
"AKAP10"	2471
"AKAP11"	25701
"AKAP12"	17803
"AKAP13"	6756
"AKAP14"	13
"AKAP17A"	347
"AKAP2"	1343
"AKAP3"	35
"AKAP4"	0
"AKAP5"	5859
"AKAP6"	19221
"AKAP7"	1029
"AKAP8"	577
"AKAP8L"	1734
"AKAP9"	11113
"AKIP1"	385
"AKIRIN1"	2789
"AKIRIN2"	1079
"AKNA"	816
"AKNAD1"	12
"AKR1A1"	850
"AKR1B1"	2292
"AKR1B10"	0
"AKR1B15"	0
"AKR1C1"	289
"AKR1C2"	474
"AKR1C3"	345
"AKR1C4"	0
"AKR1C6P"	0
"AKR1C8P"	1
"AKR1D1"	0
"AKR1E2"	407
"AKR7A2"	1486
"AKR7A2P1"	12
"AKR7A3"	70
"AKR7L"	60
"AKT1"	2493
"AKT1S1"	500
"AKT2"	1680
"AKT3"	19166
"AKTIP"	2537
"ALAD"	2421
"ALAS1"	1649
"ALAS2"	13
"ALB"	30
"ALCAM"	8069
"ALDH16A1"	273
"ALDH18A1"	1239
"ALDH1A1"	953
"ALDH1A2"	206
"ALDH1A3"	200
"ALDH1B1"	344
"ALDH1L1"	1952
"ALDH1L1-AS1"	1
"ALDH1L1-AS2"	45
"ALDH1L2"	881
"ALDH2"	7579
"ALDH3A1"	22
"ALDH3A2"	2793
"ALDH3B1"	71
"ALDH3B2"	0
"ALDH4A1"	2153
"ALDH5A1"	7116
"ALDH6A1"	7880
"ALDH7A1"	2952
"ALDH8A1"	111
"ALDH9A1"	2619
"ALDOA"	33129
"ALDOB"	23
"ALDOC"	23825
"ALG1"	466
"ALG10"	207
"ALG10B"	705
"ALG11"	632
"ALG12"	490
"ALG13"	1099
"ALG14"	223
"ALG1L"	79
"ALG1L2"	54
"ALG1L9P"	272
"ALG2"	592
"ALG3"	236
"ALG5"	376
"ALG6"	328
"ALG8"	509
"ALG9"	1249
"ALK"	424
"ALKAL1"	0
"ALKAL2"	107
"ALKBH1"	260
"ALKBH2"	206
"ALKBH3"	411
"ALKBH3-AS1"	0
"ALKBH4"	356
"ALKBH5"	4168
"ALKBH6"	357
"ALKBH7"	484
"ALKBH8"	464
"ALLC"	12
"ALMS1"	6949
"ALMS1-IT1"	69
"ALMS1P1"	164
"ALOX12"	2
"ALOX12-AS1"	77
"ALOX12B"	50
"ALOX12P2"	371
"ALOX15"	20
"ALOX15B"	2
"ALOX15P1"	23
"ALOX5"	277
"ALOX5AP"	237
"ALOXE3"	74
"ALPI"	0
"ALPK1"	280
"ALPK2"	26
"ALPK3"	540
"ALPL"	334
"ALPP"	1
"ALPPL2"	0
"ALS2"	4115
"ALS2CL"	202
"ALS2CR12"	268
"ALX1"	2
"ALX3"	3
"ALX4"	4
"ALYREF"	562
"AMACR"	555
"AMBN"	3
"AMBP"	1
"AMBRA1"	2247
"AMD1"	4433
"AMDHD1"	10
"AMDHD2"	406
"AMELX"	2
"AMELY"	0
"AMER1"	678
"AMER2"	9124
"AMER3"	2114
"AMFR"	5207
"AMH"	37
"AMHR2"	0
"AMIGO1"	4016
"AMIGO2"	209
"AMIGO3"	46
"AMMECR1"	246
"AMMECR1L"	827
"AMN"	5
"AMN1"	1575
"AMOT"	5695
"AMOTL1"	2451
"AMOTL2"	1583
"AMPD1"	0
"AMPD2"	3913
"AMPD3"	949
"AMPH"	5535
"AMT"	280
"AMTN"	0
"AMY1A"	0
"AMY1B"	0
"AMY1C"	0
"AMY2A"	113
"AMY2B"	1772
"AMZ1"	618
"AMZ2"	2193
"AMZ2P1"	774
"ANAPC1"	3297
"ANAPC10"	407
"ANAPC11"	767
"ANAPC13"	1295
"ANAPC15"	597
"ANAPC16"	1021
"ANAPC1P1"	4
"ANAPC2"	813
"ANAPC4"	1276
"ANAPC5"	3657
"ANAPC7"	1676
"ANG"	14
"ANGEL1"	1381
"ANGEL2"	1546
"ANGPT1"	267
"ANGPT2"	48
"ANGPT4"	39
"ANGPTL1"	111
"ANGPTL2"	202
"ANGPTL3"	0
"ANGPTL4"	425
"ANGPTL5"	15
"ANGPTL6"	38
"ANGPTL7"	8
"ANGPTL8"	4
"ANHX"	0
"ANK1"	698
"ANK2"	86384
"ANK3"	30482
"ANKAR"	634
"ANKDD1A"	787
"ANKDD1B"	61
"ANKEF1"	167
"ANKFN1"	167
"ANKFY1"	4215
"ANKH"	4652
"ANKHD1"	2067
"ANKHD1-EIF4EBP3"	1959
"ANKIB1"	5335
"ANKK1"	9
"ANKLE1"	28
"ANKLE2"	1965
"ANKMY1"	397
"ANKMY2"	1557
"ANKRA2"	534
"ANKRD1"	3
"ANKRD10"	1619
"ANKRD11"	5533
"ANKRD12"	9793
"ANKRD13A"	976
"ANKRD13B"	637
"ANKRD13C"	2266
"ANKRD13D"	1158
"ANKRD16"	372
"ANKRD17"	11274
"ANKRD18A"	1331
"ANKRD18B"	421
"ANKRD18CP"	709
"ANKRD18DP"	69
"ANKRD19P"	895
"ANKRD2"	88
"ANKRD20A1"	73
"ANKRD20A11P"	11
"ANKRD20A12P"	145
"ANKRD20A19P"	537
"ANKRD20A2"	42
"ANKRD20A3"	179
"ANKRD20A4"	55
"ANKRD20A4-ANKRD20A20P"	948
"ANKRD20A5P"	309
"ANKRD20A8P"	376
"ANKRD20A9P"	45
"ANKRD22"	29
"ANKRD23"	228
"ANKRD24"	1133
"ANKRD26"	2579
"ANKRD26P1"	5
"ANKRD26P3"	83
"ANKRD27"	1552
"ANKRD28"	3783
"ANKRD29"	518
"ANKRD30A"	3
"ANKRD30B"	478
"ANKRD30BL"	7875
"ANKRD30BP2"	34
"ANKRD30BP3"	1
"ANKRD31"	133
"ANKRD33"	3
"ANKRD33B"	2863
"ANKRD34A"	820
"ANKRD34B"	826
"ANKRD34C"	511
"ANKRD34C-AS1"	92
"ANKRD35"	406
"ANKRD36"	4718
"ANKRD36B"	2206
"ANKRD36BP1"	0
"ANKRD36BP2"	1276
"ANKRD36C"	4118
"ANKRD37"	157
"ANKRD39"	309
"ANKRD40"	3556
"ANKRD42"	1598
"ANKRD44"	1231
"ANKRD44-IT1"	86
"ANKRD45"	258
"ANKRD46"	2481
"ANKRD49"	264
"ANKRD50"	3946
"ANKRD52"	3590
"ANKRD53"	6
"ANKRD54"	697
"ANKRD55"	95
"ANKRD6"	2811
"ANKRD60"	0
"ANKRD61"	4
"ANKRD62"	200
"ANKRD62P1-PARP4P3"	38
"ANKRD63"	126
"ANKRD65"	351
"ANKRD66"	23
"ANKRD7"	116
"ANKRD9"	1026
"ANKS1A"	1534
"ANKS1B"	9053
"ANKS3"	401
"ANKS4B"	1
"ANKS6"	687
"ANKUB1"	8
"ANKZF1"	746
"ANLN"	2479
"ANO1"	91
"ANO1-AS2"	0
"ANO10"	1228
"ANO2"	127
"ANO3"	3107
"ANO4"	1730
"ANO5"	3024
"ANO6"	1095
"ANO7"	31
"ANO8"	1076
"ANO9"	7
"ANOS1"	3265
"ANP32A"	2538
"ANP32A-IT1"	147
"ANP32AP1"	1
"ANP32B"	464
"ANP32C"	45
"ANP32D"	5
"ANP32E"	2050
"ANPEP"	31
"ANTXR1"	2111
"ANTXR2"	236
"ANTXRL"	2
"ANTXRLP1"	0
"ANXA1"	149
"ANXA10"	0
"ANXA11"	3858
"ANXA13"	0
"ANXA2"	244
"ANXA2P1"	0
"ANXA2P2"	1
"ANXA2P3"	10
"ANXA2R"	14
"ANXA3"	139
"ANXA4"	436
"ANXA5"	1430
"ANXA6"	11984
"ANXA7"	3773
"ANXA8"	0
"ANXA8L1"	7
"ANXA9"	94
"AOAH"	204
"AOAH-IT1"	4
"AOC1"	0
"AOC2"	100
"AOC3"	18
"AOC4P"	0
"AOX1"	1195
"AOX3P-AOX2P"	13
"AP1AR"	1225
"AP1B1"	4747
"AP1B1P1"	0
"AP1G1"	6082
"AP1G2"	1040
"AP1M1"	2461
"AP1M2"	126
"AP1S1"	2539
"AP1S2"	1810
"AP1S3"	189
"AP2A1"	5895
"AP2A2"	6038
"AP2B1"	20798
"AP2M1"	16764
"AP2S1"	1739
"AP3B1"	1675
"AP3B2"	5849
"AP3D1"	6275
"AP3M1"	1567
"AP3M2"	4965
"AP3S1"	2284
"AP3S2"	1455
"AP4B1"	943
"AP4B1-AS1"	1
"AP4E1"	765
"AP4M1"	279
"AP4S1"	1056
"AP5B1"	1217
"AP5M1"	2268
"AP5S1"	444
"AP5Z1"	596
"APAF1"	1149
"APBA1"	11293
"APBA2"	8171
"APBA3"	225
"APBB1"	11349
"APBB1IP"	507
"APBB2"	3449
"APBB3"	1166
"APC"	34092
"APC2"	6146
"APCDD1"	1418
"APCDD1L"	0
"APCDD1L-AS1"	14
"APCS"	0
"APEH"	2230
"APELA"	0
"APEX1"	1528
"APEX2"	247
"APH1A"	1219
"APH1B"	1152
"API5"	3987
"APIP"	373
"APLF"	879
"APLN"	536
"APLNR"	2206
"APLP1"	12751
"APLP2"	15484
"APMAP"	3612
"APOA1"	6
"APOA1-AS"	1
"APOA2"	3
"APOA4"	1
"APOA5"	0
"APOB"	121
"APOBEC1"	0
"APOBEC2"	0
"APOBEC3A"	1
"APOBEC3A_B"	0
"APOBEC3B"	0
"APOBEC3B-AS1"	0
"APOBEC3C"	36
"APOBEC3D"	10
"APOBEC3F"	38
"APOBEC3G"	46
"APOBEC3H"	0
"APOBEC4"	0
"APOBR"	41
"APOC1"	343
"APOC1P1"	4
"APOC2"	225
"APOC3"	0
"APOC4"	1
"APOC4-APOC2"	227
"APOD"	1867
"APOE"	13136
"APOF"	0
"APOH"	0
"APOL1"	49
"APOL2"	1395
"APOL3"	139
"APOL4"	49
"APOL5"	9
"APOL6"	892
"APOLD1"	1536
"APOM"	24
"APOO"	813
"APOOL"	1512
"APOOP5"	0
"APOPT1"	614
"APP"	47081
"APPBP2"	4096
"APPL1"	4020
"APPL2"	1568
"APRT"	456
"APTR"	229
"APTX"	961
"AQP1"	1802
"AQP10"	0
"AQP11"	238
"AQP12A"	0
"AQP12B"	0
"AQP2"	0
"AQP3"	65
"AQP4"	42166
"AQP4-AS1"	131
"AQP5"	33
"AQP6"	39
"AQP7"	39
"AQP7P1"	70
"AQP7P3"	2
"AQP8"	8
"AQP9"	37
"AQR"	2207
"AR"	201
"ARAF"	465
"ARAP1"	1445
"ARAP1-AS2"	0
"ARAP2"	6033
"ARAP3"	180
"ARC"	200
"ARCN1"	3813
"AREG"	0
"AREL1"	3465
"ARF1"	10192
"ARF3"	16385
"ARF4"	1737
"ARF4-AS1"	23
"ARF5"	2847
"ARF6"	992
"ARFGAP1"	2089
"ARFGAP2"	3645
"ARFGAP3"	1273
"ARFGEF1"	4836
"ARFGEF2"	6530
"ARFGEF3"	17140
"ARFIP1"	738
"ARFIP2"	1556
"ARFRP1"	846
"ARG1"	13
"ARG2"	758
"ARGFX"	1
"ARGFXP2"	0
"ARGLU1"	3309
"ARHGAP1"	1798
"ARHGAP10"	490
"ARHGAP11A"	86
"ARHGAP11B"	15
"ARHGAP12"	2676
"ARHGAP15"	59
"ARHGAP17"	665
"ARHGAP18"	1566
"ARHGAP19"	429
"ARHGAP19-SLIT1"	298
"ARHGAP20"	2701
"ARHGAP21"	17053
"ARHGAP22"	620
"ARHGAP22-IT1"	58
"ARHGAP23"	2591
"ARHGAP24"	501
"ARHGAP25"	178
"ARHGAP26"	8194
"ARHGAP26-AS1"	0
"ARHGAP26-IT1"	53
"ARHGAP27"	470
"ARHGAP27P1"	227
"ARHGAP27P1-BPTFP1-KPNA2P3"	621
"ARHGAP27P2"	16
"ARHGAP28"	197
"ARHGAP29"	1096
"ARHGAP30"	171
"ARHGAP31"	1636
"ARHGAP31-AS1"	3
"ARHGAP32"	16668
"ARHGAP33"	1223
"ARHGAP35"	15245
"ARHGAP36"	169
"ARHGAP39"	1003
"ARHGAP4"	406
"ARHGAP40"	2
"ARHGAP42"	831
"ARHGAP44"	3833
"ARHGAP45"	303
"ARHGAP5"	19268
"ARHGAP5-AS1"	175
"ARHGAP6"	1198
"ARHGAP8"	37
"ARHGAP9"	150
"ARHGDIA"	3640
"ARHGDIB"	563
"ARHGDIG"	2608
"ARHGEF1"	485
"ARHGEF10"	1391
"ARHGEF10L"	1408
"ARHGEF11"	5427
"ARHGEF12"	21379
"ARHGEF15"	417
"ARHGEF16"	25
"ARHGEF17"	2262
"ARHGEF18"	1194
"ARHGEF19"	23
"ARHGEF2"	4598
"ARHGEF25"	2419
"ARHGEF26"	1496
"ARHGEF26-AS1"	375
"ARHGEF28"	1241
"ARHGEF3"	3724
"ARHGEF3-AS1"	0
"ARHGEF33"	317
"ARHGEF34P"	0
"ARHGEF35"	6
"ARHGEF37"	937
"ARHGEF38"	0
"ARHGEF38-IT1"	0
"ARHGEF39"	7
"ARHGEF4"	6812
"ARHGEF40"	1203
"ARHGEF5"	14
"ARHGEF6"	2591
"ARHGEF7"	8827
"ARHGEF7-AS1"	0
"ARHGEF7-AS2"	50
"ARHGEF9"	12344
"ARHGEF9-IT1"	21
"ARID1A"	3979
"ARID1B"	4462
"ARID2"	1676
"ARID3A"	82
"ARID3B"	202
"ARID3C"	8
"ARID4A"	2358
"ARID4B"	2776
"ARID5A"	168
"ARID5B"	3066
"ARIH1"	4385
"ARIH2"	2868
"ARIH2OS"	42
"ARL1"	3097
"ARL10"	1004
"ARL11"	31
"ARL13A"	0
"ARL13B"	360
"ARL14"	1
"ARL14EP"	1266
"ARL14EPL"	0
"ARL15"	959
"ARL16"	583
"ARL17A"	725
"ARL17B"	549
"ARL2"	1140
"ARL2-SNX15"	673
"ARL2BP"	1550
"ARL3"	2217
"ARL4A"	1350
"ARL4C"	2359
"ARL4D"	131
"ARL5A"	1643
"ARL5B"	1285
"ARL5C"	1
"ARL6"	1658
"ARL6IP1"	15576
"ARL6IP4"	1923
"ARL6IP5"	3914
"ARL6IP6"	269
"ARL8A"	2071
"ARL8B"	6452
"ARL9"	68
"ARMC1"	2132
"ARMC10"	1493
"ARMC12"	32
"ARMC2"	945
"ARMC2-AS1"	0
"ARMC3"	140
"ARMC4"	45
"ARMC4P1"	54
"ARMC5"	609
"ARMC6"	784
"ARMC7"	219
"ARMC8"	2254
"ARMC9"	1675
"ARMCX1"	1194
"ARMCX2"	2662
"ARMCX3"	4203
"ARMCX4"	1982
"ARMCX5"	616
"ARMCX5-GPRASP2"	5731
"ARMCX6"	380
"ARMS2"	0
"ARMT1"	480
"ARNT"	1390
"ARNT2"	24523
"ARNTL"	1550
"ARNTL2"	1911
"ARNTL2-AS1"	0
"ARPC1A"	2748
"ARPC1B"	404
"ARPC2"	4197
"ARPC3"	2557
"ARPC4"	2509
"ARPC4-TTLL3"	784
"ARPC5"	2322
"ARPC5L"	1515
"ARPIN"	1135
"ARPP19"	23966
"ARPP21"	7782
"ARR3"	0
"ARRB1"	10193
"ARRB2"	1447
"ARRDC1"	376
"ARRDC1-AS1"	222
"ARRDC2"	713
"ARRDC3"	2048
"ARRDC3-AS1"	45
"ARRDC4"	1750
"ARRDC5"	2
"ARSA"	850
"ARSB"	950
"ARSD"	437
"ARSD-AS1"	10
"ARSE"	64
"ARSF"	99
"ARSG"	461
"ARSH"	2
"ARSI"	32
"ARSJ"	181
"ARSK"	298
"ART1"	0
"ART3"	121
"ART4"	1
"ART5"	0
"ARTN"	11
"ARV1"	836
"ARVCF"	1267
"ARX"	319
"AS-PTPRE"	1
"AS3MT"	124
"ASAH1"	4191
"ASAH2"	96
"ASAH2B"	331
"ASAP1"	3876
"ASAP1-IT1"	76
"ASAP1-IT2"	54
"ASAP2"	1802
"ASAP3"	970
"ASB1"	3345
"ASB10"	0
"ASB11"	0
"ASB12"	7
"ASB13"	560
