gene/TE	/sonas-hs/mhammell/hpc/home/tam/workdir/ALS/regina_samples/BAM/ALS-29_S3.bam
"ALMS1"	6133
"ALMS1-IT1"	83
"ALMS1P1"	81
"ALOX12"	4
"ALOX12-AS1"	98
"ALOX12B"	13
"ALOX12P2"	103
"ALOX15"	2
"ALOX15B"	14
"ALOX15P1"	17
"ALOX5"	229
"ALOX5AP"	193
"ALOXE3"	6
"ALPI"	0
"ALPK1"	324
"ALPK2"	5
"ALPK3"	237
"ALPL"	137
"ALPP"	0
"ALPPL2"	0
"ALS2"	2208
"ALS2CL"	193
"ALS2CR12"	126
"ALX1"	0
"ALX3"	3
"ALX4"	5
"ALYREF"	343
"AMACR"	179
"AMBN"	1
"AMBP"	0
"AMBRA1"	1475
"AMD1"	4863
"AMDHD1"	9
"AMDHD2"	310
"AMELX"	0
"AMELY"	0
"AMER1"	371
"AMER2"	19684
"AMER3"	567
"AMFR"	4065
"AMH"	22
"AMHR2"	0
"AMIGO1"	1418
"AMIGO2"	127
"AMIGO3"	36
"AMMECR1"	173
"AMMECR1L"	558
"AMN"	1
"AMN1"	942
"AMOT"	2898
"AMOTL1"	1617
"AMOTL2"	3938
"AMPD1"	0
"AMPD2"	1638
"AMPD3"	1738
"AMPH"	2409
"AMT"	168
"AMTN"	0
"AMY1A"	0
"AMY1B"	0
"AMY1C"	0
"AMY2A"	18
"AMY2B"	1161
"AMZ1"	356
"AMZ2"	1600
"AMZ2P1"	591
"ANAPC1"	2030
"ANAPC10"	280
"ANAPC11"	374
"ANAPC13"	767
"ANAPC15"	336
"ANAPC16"	791
"ANAPC1P1"	5
"ANAPC2"	723
"ANAPC4"	890
"ANAPC5"	4466
"ANAPC7"	1094
"ANG"	34
"ANGEL1"	1388
"ANGEL2"	1294
"ANGPT1"	308
"ANGPT2"	132
"ANGPT4"	2
"ANGPTL1"	69
"ANGPTL2"	595
"ANGPTL3"	0
"ANGPTL4"	494
"ANGPTL5"	2
"ANGPTL6"	32
"ANGPTL7"	1
"ANGPTL8"	5
"ANHX"	0
"ANK1"	694
"ANK2"	41095
"ANK3"	25900
"ANKAR"	650
"ANKDD1A"	418
"ANKDD1B"	19
"ANKEF1"	43
"ANKFN1"	122
"ANKFY1"	4051
"ANKH"	3548
"ANKHD1"	2120
"ANKHD1-EIF4EBP3"	2013
"ANKIB1"	7160
"ANKK1"	27
"ANKLE1"	24
"ANKLE2"	1318
"ANKMY1"	405
"ANKMY2"	1045
"ANKRA2"	382
"ANKRD1"	0
"ANKRD10"	2097
"ANKRD11"	2994
"ANKRD12"	7074
"ANKRD13A"	1593
"ANKRD13B"	720
"ANKRD13C"	1518
"ANKRD13D"	554
"ANKRD16"	270
"ANKRD17"	7461
"ANKRD18A"	2198
"ANKRD18B"	192
"ANKRD18CP"	375
"ANKRD18DP"	73
"ANKRD19P"	187
"ANKRD2"	35
"ANKRD20A1"	22
"ANKRD20A11P"	4
"ANKRD20A12P"	208
"ANKRD20A19P"	4
"ANKRD20A2"	25
"ANKRD20A3"	78
"ANKRD20A4"	58
"ANKRD20A4-ANKRD20A20P"	599
"ANKRD20A5P"	134
"ANKRD20A8P"	92
"ANKRD20A9P"	23
"ANKRD22"	1
"ANKRD23"	330
"ANKRD24"	579
"ANKRD26"	1670
"ANKRD26P1"	0
"ANKRD26P3"	40
"ANKRD27"	1070
"ANKRD28"	3542
"ANKRD29"	326
"ANKRD30A"	4
"ANKRD30B"	202
"ANKRD30BL"	6959
"ANKRD30BP2"	3
"ANKRD30BP3"	0
"ANKRD31"	91
"ANKRD33"	0
"ANKRD33B"	1187
"ANKRD34A"	186
"ANKRD34B"	35
"ANKRD34C"	172
"ANKRD34C-AS1"	29
"ANKRD35"	229
"ANKRD36"	3428
"ANKRD36B"	1965
"ANKRD36BP1"	0
"ANKRD36BP2"	412
"ANKRD36C"	4561
"ANKRD37"	134
"ANKRD39"	186
"ANKRD40"	7253
"ANKRD42"	605
"ANKRD44"	1575
"ANKRD44-IT1"	92
"ANKRD45"	159
"ANKRD46"	1618
"ANKRD49"	246
"ANKRD50"	1437
"ANKRD52"	1831
"ANKRD53"	1
"ANKRD54"	397
"ANKRD55"	44
"ANKRD6"	737
"ANKRD60"	2
"ANKRD61"	5
"ANKRD62"	61
"ANKRD62P1-PARP4P3"	9
"ANKRD63"	37
"ANKRD65"	548
"ANKRD66"	2
"ANKRD7"	41
"ANKRD9"	513
"ANKS1A"	1223
"ANKS1B"	5818
"ANKS3"	340
"ANKS4B"	2
"ANKS6"	1089
"ANKUB1"	5
"ANKZF1"	1041
"ANLN"	14155
"ANO1"	42
"ANO1-AS2"	0
"ANO10"	705
"ANO2"	93
"ANO3"	860
"ANO4"	1872
"ANO5"	1685
"ANO6"	1125
"ANO7"	126
"ANO8"	811
"ANO9"	0
"ANOS1"	1136
"ANP32A"	2557
"ANP32A-IT1"	284
"ANP32AP1"	1
"ANP32B"	853
"ANP32C"	56
"ANP32D"	9
"ANP32E"	1377
"ANPEP"	22
"ANTXR1"	1979
"ANTXR2"	200
"ANTXRL"	8
"ANTXRLP1"	1
"ANXA1"	410
"ANXA10"	0
"ANXA11"	1199
"ANXA13"	19
"ANXA2"	508
"ANXA2P1"	0
"ANXA2P2"	1
"ANXA2P3"	10
"ANXA2R"	33
"ANXA3"	85
"ANXA4"	718
"ANXA5"	2314
"ANXA6"	5312
"ANXA7"	2500
"ANXA8"	0
"ANXA8L1"	3
"ANXA9"	7
"AOAH"	243
"AOAH-IT1"	6
"AOC1"	0
"AOC2"	72
"AOC3"	27
"AOC4P"	0
"AOX1"	107
"AOX3P-AOX2P"	3
"AP1AR"	696
"AP1B1"	3063
"AP1B1P1"	0
"AP1G1"	4103
"AP1G2"	667
"AP1M1"	1264
"AP1M2"	0
"AP1S1"	829
"AP1S2"	1228
"AP1S3"	58
"AP2A1"	2498
"AP2A2"	2259
"AP2B1"	9824
"AP2M1"	7161
"AP2S1"	829
"AP3B1"	1866
"AP3B2"	1675
"AP3D1"	2983
"AP3M1"	1249
"AP3M2"	2010
"AP3S1"	1066
"AP3S2"	1036
"AP4B1"	802
"AP4B1-AS1"	0
"AP4E1"	772
"AP4M1"	263
"AP4S1"	623
"AP5B1"	647
"AP5M1"	1610
"AP5S1"	215
"AP5Z1"	497
"APAF1"	544
"APBA1"	2623
"APBA2"	4106
"APBA3"	210
"APBB1"	8242
"APBB1IP"	446
"APBB2"	4861
"APBB3"	762
"APC"	16957
"APC2"	3853
"APCDD1"	859
"APCDD1L"	0
"APCDD1L-AS1"	13
"APCS"	0
"APEH"	1055
"APELA"	1
"APEX1"	1124
"APEX2"	191
"APH1A"	1121
"APH1B"	1204
"API5"	3017
"APIP"	794
"APLF"	650
"APLN"	1025
"APLNR"	4436
"APLP1"	19832
"APLP2"	8534
"APMAP"	2091
"APOA1"	2
"APOA1-AS"	0
"APOA2"	0
"APOA4"	0
"APOA5"	1
"APOB"	96
"APOBEC1"	0
"APOBEC2"	0
"APOBEC3A"	1
"APOBEC3A_B"	0
"APOBEC3B"	0
"APOBEC3B-AS1"	1
"APOBEC3C"	38
"APOBEC3D"	17
"APOBEC3F"	42
"APOBEC3G"	47
"APOBEC3H"	5
"APOBEC4"	0
"APOBR"	71
"APOC1"	293
"APOC1P1"	2
"APOC2"	137
"APOC3"	0
"APOC4"	3
"APOC4-APOC2"	140
"APOD"	5550
"APOE"	7182
"APOF"	0
"APOH"	0
"APOL1"	59
"APOL2"	1017
"APOL3"	123
"APOL4"	17
"APOL5"	2
"APOL6"	692
"APOLD1"	497
"APOM"	34
"APOO"	398
"APOOL"	786
"APOOP5"	0
"APOPT1"	377
"APP"	34872
"APPBP2"	3415
"APPL1"	3156
"APPL2"	1422
"APRT"	285
"APTR"	177
"APTX"	718
"AQP1"	10174
"AQP10"	0
"AQP11"	136
"AQP12A"	0
"AQP12B"	0
"AQP2"	0
"AQP3"	8
"AQP4"	42312
"AQP4-AS1"	195
"AQP5"	17
"AQP6"	58
"AQP7"	14
"AQP7P1"	61
"AQP7P3"	11
"AQP8"	1
"AQP9"	40
"AQR"	1751
"AR"	376
"ARAF"	514
"ARAP1"	2000
"ARAP1-AS2"	0
"ARAP2"	11854
"ARAP3"	164
"ARC"	124
"ARCN1"	2987
"AREG"	0
"AREL1"	1645
"ARF1"	4275
"ARF3"	6551
"ARF4"	1249
"ARF4-AS1"	31
"ARF5"	1231
"ARF6"	768
"ARFGAP1"	1706
"ARFGAP2"	2541
"ARFGAP3"	889
"ARFGEF1"	3327
"ARFGEF2"	4895
"ARFGEF3"	12142
"ARFIP1"	694
"ARFIP2"	885
"ARFRP1"	614
"ARG1"	14
"ARG2"	206
"ARGFX"	2
"ARGFXP2"	0
"ARGLU1"	3455
"ARHGAP1"	2099
"ARHGAP10"	378
"ARHGAP11A"	106
"ARHGAP11B"	32
"ARHGAP12"	2408
"ARHGAP15"	107
"ARHGAP17"	841
"ARHGAP18"	255
"ARHGAP19"	556
"ARHGAP19-SLIT1"	194
"ARHGAP20"	957
"ARHGAP21"	23433
"ARHGAP22"	979
"ARHGAP22-IT1"	72
"ARHGAP23"	5316
"ARHGAP24"	362
"ARHGAP25"	176
"ARHGAP26"	4290
"ARHGAP26-AS1"	0
"ARHGAP26-IT1"	25
"ARHGAP27"	284
"ARHGAP27P1"	234
"ARHGAP27P1-BPTFP1-KPNA2P3"	719
"ARHGAP27P2"	7
"ARHGAP28"	46
"ARHGAP29"	641
"ARHGAP30"	205
"ARHGAP31"	1096
"ARHGAP31-AS1"	1
"ARHGAP32"	5636
"ARHGAP33"	781
"ARHGAP35"	7099
"ARHGAP36"	31
"ARHGAP39"	629
"ARHGAP4"	245
"ARHGAP40"	7
"ARHGAP42"	517
"ARHGAP44"	1276
"ARHGAP45"	221
"ARHGAP5"	14759
"ARHGAP5-AS1"	90
"ARHGAP6"	197
"ARHGAP8"	19
"ARHGAP9"	119
"ARHGDIA"	1724
"ARHGDIB"	434
"ARHGDIG"	881
"ARHGEF1"	976
"ARHGEF10"	2081
"ARHGEF10L"	841
"ARHGEF11"	2810
"ARHGEF12"	9656
"ARHGEF15"	54
"ARHGEF16"	75
"ARHGEF17"	2187
"ARHGEF18"	1371
"ARHGEF19"	20
"ARHGEF2"	5240
"ARHGEF25"	1166
"ARHGEF26"	975
"ARHGEF26-AS1"	220
"ARHGEF28"	497
"ARHGEF3"	1511
"ARHGEF3-AS1"	0
"ARHGEF33"	138
"ARHGEF34P"	6
"ARHGEF35"	3
"ARHGEF37"	2655
"ARHGEF38"	0
"ARHGEF38-IT1"	0
"ARHGEF39"	2
"ARHGEF4"	3773
"ARHGEF40"	1487
"ARHGEF5"	48
"ARHGEF6"	2016
"ARHGEF7"	5741
"ARHGEF7-AS1"	0
"ARHGEF7-AS2"	17
"ARHGEF9"	4892
"ARHGEF9-IT1"	13
"ARID1A"	3014
"ARID1B"	2476
"ARID2"	1956
"ARID3A"	43
"ARID3B"	156
"ARID3C"	12
"ARID4A"	1880
"ARID4B"	3190
"ARID5A"	155
"ARID5B"	3059
"ARIH1"	2822
"ARIH2"	3099
"ARIH2OS"	44
"ARL1"	1672
"ARL10"	433
"ARL11"	37
"ARL13A"	0
"ARL13B"	368
"ARL14"	0
"ARL14EP"	651
"ARL14EPL"	0
"ARL15"	265
"ARL16"	281
"ARL17A"	895
"ARL17B"	565
"ARL2"	1026
"ARL2-SNX15"	609
"ARL2BP"	1151
"ARL3"	1064
"ARL4A"	389
"ARL4C"	1062
"ARL4D"	147
"ARL5A"	1067
"ARL5B"	1081
"ARL5C"	3
"ARL6"	678
"ARL6IP1"	9151
"ARL6IP4"	1347
"ARL6IP5"	3717
"ARL6IP6"	319
"ARL8A"	1834
"ARL8B"	4103
"ARL9"	5
"ARMC1"	1619
"ARMC10"	1100
"ARMC12"	29
"ARMC2"	511
"ARMC2-AS1"	0
"ARMC3"	62
"ARMC4"	32
"ARMC4P1"	11
"ARMC5"	300
"ARMC6"	460
"ARMC7"	115
"ARMC8"	1708
"ARMC9"	462
"ARMCX1"	699
"ARMCX2"	1221
"ARMCX3"	2925
"ARMCX4"	1575
"ARMCX5"	395
"ARMCX5-GPRASP2"	2474
"ARMCX6"	395
"ARMS2"	0
"ARMT1"	445
"ARNT"	1324
"ARNT2"	9568
"ARNTL"	668
"ARNTL2"	524
"ARNTL2-AS1"	0
"ARPC1A"	1479
"ARPC1B"	245
"ARPC2"	1844
"ARPC3"	1547
"ARPC4"	1409
"ARPC4-TTLL3"	755
"ARPC5"	1756
"ARPC5L"	597
"ARPIN"	1133
"ARPP19"	12339
"ARPP21"	2151
"ARR3"	0
"ARRB1"	4428
"ARRB2"	703
"ARRDC1"	192
"ARRDC1-AS1"	194
"ARRDC2"	1356
"ARRDC3"	2579
"ARRDC3-AS1"	38
"ARRDC4"	3939
"ARRDC5"	12
"ARSA"	718
"ARSB"	466
"ARSD"	424
"ARSD-AS1"	17
"ARSE"	43
"ARSF"	53
"ARSG"	350
"ARSH"	1
"ARSI"	157
"ARSJ"	133
"ARSK"	181
"ART1"	0
"ART3"	312
"ART4"	1
"ART5"	1
"ARTN"	6
"ARV1"	485
"ARVCF"	639
"ARX"	114
"AS-PTPRE"	1
"AS3MT"	140
"ASAH1"	3638
"ASAH2"	21
"ASAH2B"	153
"ASAP1"	2134
"ASAP1-IT1"	54
"ASAP1-IT2"	35
"ASAP2"	1567
"ASAP3"	837
"ASB1"	2139
"ASB10"	0
"ASB11"	1
"ASB12"	1
"ASB13"	553
"ASB14"	3
"ASB15"	0
"ASB16"	1
"ASB16-AS1"	78
"ASB17"	0
"ASB18"	2
"ASB2"	59
"ASB3"	626
"ASB4"	104
