gene/TE	/sonas-hs/mhammell/hpc/home/tam/workdir/ALS/regina_samples/BAM/ALS-21_S3.bam
"ACTR2"	7102
"ACTR3"	3038
"ACTR3B"	900
"ACTR3BP2"	1
"ACTR3BP5"	0
"ACTR3C"	331
"ACTR5"	259
"ACTR6"	1088
"ACTR8"	1114
"ACTRT1"	2
"ACTRT2"	0
"ACTRT3"	41
"ACVR1"	358
"ACVR1B"	1798
"ACVR1C"	1093
"ACVR2A"	1049
"ACVR2B"	1327
"ACVR2B-AS1"	37
"ACVRL1"	347
"ACY1"	82
"ACY3"	10
"ACYP1"	205
"ACYP2"	727
"ADA"	50
"ADA2"	150
"ADAD1"	0
"ADAD2"	44
"ADAL"	457
"ADAM10"	2424
"ADAM11"	2030
"ADAM12"	73
"ADAM15"	810
"ADAM17"	1184
"ADAM18"	0
"ADAM19"	426
"ADAM1A"	253
"ADAM2"	0
"ADAM20"	333
"ADAM20P1"	323
"ADAM21"	29
"ADAM21P1"	0
"ADAM22"	11187
"ADAM23"	5800
"ADAM28"	181
"ADAM29"	1
"ADAM30"	0
"ADAM32"	290
"ADAM33"	99
"ADAM3A"	0
"ADAM3B"	6
"ADAM5"	3
"ADAM6"	0
"ADAM7"	2
"ADAM8"	39
"ADAM9"	2050
"ADAMDEC1"	0
"ADAMTS1"	1061
"ADAMTS10"	453
"ADAMTS12"	25
"ADAMTS13"	174
"ADAMTS14"	86
"ADAMTS15"	23
"ADAMTS16"	110
"ADAMTS17"	237
"ADAMTS18"	37
"ADAMTS19"	236
"ADAMTS19-AS1"	10
"ADAMTS2"	68
"ADAMTS20"	17
"ADAMTS3"	328
"ADAMTS4"	399
"ADAMTS5"	133
"ADAMTS6"	124
"ADAMTS7"	12
"ADAMTS7P1"	32
"ADAMTS8"	311
"ADAMTS9"	445
"ADAMTS9-AS1"	7
"ADAMTS9-AS2"	171
"ADAMTSL1"	237
"ADAMTSL2"	336
"ADAMTSL3"	291
"ADAMTSL4"	20
"ADAMTSL4-AS1"	12
"ADAMTSL5"	13
"ADAP1"	1719
"ADAP2"	124
"ADAR"	11809
"ADARB1"	1838
"ADARB2"	1002
"ADARB2-AS1"	0
"ADAT1"	995
"ADAT2"	242
"ADAT3"	15
"ADCK1"	181
"ADCK2"	702
"ADCK5"	119
"ADCY1"	18383
"ADCY10"	40
"ADCY10P1"	189
"ADCY2"	5122
"ADCY3"	1488
"ADCY4"	65
"ADCY5"	1703
"ADCY6"	920
"ADCY7"	269
"ADCY8"	860
"ADCY9"	1296
"ADCYAP1"	428
"ADCYAP1R1"	4485
"ADD1"	8391
"ADD2"	4948
"ADD3"	7627
"ADD3-AS1"	57
"ADGB"	2
"ADGRA1"	847
"ADGRA1-AS1"	26
"ADGRA2"	326
"ADGRA3"	1434
"ADGRB1"	1135
"ADGRB2"	3728
"ADGRB3"	8332
"ADGRD1"	117
"ADGRD1-AS1"	0
"ADGRE1"	2
"ADGRE2"	56
"ADGRE3"	0
"ADGRE4P"	15
"ADGRE5"	109
"ADGRF1"	0
"ADGRF2"	7
"ADGRF3"	20
"ADGRF4"	1
"ADGRF5"	1252
"ADGRG1"	1660
"ADGRG2"	9
"ADGRG3"	2
"ADGRG4"	5
"ADGRG5"	8
"ADGRG6"	128
"ADGRG7"	0
"ADGRL1"	4774
"ADGRL2"	5246
"ADGRL3"	8815
"ADGRL3-AS1"	0
"ADGRL4"	164
"ADGRV1"	9476
"ADH1A"	0
"ADH1B"	57
"ADH1C"	1
"ADH4"	0
"ADH5"	2149
"ADH6"	0
"ADH7"	0
"ADHFE1"	462
"ADI1"	715
"ADIG"	2
"ADIPOQ"	2
"ADIPOQ-AS1"	0
"ADIPOR1"	1409
"ADIPOR2"	1605
"ADIRF"	358
"ADK"	697
"ADM"	72
"ADM2"	3
"ADM5"	10
"ADNP"	3275
"ADNP-AS1"	8
"ADNP2"	1028
"ADO"	1361
"ADORA1"	1046
"ADORA2A"	34
"ADORA2A-AS1"	1
"ADORA2B"	144
"ADORA3"	65
"ADPGK"	630
"ADPGK-AS1"	9
"ADPRH"	43
"ADPRHL1"	217
"ADPRHL2"	346
"ADPRM"	232
"ADRA1A"	966
"ADRA1B"	181
"ADRA1D"	98
"ADRA2A"	169
"ADRA2B"	8
"ADRA2C"	60
"ADRB1"	331
"ADRB2"	61
"ADRB3"	6
"ADRM1"	838
"ADSL"	486
"ADSS"	1759
"ADSSL1"	86
"ADTRP"	102
"AEBP1"	422
"AEBP2"	1598
"AEN"	167
"AES"	5729
"AFAP1"	1199
"AFAP1-AS1"	31
"AFAP1L1"	83
"AFAP1L2"	743
"AFDN"	4178
"AFDN-DT"	16
"AFF1"	1955
"AFF1-AS1"	54
"AFF2"	1621
"AFF3"	2286
"AFF4"	6343
"AFG1L"	487
"AFG3L1P"	205
"AFG3L2"	2403
"AFM"	0
"AFMID"	344
"AFP"	12
"AFTPH"	2623
"AGA"	219
"AGAP1"	5815
"AGAP1-IT1"	26
"AGAP11"	71
"AGAP12P"	63
"AGAP2"	4414
"AGAP2-AS1"	8
"AGAP3"	2130
"AGAP4"	206
"AGAP5"	97
"AGAP6"	267
"AGAP7P"	20
"AGAP9"	47
"AGBL1"	31
"AGBL1-AS1"	0
"AGBL2"	13
"AGBL3"	94
"AGBL4"	915
"AGBL4-IT1"	89
"AGBL5"	350
"AGBL5-AS1"	0
"AGER"	11
"AGFG1"	3705
"AGFG2"	586
"AGGF1"	2383
"AGK"	1500
"AGL"	2885
"AGMAT"	114
"AGMO"	16
"AGO1"	2345
"AGO2"	2651
"AGO3"	959
"AGO4"	1323
"AGPAT1"	1312
"AGPAT2"	110
"AGPAT3"	3944
"AGPAT4"	1973
"AGPAT4-IT1"	74
"AGPAT5"	1457
"AGPS"	2092
"AGR2"	0
"AGR3"	0
"AGRN"	1040
"AGRP"	3
"AGT"	4093
"AGTPBP1"	5539
"AGTR1"	1
"AGTR2"	1
"AGTRAP"	97
"AGXT"	0
"AGXT2"	0
"AHCTF1"	3025
"AHCTF1P1"	13
"AHCY"	971
"AHCYL1"	11161
"AHCYL2"	2774
"AHDC1"	611
"AHI1"	5156
"AHNAK"	13156
"AHNAK2"	5107
"AHR"	953
"AHRR"	83
"AHSA1"	1848
"AHSA2P"	1207
"AHSG"	1
"AHSP"	0
"AICDA"	0
"AIDA"	1567
"AIF1"	82
"AIF1L"	1338
"AIFM1"	539
"AIFM2"	189
"AIFM3"	925
"AIG1"	1087
"AIM2"	4
"AIMP1"	752
"AIMP2"	238
"AIP"	666
"AIPL1"	0
"AIRE"	22
"AIRN"	5
"AJAP1"	846
"AJM1"	130
"AJUBA"	36
"AK1"	940
"AK2"	1168
"AK3"	1480
"AK4"	2995
"AK5"	9875
"AK6"	442
"AK7"	65
"AK8"	60
"AK9"	743
"AKAIN1"	89
"AKAP1"	1520
"AKAP10"	1835
"AKAP11"	21599
"AKAP12"	12529
"AKAP13"	2781
"AKAP14"	4
"AKAP17A"	228
"AKAP2"	1274
"AKAP3"	55
"AKAP4"	2
"AKAP5"	2121
"AKAP6"	16186
"AKAP7"	824
"AKAP8"	595
"AKAP8L"	1087
"AKAP9"	8244
"AKIP1"	266
"AKIRIN1"	1669
"AKIRIN2"	614
"AKNA"	370
"AKNAD1"	10
"AKR1A1"	699
"AKR1B1"	1222
"AKR1B10"	0
"AKR1B15"	0
"AKR1C1"	87
"AKR1C2"	202
"AKR1C3"	125
"AKR1C4"	0
"AKR1C6P"	0
"AKR1C8P"	0
"AKR1D1"	0
"AKR1E2"	158
"AKR7A2"	781
"AKR7A2P1"	16
"AKR7A3"	46
"AKR7L"	35
"AKT1"	1598
"AKT1S1"	199
"AKT2"	940
"AKT3"	15766
"AKTIP"	1858
"ALAD"	1361
"ALAS1"	1348
"ALAS2"	8
"ALB"	25
"ALCAM"	3557
"ALDH16A1"	76
"ALDH18A1"	798
"ALDH1A1"	1434
"ALDH1A2"	112
"ALDH1A3"	487
"ALDH1B1"	408
"ALDH1L1"	1512
"ALDH1L1-AS1"	1
"ALDH1L1-AS2"	60
"ALDH1L2"	407
"ALDH2"	3677
"ALDH3A1"	6
"ALDH3A2"	1804
"ALDH3B1"	49
"ALDH3B2"	0
"ALDH4A1"	1322
"ALDH5A1"	3446
"ALDH6A1"	4611
"ALDH7A1"	1924
"ALDH8A1"	161
"ALDH9A1"	1427
"ALDOA"	19591
"ALDOB"	12
"ALDOC"	20888
"ALG1"	307
"ALG10"	210
"ALG10B"	697
"ALG11"	423
"ALG12"	206
"ALG13"	1070
"ALG14"	161
"ALG1L"	33
"ALG1L2"	17
"ALG1L9P"	169
"ALG2"	502
"ALG3"	118
"ALG5"	336
"ALG6"	277
"ALG8"	421
"ALG9"	1125
"ALK"	248
"ALKAL1"	1
"ALKAL2"	7
"ALKBH1"	215
"ALKBH2"	133
"ALKBH3"	351
"ALKBH3-AS1"	0
"ALKBH4"	265
"ALKBH5"	3079
"ALKBH6"	227
"ALKBH7"	253
"ALKBH8"	597
"ALLC"	2
"ALMS1"	5019
"ALMS1-IT1"	48
"ALMS1P1"	55
"ALOX12"	1
"ALOX12-AS1"	58
"ALOX12B"	67
"ALOX12P2"	86
"ALOX15"	14
"ALOX15B"	12
"ALOX15P1"	19
"ALOX5"	90
"ALOX5AP"	66
"ALOXE3"	40
"ALPI"	0
"ALPK1"	154
"ALPK2"	1
"ALPK3"	252
"ALPL"	157
"ALPP"	0
"ALPPL2"	0
"ALS2"	3116
"ALS2CL"	296
"ALS2CR12"	135
"ALX1"	1
"ALX3"	6
"ALX4"	6
"ALYREF"	314
"AMACR"	485
"AMBN"	1
"AMBP"	0
"AMBRA1"	1375
"AMD1"	4119
"AMDHD1"	8
"AMDHD2"	285
"AMELX"	0
"AMELY"	0
"AMER1"	547
"AMER2"	7100
"AMER3"	1311
"AMFR"	3811
"AMH"	28
"AMHR2"	0
"AMIGO1"	3098
"AMIGO2"	127
"AMIGO3"	28
"AMMECR1"	301
"AMMECR1L"	411
"AMN"	0
"AMN1"	1380
"AMOT"	2950
"AMOTL1"	1808
"AMOTL2"	1306
"AMPD1"	0
"AMPD2"	2379
"AMPD3"	603
"AMPH"	5177
"AMT"	238
"AMTN"	0
"AMY1A"	0
"AMY1B"	0
"AMY1C"	0
"AMY2A"	61
"AMY2B"	1477
"AMZ1"	310
"AMZ2"	1965
"AMZ2P1"	624
"ANAPC1"	2520
"ANAPC10"	318
"ANAPC11"	461
"ANAPC13"	969
"ANAPC15"	359
"ANAPC16"	736
"ANAPC1P1"	0
"ANAPC2"	519
"ANAPC4"	1111
"ANAPC5"	2843
"ANAPC7"	1247
"ANG"	8
"ANGEL1"	1023
"ANGEL2"	1497
"ANGPT1"	90
"ANGPT2"	40
"ANGPT4"	5
"ANGPTL1"	53
"ANGPTL2"	186
"ANGPTL3"	0
"ANGPTL4"	369
"ANGPTL5"	6
"ANGPTL6"	17
"ANGPTL7"	5
"ANGPTL8"	2
"ANHX"	0
"ANK1"	1886
"ANK2"	57938
"ANK3"	23895
"ANKAR"	529
"ANKDD1A"	437
"ANKDD1B"	25
"ANKEF1"	115
"ANKFN1"	62
"ANKFY1"	2617
"ANKH"	4434
"ANKHD1"	1705
"ANKHD1-EIF4EBP3"	1591
"ANKIB1"	4139
"ANKK1"	19
"ANKLE1"	16
"ANKLE2"	1256
"ANKMY1"	277
"ANKMY2"	2065
"ANKRA2"	309
"ANKRD1"	3
"ANKRD10"	1534
"ANKRD11"	2176
"ANKRD12"	8449
"ANKRD13A"	900
"ANKRD13B"	336
"ANKRD13C"	1820
"ANKRD13D"	611
"ANKRD16"	301
"ANKRD17"	8691
"ANKRD18A"	321
"ANKRD18B"	285
"ANKRD18CP"	306
"ANKRD18DP"	124
"ANKRD19P"	273
"ANKRD2"	80
"ANKRD20A1"	55
"ANKRD20A11P"	2
"ANKRD20A12P"	129
"ANKRD20A19P"	24
"ANKRD20A2"	48
"ANKRD20A3"	181
"ANKRD20A4"	40
"ANKRD20A4-ANKRD20A20P"	904
"ANKRD20A5P"	209
"ANKRD20A8P"	131
"ANKRD20A9P"	47
"ANKRD22"	10
"ANKRD23"	124
"ANKRD24"	1016
"ANKRD26"	2671
"ANKRD26P1"	7
"ANKRD26P3"	415
"ANKRD27"	1077
"ANKRD28"	2801
"ANKRD29"	646
"ANKRD30A"	8
"ANKRD30B"	326
"ANKRD30BL"	1787
"ANKRD30BP2"	8
"ANKRD30BP3"	0
"ANKRD31"	111
"ANKRD33"	0
"ANKRD33B"	2036
"ANKRD34A"	439
"ANKRD34B"	25
"ANKRD34C"	574
"ANKRD34C-AS1"	63
"ANKRD35"	248
"ANKRD36"	4330
"ANKRD36B"	1954
"ANKRD36BP1"	0
"ANKRD36BP2"	763
"ANKRD36C"	4030
"ANKRD37"	183
"ANKRD39"	198
"ANKRD40"	2211
"ANKRD42"	1218
"ANKRD44"	821
"ANKRD44-IT1"	33
"ANKRD45"	99
"ANKRD46"	2602
"ANKRD49"	263
"ANKRD50"	2069
"ANKRD52"	1709
"ANKRD53"	1
"ANKRD54"	482
"ANKRD55"	32
"ANKRD6"	597
"ANKRD60"	0
"ANKRD61"	4
"ANKRD62"	169
"ANKRD62P1-PARP4P3"	34
"ANKRD63"	27
"ANKRD65"	347
"ANKRD66"	1
"ANKRD7"	88
"ANKRD9"	714
"ANKS1A"	1052
"ANKS1B"	6670
"ANKS3"	325
"ANKS4B"	6
"ANKS6"	573
"ANKUB1"	1
"ANKZF1"	662
"ANLN"	1506
"ANO1"	82
"ANO1-AS2"	0
"ANO10"	709
"ANO2"	130
"ANO3"	1626
"ANO4"	1097
"ANO5"	3996
"ANO6"	802
"ANO7"	12
"ANO8"	485
"ANO9"	0
"ANOS1"	1026
"ANP32A"	1889
"ANP32A-IT1"	66
"ANP32AP1"	0
"ANP32B"	246
"ANP32C"	22
"ANP32D"	6
"ANP32E"	1697
"ANPEP"	14
"ANTXR1"	931
"ANTXR2"	171
"ANTXRL"	1
"ANTXRLP1"	1
"ANXA1"	192
"ANXA10"	0
"ANXA11"	1489
"ANXA13"	0
"ANXA2"	274
"ANXA2P1"	0
"ANXA2P2"	1
"ANXA2P3"	21
"ANXA2R"	20
"ANXA3"	241
"ANXA4"	279
"ANXA5"	1277
"ANXA6"	11311
"ANXA7"	3056
"ANXA8"	3
"ANXA8L1"	3
"ANXA9"	1
"AOAH"	117
"AOAH-IT1"	5
"AOC1"	0
"AOC2"	65
"AOC3"	60
"AOC4P"	0
"AOX1"	76
"AOX3P-AOX2P"	2
"AP1AR"	1104
"AP1B1"	3186
"AP1B1P1"	0
"AP1G1"	4263
"AP1G2"	546
"AP1M1"	1351
"AP1M2"	6
"AP1S1"	1288
"AP1S2"	1574
"AP1S3"	87
"AP2A1"	3436
"AP2A2"	3009
"AP2B1"	12221
"AP2M1"	10516
"AP2S1"	1186
"AP3B1"	982
"AP3B2"	3101
"AP3D1"	3493
"AP3M1"	1078
"AP3M2"	3570
"AP3S1"	1446
"AP3S2"	1030
"AP4B1"	749
"AP4B1-AS1"	1
"AP4E1"	699
"AP4M1"	221
"AP4S1"	970
"AP5B1"	631
"AP5M1"	2385
"AP5S1"	224
"AP5Z1"	377
"APAF1"	556
"APBA1"	4019
"APBA2"	6431
"APBA3"	113
"APBB1"	7546
"APBB1IP"	119
"APBB2"	2583
"APBB3"	747
"APC"	21558
"APC2"	2821
"APCDD1"	723
"APCDD1L"	1
"APCDD1L-AS1"	6
"APCS"	0
"APEH"	1305
"APELA"	0
"APEX1"	570
"APEX2"	150
"APH1A"	808
"APH1B"	926
"API5"	3531
"APIP"	374
"APLF"	506
"APLN"	264
"APLNR"	211
"APLP1"	6117
"APLP2"	12882
"APMAP"	2805
"APOA1"	7
"APOA1-AS"	1
"APOA2"	0
"APOA4"	0
"APOA5"	1
"APOB"	33
"APOBEC1"	0
"APOBEC2"	1
"APOBEC3A"	0
"APOBEC3A_B"	0
"APOBEC3B"	0
"APOBEC3B-AS1"	0
"APOBEC3C"	9
"APOBEC3D"	6
"APOBEC3F"	14
"APOBEC3G"	29
"APOBEC3H"	3
"APOBEC4"	0
"APOBR"	10
"APOC1"	53
"APOC1P1"	1
"APOC2"	20
"APOC3"	0
"APOC4"	0
"APOC4-APOC2"	20
"APOD"	1676
"APOE"	5027
"APOF"	0
"APOH"	1
"APOL1"	81
"APOL2"	1682
"APOL3"	92
"APOL4"	21
"APOL5"	2
"APOL6"	440
"APOLD1"	1112
"APOM"	14
"APOO"	600
"APOOL"	987
"APOOP5"	0
"APOPT1"	364
"APP"	31783
"APPBP2"	3706
"APPL1"	3489
"APPL2"	1029
"APRT"	281
"APTR"	156
"APTX"	694
"AQP1"	277
"AQP10"	1
"AQP11"	157
"AQP12A"	0
"AQP12B"	0
"AQP2"	0
"AQP3"	11
"AQP4"	23017
"AQP4-AS1"	113
"AQP5"	9
"AQP6"	32
"AQP7"	8
"AQP7P1"	27
"AQP7P3"	7
"AQP8"	4
"AQP9"	32
"AQR"	2030
"AR"	314
"ARAF"	258
"ARAP1"	701
"ARAP1-AS2"	0
"ARAP2"	7950
"ARAP3"	255
"ARC"	177
"ARCN1"	3290
"AREG"	0
"AREL1"	1732
"ARF1"	4729
"ARF3"	9345
"ARF4"	1313
"ARF4-AS1"	11
"ARF5"	2012
"ARF6"	819
"ARFGAP1"	1362
"ARFGAP2"	2392
"ARFGAP3"	867
"ARFGEF1"	3943
"ARFGEF2"	6490
"ARFGEF3"	10308
"ARFIP1"	588
"ARFIP2"	1118
"ARFRP1"	564
"ARG1"	6
"ARG2"	283
"ARGFX"	2
"ARGFXP2"	1
"ARGLU1"	2625
"ARHGAP1"	861
"ARHGAP10"	596
"ARHGAP11A"	60
"ARHGAP11B"	11
"ARHGAP12"	2719
"ARHGAP15"	31
"ARHGAP17"	351
"ARHGAP18"	232
"ARHGAP19"	281
"ARHGAP19-SLIT1"	148
"ARHGAP20"	1865
"ARHGAP21"	14746
"ARHGAP22"	255
"ARHGAP22-IT1"	16
"ARHGAP23"	1197
"ARHGAP24"	336
"ARHGAP25"	136
"ARHGAP26"	7866
"ARHGAP26-AS1"	0
"ARHGAP26-IT1"	46
"ARHGAP27"	217
"ARHGAP27P1"	123
"ARHGAP27P1-BPTFP1-KPNA2P3"	564
"ARHGAP27P2"	5
"ARHGAP28"	103
"ARHGAP29"	1558
"ARHGAP30"	45
"ARHGAP31"	925
"ARHGAP31-AS1"	3
"ARHGAP32"	12871
"ARHGAP33"	251
"ARHGAP35"	8064
"ARHGAP36"	40
"ARHGAP39"	572
"ARHGAP4"	137
"ARHGAP40"	0
"ARHGAP42"	499
"ARHGAP44"	2197
"ARHGAP45"	108
"ARHGAP5"	14796
"ARHGAP5-AS1"	111
"ARHGAP6"	117
"ARHGAP8"	11
"ARHGAP9"	153
"ARHGDIA"	974
"ARHGDIB"	169
"ARHGDIG"	1408
"ARHGEF1"	223
"ARHGEF10"	749
"ARHGEF10L"	828
"ARHGEF11"	4143
"ARHGEF12"	16755
"ARHGEF15"	57
"ARHGEF16"	20
"ARHGEF17"	2746
"ARHGEF18"	1043
"ARHGEF19"	12
"ARHGEF2"	3329
"ARHGEF25"	1696
"ARHGEF26"	749
"ARHGEF26-AS1"	209
"ARHGEF28"	680
"ARHGEF3"	2440
"ARHGEF3-AS1"	0
"ARHGEF33"	239
"ARHGEF34P"	0
"ARHGEF35"	0
"ARHGEF37"	611
"ARHGEF38"	0
"ARHGEF38-IT1"	0
"ARHGEF39"	9
"ARHGEF4"	3818
"ARHGEF40"	497
"ARHGEF5"	11
"ARHGEF6"	1397
"ARHGEF7"	6112
"ARHGEF7-AS1"	0
"ARHGEF7-AS2"	45
"ARHGEF9"	9053
"ARHGEF9-IT1"	24
"ARID1A"	1745
"ARID1B"	2280
"ARID2"	1416
"ARID3A"	40
"ARID3B"	117
"ARID3C"	23
"ARID4A"	2228
"ARID4B"	2763
"ARID5A"	188
"ARID5B"	3136
"ARIH1"	3380
"ARIH2"	2270
"ARIH2OS"	28
"ARL1"	3194
"ARL10"	360
"ARL11"	12
"ARL13A"	0
"ARL13B"	370
"ARL14"	0
"ARL14EP"	1009
"ARL14EPL"	0
"ARL15"	538
"ARL16"	338
"ARL17A"	297
"ARL17B"	124
"ARL2"	989
"ARL2-SNX15"	528
"ARL2BP"	1458
"ARL3"	1539
"ARL4A"	1259
"ARL4C"	2454
"ARL4D"	241
"ARL5A"	1248
"ARL5B"	1519
"ARL5C"	2
"ARL6"	1164
"ARL6IP1"	14158
"ARL6IP4"	1416
"ARL6IP5"	3634
"ARL6IP6"	191
"ARL8A"	1159
"ARL8B"	5805
"ARL9"	13
"ARMC1"	1843
"ARMC10"	918
"ARMC12"	13
"ARMC2"	592
"ARMC2-AS1"	0
"ARMC3"	16
"ARMC4"	21
"ARMC4P1"	13
"ARMC5"	340
"ARMC6"	446
"ARMC7"	122
"ARMC8"	2402
"ARMC9"	864
"ARMCX1"	822
"ARMCX2"	1233
"ARMCX3"	4282
"ARMCX4"	1799
"ARMCX5"	670
"ARMCX5-GPRASP2"	4416
"ARMCX6"	293
"ARMS2"	0
"ARMT1"	679
"ARNT"	1142
"ARNT2"	10724
"ARNTL"	1283
"ARNTL2"	1065
"ARNTL2-AS1"	0
"ARPC1A"	1919
"ARPC1B"	155
"ARPC2"	2097
"ARPC3"	1830
"ARPC4"	1385
"ARPC4-TTLL3"	501
"ARPC5"	1020
"ARPC5L"	1106
"ARPIN"	658
"ARPP19"	12993
"ARPP21"	4150
"ARR3"	0
"ARRB1"	5685
"ARRB2"	776
"ARRDC1"	154
"ARRDC1-AS1"	142
"ARRDC2"	434
"ARRDC3"	1964
"ARRDC3-AS1"	25
"ARRDC4"	957
"ARRDC5"	0
"ARSA"	468
"ARSB"	531
"ARSD"	314
"ARSD-AS1"	5
"ARSE"	41
"ARSF"	48
"ARSG"	515
"ARSH"	0
"ARSI"	21
"ARSJ"	161
"ARSK"	251
"ART1"	3
"ART3"	239
"ART4"	7
"ART5"	3
"ARTN"	7
"ARV1"	590
"ARVCF"	403
"ARX"	228
"AS-PTPRE"	0
"AS3MT"	167
"ASAH1"	2812
"ASAH2"	93
"ASAH2B"	346
"ASAP1"	2590
"ASAP1-IT1"	57
"ASAP1-IT2"	35
"ASAP2"	1931
"ASAP3"	633
"ASB1"	1681
"ASB10"	0
"ASB11"	3
"ASB12"	2
"ASB13"	844
"ASB14"	0
"ASB15"	0
"ASB16"	1
"ASB16-AS1"	26
"ASB17"	0
"ASB18"	6
"ASB2"	214
"ASB3"	729
"ASB4"	85
"ASB5"	32
