gene/TE	/sonas-hs/mhammell/hpc/home/tam/workdir/ALS/regina_samples/BAM/ALS-40_S6.bam
"AHR"	386
"AHRR"	71
"AHSA1"	1735
"AHSA2P"	753
"AHSG"	3
"AHSP"	0
"AICDA"	0
"AIDA"	849
"AIF1"	18
"AIF1L"	1239
"AIFM1"	180
"AIFM2"	115
"AIFM3"	681
"AIG1"	480
"AIM2"	2
"AIMP1"	205
"AIMP2"	66
"AIP"	361
"AIPL1"	0
"AIRE"	37
"AIRN"	4
"AJAP1"	780
"AJM1"	347
"AJUBA"	16
"AK1"	442
"AK2"	610
"AK3"	631
"AK4"	1354
"AK5"	5331
"AK6"	104
"AK7"	38
"AK8"	11
"AK9"	384
"AKAIN1"	9
"AKAP1"	814
"AKAP10"	718
"AKAP11"	7534
"AKAP12"	7243
"AKAP13"	1471
"AKAP14"	1
"AKAP17A"	149
"AKAP2"	453
"AKAP3"	42
"AKAP4"	0
"AKAP5"	808
"AKAP6"	6206
"AKAP7"	347
"AKAP8"	240
"AKAP8L"	779
"AKAP9"	3911
"AKIP1"	94
"AKIRIN1"	839
"AKIRIN2"	318
"AKNA"	300
"AKNAD1"	3
"AKR1A1"	149
"AKR1B1"	429
"AKR1B10"	0
"AKR1B15"	0
"AKR1C1"	90
"AKR1C2"	46
"AKR1C3"	71
"AKR1C4"	0
"AKR1C6P"	0
"AKR1C8P"	0
"AKR1D1"	0
"AKR1E2"	144
"AKR7A2"	351
"AKR7A2P1"	4
"AKR7A3"	19
"AKR7L"	31
"AKT1"	781
"AKT1S1"	255
"AKT2"	779
"AKT3"	6435
"AKTIP"	824
"ALAD"	833
"ALAS1"	565
"ALAS2"	6
"ALB"	0
"ALCAM"	1432
"ALDH16A1"	87
"ALDH18A1"	355
"ALDH1A1"	402
"ALDH1A2"	17
"ALDH1A3"	117
"ALDH1B1"	145
"ALDH1L1"	589
"ALDH1L1-AS1"	0
"ALDH1L1-AS2"	19
"ALDH1L2"	279
"ALDH2"	1684
"ALDH3A1"	1
"ALDH3A2"	1184
"ALDH3B1"	17
"ALDH3B2"	0
"ALDH4A1"	501
"ALDH5A1"	1295
"ALDH6A1"	1992
"ALDH7A1"	1012
"ALDH8A1"	64
"ALDH9A1"	458
"ALDOA"	9912
"ALDOB"	3
"ALDOC"	5491
"ALG1"	151
"ALG10"	76
"ALG10B"	236
"ALG11"	144
"ALG12"	226
"ALG13"	443
"ALG14"	37
"ALG1L"	3
"ALG1L2"	15
"ALG1L9P"	93
"ALG2"	255
"ALG3"	76
"ALG5"	80
"ALG6"	75
"ALG8"	145
"ALG9"	474
"ALK"	150
"ALKAL1"	1
"ALKAL2"	6
"ALKBH1"	113
"ALKBH2"	43
"ALKBH3"	112
"ALKBH3-AS1"	0
"ALKBH4"	140
"ALKBH5"	1542
"ALKBH6"	124
"ALKBH7"	105
"ALKBH8"	134
"ALLC"	2
"ALMS1"	2481
"ALMS1-IT1"	13
"ALMS1P1"	82
"ALOX12"	2
"ALOX12-AS1"	29
"ALOX12B"	9
"ALOX12P2"	99
"ALOX15"	15
"ALOX15B"	8
"ALOX15P1"	10
"ALOX5"	29
"ALOX5AP"	28
"ALOXE3"	26
"ALPI"	0
"ALPK1"	86
"ALPK2"	0
"ALPK3"	195
"ALPL"	121
"ALPP"	0
"ALPPL2"	0
"ALS2"	1354
"ALS2CL"	211
"ALS2CR12"	131
"ALX1"	1
"ALX3"	0
"ALX4"	3
"ALYREF"	153
"AMACR"	102
"AMBN"	0
"AMBP"	2
"AMBRA1"	758
"AMD1"	1571
"AMDHD1"	5
"AMDHD2"	109
"AMELX"	0
"AMELY"	0
"AMER1"	288
"AMER2"	4825
"AMER3"	796
"AMFR"	1487
"AMH"	18
"AMHR2"	0
"AMIGO1"	1083
"AMIGO2"	73
"AMIGO3"	14
"AMMECR1"	100
"AMMECR1L"	266
"AMN"	3
"AMN1"	443
"AMOT"	1474
"AMOTL1"	817
"AMOTL2"	744
"AMPD1"	0
"AMPD2"	1079
"AMPD3"	404
"AMPH"	2395
"AMT"	94
"AMTN"	0
"AMY1A"	0
"AMY1B"	0
"AMY1C"	0
"AMY2A"	9
"AMY2B"	319
"AMZ1"	206
"AMZ2"	796
"AMZ2P1"	226
"ANAPC1"	819
"ANAPC10"	125
"ANAPC11"	134
"ANAPC13"	292
"ANAPC15"	135
"ANAPC16"	396
"ANAPC1P1"	1
"ANAPC2"	278
"ANAPC4"	235
"ANAPC5"	1058
"ANAPC7"	468
"ANG"	7
"ANGEL1"	536
"ANGEL2"	517
"ANGPT1"	49
"ANGPT2"	60
"ANGPT4"	4
"ANGPTL1"	17
"ANGPTL2"	97
"ANGPTL3"	0
"ANGPTL4"	142
"ANGPTL5"	1
"ANGPTL6"	12
"ANGPTL7"	1
"ANGPTL8"	2
"ANHX"	0
"ANK1"	581
"ANK2"	28771
"ANK3"	11302
"ANKAR"	206
"ANKDD1A"	206
"ANKDD1B"	30
"ANKEF1"	37
"ANKFN1"	42
"ANKFY1"	1373
"ANKH"	2645
"ANKHD1"	855
"ANKHD1-EIF4EBP3"	822
"ANKIB1"	2087
"ANKK1"	10
"ANKLE1"	21
"ANKLE2"	631
"ANKMY1"	114
"ANKMY2"	471
"ANKRA2"	95
"ANKRD1"	1
"ANKRD10"	637
"ANKRD11"	3373
"ANKRD12"	4089
"ANKRD13A"	329
"ANKRD13B"	458
"ANKRD13C"	662
"ANKRD13D"	430
"ANKRD16"	175
"ANKRD17"	4682
"ANKRD18A"	394
"ANKRD18B"	219
"ANKRD18CP"	301
"ANKRD18DP"	13
"ANKRD19P"	199
"ANKRD2"	39
"ANKRD20A1"	50
"ANKRD20A11P"	6
"ANKRD20A12P"	55
"ANKRD20A19P"	3
"ANKRD20A2"	11
"ANKRD20A3"	104
"ANKRD20A4"	50
"ANKRD20A4-ANKRD20A20P"	820
"ANKRD20A5P"	212
"ANKRD20A8P"	110
"ANKRD20A9P"	20
"ANKRD22"	1
"ANKRD23"	139
"ANKRD24"	705
"ANKRD26"	1188
"ANKRD26P1"	6
"ANKRD26P3"	55
"ANKRD27"	596
"ANKRD28"	898
"ANKRD29"	270
"ANKRD30A"	6
"ANKRD30B"	179
"ANKRD30BL"	3984
"ANKRD30BP2"	10
"ANKRD30BP3"	0
"ANKRD31"	36
"ANKRD33"	0
"ANKRD33B"	1263
"ANKRD34A"	367
"ANKRD34B"	20
"ANKRD34C"	154
"ANKRD34C-AS1"	37
"ANKRD35"	111
"ANKRD36"	2648
"ANKRD36B"	726
"ANKRD36BP1"	0
"ANKRD36BP2"	594
"ANKRD36C"	1774
"ANKRD37"	141
"ANKRD39"	77
"ANKRD40"	2824
"ANKRD42"	502
"ANKRD44"	366
"ANKRD44-IT1"	19
"ANKRD45"	105
"ANKRD46"	716
"ANKRD49"	97
"ANKRD50"	611
"ANKRD52"	1752
"ANKRD53"	3
"ANKRD54"	198
"ANKRD55"	13
"ANKRD6"	475
"ANKRD60"	1
"ANKRD61"	0
"ANKRD62"	62
"ANKRD62P1-PARP4P3"	6
"ANKRD63"	33
"ANKRD65"	85
"ANKRD66"	0
"ANKRD7"	51
"ANKRD9"	541
"ANKS1A"	691
"ANKS1B"	3562
"ANKS3"	171
"ANKS4B"	1
"ANKS6"	525
"ANKUB1"	0
"ANKZF1"	455
"ANLN"	1767
"ANO1"	43
"ANO1-AS2"	0
"ANO10"	296
"ANO2"	84
"ANO3"	1087
"ANO4"	542
"ANO5"	1199
"ANO6"	438
"ANO7"	27
"ANO8"	415
"ANO9"	1
"ANOS1"	357
"ANP32A"	764
"ANP32A-IT1"	115
"ANP32AP1"	0
"ANP32B"	322
"ANP32C"	34
"ANP32D"	1
"ANP32E"	536
"ANPEP"	9
"ANTXR1"	744
"ANTXR2"	113
"ANTXRL"	0
"ANTXRLP1"	1
"ANXA1"	92
"ANXA10"	0
"ANXA11"	1300
"ANXA13"	3
"ANXA2"	54
"ANXA2P1"	0
"ANXA2P2"	0
"ANXA2P3"	4
"ANXA2R"	9
"ANXA3"	50
"ANXA4"	199
"ANXA5"	595
"ANXA6"	3321
"ANXA7"	771
"ANXA8"	0
"ANXA8L1"	0
"ANXA9"	3
"AOAH"	52
"AOAH-IT1"	0
"AOC1"	0
"AOC2"	92
"AOC3"	22
"AOC4P"	0
"AOX1"	21
"AOX3P-AOX2P"	0
"AP1AR"	295
"AP1B1"	1471
"AP1B1P1"	0
"AP1G1"	1715
"AP1G2"	682
"AP1M1"	687
"AP1M2"	3
"AP1S1"	533
"AP1S2"	432
"AP1S3"	42
"AP2A1"	2016
"AP2A2"	2056
"AP2B1"	5139
"AP2M1"	3421
"AP2S1"	354
"AP3B1"	585
"AP3B2"	1812
"AP3D1"	2133
"AP3M1"	558
"AP3M2"	1108
"AP3S1"	555
"AP3S2"	440
"AP4B1"	278
"AP4B1-AS1"	1
"AP4E1"	289
"AP4M1"	99
"AP4S1"	375
"AP5B1"	451
"AP5M1"	763
"AP5S1"	92
"AP5Z1"	247
"APAF1"	236
"APBA1"	2984
"APBA2"	3223
"APBA3"	101
"APBB1"	2959
"APBB1IP"	67
"APBB2"	1459
"APBB3"	323
"APC"	10429
"APC2"	2845
"APCDD1"	389
"APCDD1L"	1
"APCDD1L-AS1"	2
"APCS"	0
"APEH"	597
"APELA"	0
"APEX1"	368
"APEX2"	93
"APH1A"	235
"APH1B"	254
"API5"	1152
"APIP"	158
"APLF"	376
"APLN"	122
"APLNR"	251
"APLP1"	4540
"APLP2"	5314
"APMAP"	893
"APOA1"	4
"APOA1-AS"	0
"APOA2"	0
"APOA4"	0
"APOA5"	0
"APOB"	29
"APOBEC1"	0
"APOBEC2"	0
"APOBEC3A"	0
"APOBEC3A_B"	0
"APOBEC3B"	1
"APOBEC3B-AS1"	0
"APOBEC3C"	7
"APOBEC3D"	5
"APOBEC3F"	13
"APOBEC3G"	13
"APOBEC3H"	0
"APOBEC4"	0
"APOBR"	5
"APOC1"	12
"APOC1P1"	2
"APOC2"	22
"APOC3"	0
"APOC4"	0
"APOC4-APOC2"	22
"APOD"	1020
"APOE"	2483
"APOF"	0
"APOH"	1
"APOL1"	25
"APOL2"	557
"APOL3"	27
"APOL4"	2
"APOL5"	0
"APOL6"	186
"APOLD1"	822
"APOM"	2
"APOO"	189
"APOOL"	590
"APOOP5"	0
"APOPT1"	173
"APP"	15643
"APPBP2"	1199
"APPL1"	1405
"APPL2"	495
"APRT"	70
"APTR"	68
"APTX"	231
"AQP1"	1589
"AQP10"	0
"AQP11"	63
"AQP12A"	0
"AQP12B"	0
"AQP2"	0
"AQP3"	7
"AQP4"	8687
"AQP4-AS1"	50
"AQP5"	5
"AQP6"	14
"AQP7"	2
"AQP7P1"	114
"AQP7P3"	26
"AQP8"	5
"AQP9"	70
"AQR"	787
"AR"	189
"ARAF"	143
"ARAP1"	971
"ARAP1-AS2"	1
"ARAP2"	3235
"ARAP3"	94
"ARC"	122
"ARCN1"	1168
"AREG"	0
"AREL1"	734
"ARF1"	2013
"ARF3"	3803
"ARF4"	426
"ARF4-AS1"	14
"ARF5"	594
"ARF6"	357
"ARFGAP1"	710
"ARFGAP2"	682
"ARFGAP3"	338
"ARFGEF1"	1649
"ARFGEF2"	2304
"ARFGEF3"	4599
"ARFIP1"	204
"ARFIP2"	534
"ARFRP1"	282
"ARG1"	1
"ARG2"	180
"ARGFX"	1
"ARGFXP2"	0
"ARGLU1"	1444
"ARHGAP1"	582
"ARHGAP10"	199
"ARHGAP11A"	59
"ARHGAP11B"	4
"ARHGAP12"	1079
"ARHGAP15"	12
"ARHGAP17"	273
"ARHGAP18"	131
"ARHGAP19"	106
"ARHGAP19-SLIT1"	91
"ARHGAP20"	642
"ARHGAP21"	8843
"ARHGAP22"	281
"ARHGAP22-IT1"	26
"ARHGAP23"	1608
"ARHGAP24"	131
"ARHGAP25"	68
"ARHGAP26"	4810
"ARHGAP26-AS1"	0
"ARHGAP26-IT1"	45
"ARHGAP27"	154
"ARHGAP27P1"	128
"ARHGAP27P1-BPTFP1-KPNA2P3"	352
"ARHGAP27P2"	3
"ARHGAP28"	39
"ARHGAP29"	384
"ARHGAP30"	23
"ARHGAP31"	693
"ARHGAP31-AS1"	2
"ARHGAP32"	7185
"ARHGAP33"	435
"ARHGAP35"	5695
"ARHGAP36"	3
"ARHGAP39"	481
"ARHGAP4"	85
"ARHGAP40"	0
"ARHGAP42"	224
"ARHGAP44"	1176
"ARHGAP45"	96
"ARHGAP5"	7613
"ARHGAP5-AS1"	54
"ARHGAP6"	59
"ARHGAP8"	8
"ARHGAP9"	63
"ARHGDIA"	1017
"ARHGDIB"	84
"ARHGDIG"	690
"ARHGEF1"	280
"ARHGEF10"	657
"ARHGEF10L"	498
"ARHGEF11"	2436
"ARHGEF12"	7022
"ARHGEF15"	26
"ARHGEF16"	15
"ARHGEF17"	2103
"ARHGEF18"	626
"ARHGEF19"	6
"ARHGEF2"	1566
"ARHGEF25"	1346
"ARHGEF26"	491
"ARHGEF26-AS1"	118
"ARHGEF28"	512
"ARHGEF3"	1169
"ARHGEF3-AS1"	0
"ARHGEF33"	124
"ARHGEF34P"	0
"ARHGEF35"	5
"ARHGEF37"	471
"ARHGEF38"	1
"ARHGEF38-IT1"	0
"ARHGEF39"	2
"ARHGEF4"	2307
"ARHGEF40"	389
"ARHGEF5"	10
"ARHGEF6"	876
"ARHGEF7"	3266
"ARHGEF7-AS1"	0
"ARHGEF7-AS2"	19
"ARHGEF9"	3232
"ARHGEF9-IT1"	19
"ARID1A"	1616
"ARID1B"	1716
"ARID2"	756
"ARID3A"	52
"ARID3B"	102
"ARID3C"	10
"ARID4A"	905
"ARID4B"	1075
"ARID5A"	134
"ARID5B"	1662
"ARIH1"	1367
"ARIH2"	817
"ARIH2OS"	8
"ARL1"	817
"ARL10"	310
"ARL11"	2
"ARL13A"	0
"ARL13B"	129
"ARL14"	0
"ARL14EP"	380
"ARL14EPL"	0
"ARL15"	255
"ARL16"	132
"ARL17A"	609
"ARL17B"	155
"ARL2"	425
"ARL2-SNX15"	257
"ARL2BP"	508
"ARL3"	598
"ARL4A"	333
"ARL4C"	520
"ARL4D"	64
"ARL5A"	551
"ARL5B"	642
"ARL5C"	0
"ARL6"	309
"ARL6IP1"	3848
"ARL6IP4"	611
"ARL6IP5"	1505
"ARL6IP6"	116
"ARL8A"	629
"ARL8B"	2012
"ARL9"	6
"ARMC1"	633
"ARMC10"	311
"ARMC12"	13
"ARMC2"	349
"ARMC2-AS1"	0
"ARMC3"	23
"ARMC4"	14
"ARMC4P1"	6
"ARMC5"	188
"ARMC6"	185
"ARMC7"	72
"ARMC8"	744
"ARMC9"	562
"ARMCX1"	331
"ARMCX2"	853
"ARMCX3"	1187
"ARMCX4"	751
"ARMCX5"	158
"ARMCX5-GPRASP2"	1823
"ARMCX6"	174
"ARMS2"	0
"ARMT1"	223
"ARNT"	543
"ARNT2"	5672
"ARNTL"	703
"ARNTL2"	518
"ARNTL2-AS1"	0
"ARPC1A"	602
"ARPC1B"	88
"ARPC2"	995
"ARPC3"	455
"ARPC4"	464
"ARPC4-TTLL3"	217
"ARPC5"	414
"ARPC5L"	316
"ARPIN"	396
"ARPP19"	4833
"ARPP21"	1885
"ARR3"	0
"ARRB1"	4052
"ARRB2"	476
"ARRDC1"	134
"ARRDC1-AS1"	90
"ARRDC2"	379
"ARRDC3"	553
"ARRDC3-AS1"	6
"ARRDC4"	467
"ARRDC5"	2
"ARSA"	316
"ARSB"	251
"ARSD"	72
"ARSD-AS1"	1
"ARSE"	14
"ARSF"	33
"ARSG"	146
"ARSH"	0
"ARSI"	15
"ARSJ"	120
"ARSK"	138
"ART1"	3
"ART3"	125
"ART4"	0
"ART5"	2
"ARTN"	8
"ARV1"	172
"ARVCF"	266
"ARX"	79
"AS-PTPRE"	2
"AS3MT"	71
"ASAH1"	886
"ASAH2"	19
"ASAH2B"	63
"ASAP1"	1666
"ASAP1-IT1"	48
"ASAP1-IT2"	40
"ASAP2"	893
"ASAP3"	343
"ASB1"	982
"ASB10"	0
"ASB11"	0
"ASB12"	2
"ASB13"	211
"ASB14"	0
"ASB15"	0
"ASB16"	4
"ASB16-AS1"	41
"ASB17"	0
"ASB18"	15
"ASB2"	57
"ASB3"	282
"ASB4"	28
"ASB5"	5
"ASB6"	479
"ASB7"	218
"ASB8"	295
"ASB9"	2
"ASB9P1"	0
"ASCC1"	260
"ASCC2"	233
"ASCC3"	867
"ASCL1"	122
"ASCL2"	6
"ASCL3"	0
"ASCL4"	0
"ASCL5"	1
"ASDURF"	139
"ASF1A"	182
"ASF1B"	2
"ASGR1"	41
