gene/TE	/sonas-hs/mhammell/hpc/home/tam/workdir/ALS/regina_samples/BAM/ALS-41_S7.bam
"ACOT13"	735
"ACOT2"	263
"ACOT4"	103
"ACOT6"	6
"ACOT7"	2190
"ACOT8"	492
"ACOT9"	707
"ACOX1"	3417
"ACOX2"	63
"ACOX3"	727
"ACOXL"	1
"ACOXL-AS1"	19
"ACP1"	1714
"ACP2"	954
"ACP4"	0
"ACP5"	12
"ACP6"	374
"ACP7"	75
"ACPP"	28
"ACR"	4
"ACRBP"	18
"ACRV1"	17
"ACSBG1"	1964
"ACSBG2"	9
"ACSF2"	215
"ACSF3"	391
"ACSL1"	2239
"ACSL3"	10138
"ACSL4"	3399
"ACSL5"	427
"ACSL6"	6654
"ACSM1"	7
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	3
"ACSM4"	0
"ACSM5"	168
"ACSM6"	1
"ACSS1"	2017
"ACSS2"	1315
"ACSS3"	694
"ACTA1"	19
"ACTA2"	338
"ACTA2-AS1"	224
"ACTB"	50653
"ACTBL2"	0
"ACTC1"	33
"ACTG1"	21962
"ACTG1P17"	12
"ACTG1P20"	75
"ACTG1P4"	269
"ACTG2"	17
"ACTL10"	7
"ACTL6A"	169
"ACTL6B"	1098
"ACTL7A"	0
"ACTL7B"	3
"ACTL8"	0
"ACTL9"	0
"ACTN1"	3778
"ACTN1-AS1"	0
"ACTN2"	2184
"ACTN3"	0
"ACTN4"	5302
"ACTR10"	1709
"ACTR1A"	4903
"ACTR1B"	2624
"ACTR2"	7693
"ACTR3"	2984
"ACTR3B"	1070
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	387
"ACTR5"	306
"ACTR6"	760
"ACTR8"	1064
"ACTRT1"	4
"ACTRT2"	0
"ACTRT3"	52
"ACVR1"	478
"ACVR1B"	2250
"ACVR1C"	1273
"ACVR2A"	1337
"ACVR2B"	1732
"ACVR2B-AS1"	46
"ACVRL1"	352
"ACY1"	94
"ACY3"	92
"ACYP1"	270
"ACYP2"	723
"ADA"	87
"ADA2"	307
"ADAD1"	0
"ADAD2"	5
"ADAL"	528
"ADAM10"	3557
"ADAM11"	2243
"ADAM12"	115
"ADAM15"	1241
"ADAM17"	1414
"ADAM18"	0
"ADAM19"	484
"ADAM1A"	278
"ADAM2"	0
"ADAM20"	352
"ADAM20P1"	331
"ADAM21"	13
"ADAM21P1"	1
"ADAM22"	10318
"ADAM23"	4961
"ADAM28"	705
"ADAM29"	9
"ADAM30"	1
"ADAM32"	288
"ADAM33"	162
"ADAM3A"	0
"ADAM3B"	3
"ADAM5"	2
"ADAM6"	0
"ADAM7"	0
"ADAM8"	67
"ADAM9"	2133
"ADAMDEC1"	0
"ADAMTS1"	1134
"ADAMTS10"	743
"ADAMTS12"	31
"ADAMTS13"	298
"ADAMTS14"	647
"ADAMTS15"	22
"ADAMTS16"	129
"ADAMTS17"	299
"ADAMTS18"	322
"ADAMTS19"	260
"ADAMTS19-AS1"	21
"ADAMTS2"	144
"ADAMTS20"	18
"ADAMTS3"	485
"ADAMTS4"	2127
"ADAMTS5"	129
"ADAMTS6"	125
"ADAMTS7"	55
"ADAMTS7P1"	92
"ADAMTS8"	678
"ADAMTS9"	1099
"ADAMTS9-AS1"	16
"ADAMTS9-AS2"	236
"ADAMTSL1"	295
"ADAMTSL2"	564
"ADAMTSL3"	463
"ADAMTSL4"	39
"ADAMTSL4-AS1"	50
"ADAMTSL5"	25
"ADAP1"	2532
"ADAP2"	236
"ADAR"	11827
"ADARB1"	2263
"ADARB2"	3385
"ADARB2-AS1"	19
"ADAT1"	1003
"ADAT2"	231
"ADAT3"	43
"ADCK1"	346
"ADCK2"	817
"ADCK5"	172
"ADCY1"	20484
"ADCY10"	61
"ADCY10P1"	322
"ADCY2"	5939
"ADCY3"	2318
"ADCY4"	105
"ADCY5"	3035
"ADCY6"	1438
"ADCY7"	633
"ADCY8"	1061
"ADCY9"	1721
"ADCYAP1"	441
"ADCYAP1R1"	7031
"ADD1"	12605
"ADD2"	7513
"ADD3"	11302
"ADD3-AS1"	65
"ADGB"	2
"ADGRA1"	942
"ADGRA1-AS1"	19
"ADGRA2"	467
"ADGRA3"	1708
"ADGRB1"	1959
"ADGRB2"	5580
"ADGRB3"	10020
"ADGRD1"	125
"ADGRD1-AS1"	0
"ADGRE1"	3
"ADGRE2"	172
"ADGRE3"	0
"ADGRE4P"	55
"ADGRE5"	379
"ADGRF1"	1
"ADGRF2"	2
"ADGRF3"	31
"ADGRF4"	1
"ADGRF5"	1636
"ADGRG1"	3410
"ADGRG2"	7
"ADGRG3"	5
"ADGRG4"	2
"ADGRG5"	17
"ADGRG6"	157
"ADGRG7"	0
"ADGRL1"	7090
"ADGRL2"	4426
"ADGRL3"	12010
"ADGRL3-AS1"	0
"ADGRL4"	136
"ADGRV1"	14054
"ADH1A"	1
"ADH1B"	22
"ADH1C"	1
"ADH4"	0
"ADH5"	1987
"ADH6"	0
"ADH7"	0
"ADHFE1"	782
"ADI1"	1312
"ADIG"	1
"ADIPOQ"	3
"ADIPOQ-AS1"	1
"ADIPOR1"	2231
"ADIPOR2"	3806
"ADIRF"	773
"ADK"	758
"ADM"	224
"ADM2"	1
"ADM5"	21
"ADNP"	3586
"ADNP-AS1"	17
"ADNP2"	1262
"ADO"	1543
"ADORA1"	1546
"ADORA2A"	65
"ADORA2A-AS1"	1
"ADORA2B"	146
"ADORA3"	153
"ADPGK"	635
"ADPGK-AS1"	8
"ADPRH"	70
"ADPRHL1"	244
"ADPRHL2"	406
"ADPRM"	175
"ADRA1A"	1148
"ADRA1B"	341
"ADRA1D"	47
"ADRA2A"	152
"ADRA2B"	25
"ADRA2C"	130
"ADRB1"	485
"ADRB2"	196
"ADRB3"	22
"ADRM1"	1041
"ADSL"	485
"ADSS"	1892
"ADSSL1"	194
"ADTRP"	44
"AEBP1"	970
"AEBP2"	1754
"AEN"	184
"AES"	7088
"AFAP1"	1959
"AFAP1-AS1"	15
"AFAP1L1"	172
"AFAP1L2"	1007
"AFDN"	6074
"AFDN-DT"	59
"AFF1"	3031
"AFF1-AS1"	112
"AFF2"	1817
"AFF3"	2688
"AFF4"	8512
"AFG1L"	441
"AFG3L1P"	525
"AFG3L2"	2372
"AFM"	0
"AFMID"	840
"AFP"	4
"AFTPH"	2250
"AGA"	267
"AGAP1"	10324
"AGAP1-IT1"	52
"AGAP11"	126
"AGAP12P"	58
"AGAP2"	8403
"AGAP2-AS1"	26
"AGAP3"	3827
"AGAP4"	363
"AGAP5"	135
"AGAP6"	399
"AGAP7P"	23
"AGAP9"	145
"AGBL1"	62
"AGBL1-AS1"	0
"AGBL2"	18
"AGBL3"	155
"AGBL4"	857
"AGBL4-IT1"	59
"AGBL5"	428
"AGBL5-AS1"	4
"AGER"	81
"AGFG1"	4334
"AGFG2"	905
"AGGF1"	2467
"AGK"	1452
"AGL"	2884
"AGMAT"	70
"AGMO"	37
"AGO1"	3259
"AGO2"	4417
"AGO3"	1360
"AGO4"	1887
"AGPAT1"	1816
"AGPAT2"	152
"AGPAT3"	4563
"AGPAT4"	5061
"AGPAT4-IT1"	430
"AGPAT5"	1393
"AGPS"	2055
"AGR2"	0
"AGR3"	1
"AGRN"	2059
"AGRP"	3
"AGT"	5101
"AGTPBP1"	7075
"AGTR1"	6
"AGTR2"	0
"AGTRAP"	140
"AGXT"	1
"AGXT2"	0
"AHCTF1"	3371
"AHCTF1P1"	21
"AHCY"	1268
"AHCYL1"	13366
"AHCYL2"	2699
"AHDC1"	1396
"AHI1"	5544
"AHNAK"	28961
"AHNAK2"	4092
"AHR"	1321
"AHRR"	141
"AHSA1"	2291
"AHSA2P"	2431
"AHSG"	4
"AHSP"	2
"AICDA"	0
"AIDA"	1966
"AIF1"	171
"AIF1L"	4115
"AIFM1"	567
"AIFM2"	305
"AIFM3"	1108
"AIG1"	1293
"AIM2"	12
"AIMP1"	751
"AIMP2"	239
"AIP"	797
"AIPL1"	0
"AIRE"	14
"AIRN"	19
"AJAP1"	1594
"AJM1"	376
"AJUBA"	30
"AK1"	1197
"AK2"	1827
"AK3"	1783
"AK4"	3239
"AK5"	13899
"AK6"	390
"AK7"	156
"AK8"	85
"AK9"	772
"AKAIN1"	73
"AKAP1"	2141
"AKAP10"	2081
"AKAP11"	17090
"AKAP12"	13038
"AKAP13"	3817
"AKAP14"	8
"AKAP17A"	436
"AKAP2"	1465
"AKAP3"	83
"AKAP4"	0
"AKAP5"	3819
"AKAP6"	15482
"AKAP7"	1005
"AKAP8"	887
"AKAP8L"	2006
"AKAP9"	9942
"AKIP1"	249
"AKIRIN1"	2079
"AKIRIN2"	868
"AKNA"	951
"AKNAD1"	7
"AKR1A1"	571
"AKR1B1"	1247
"AKR1B10"	2
"AKR1B15"	1
"AKR1C1"	97
"AKR1C2"	93
"AKR1C3"	113
"AKR1C4"	0
"AKR1C6P"	0
"AKR1C8P"	0
"AKR1D1"	0
"AKR1E2"	233
"AKR7A2"	1058
"AKR7A2P1"	4
"AKR7A3"	52
"AKR7L"	46
"AKT1"	2334
"AKT1S1"	486
"AKT2"	1735
"AKT3"	17379
"AKTIP"	1767
"ALAD"	2367
"ALAS1"	1503
"ALAS2"	40
"ALB"	37
"ALCAM"	5997
"ALDH16A1"	163
"ALDH18A1"	947
"ALDH1A1"	1003
"ALDH1A2"	142
"ALDH1A3"	242
"ALDH1B1"	340
"ALDH1L1"	2276
"ALDH1L1-AS1"	1
"ALDH1L1-AS2"	112
"ALDH1L2"	735
"ALDH2"	4694
"ALDH3A1"	6
"ALDH3A2"	2293
"ALDH3B1"	74
"ALDH3B2"	0
"ALDH4A1"	1505
"ALDH5A1"	3882
"ALDH6A1"	5919
"ALDH7A1"	2980
"ALDH8A1"	196
"ALDH9A1"	1677
"ALDOA"	27040
"ALDOB"	16
"ALDOC"	18578
"ALG1"	403
"ALG10"	225
"ALG10B"	743
"ALG11"	479
"ALG12"	367
"ALG13"	1336
"ALG14"	201
"ALG1L"	25
"ALG1L2"	25
"ALG1L9P"	346
"ALG2"	548
"ALG3"	176
"ALG5"	367
"ALG6"	271
"ALG8"	424
"ALG9"	1242
"ALK"	416
"ALKAL1"	5
"ALKAL2"	32
"ALKBH1"	312
"ALKBH2"	184
"ALKBH3"	430
"ALKBH3-AS1"	1
"ALKBH4"	345
"ALKBH5"	3849
"ALKBH6"	314
"ALKBH7"	337
"ALKBH8"	552
"ALLC"	11
"ALMS1"	6386
"ALMS1-IT1"	68
"ALMS1P1"	86
"ALOX12"	2
"ALOX12-AS1"	78
"ALOX12B"	41
"ALOX12P2"	164
"ALOX15"	3
"ALOX15B"	34
"ALOX15P1"	14
"ALOX5"	284
"ALOX5AP"	131
"ALOXE3"	43
"ALPI"	0
"ALPK1"	332
"ALPK2"	11
"ALPK3"	280
"ALPL"	322
"ALPP"	0
"ALPPL2"	0
"ALS2"	3378
"ALS2CL"	468
"ALS2CR12"	258
"ALX1"	0
"ALX3"	9
"ALX4"	6
"ALYREF"	430
"AMACR"	396
"AMBN"	0
"AMBP"	1
"AMBRA1"	1928
"AMD1"	4880
"AMDHD1"	10
"AMDHD2"	325
"AMELX"	1
"AMELY"	0
"AMER1"	602
"AMER2"	15680
"AMER3"	1597
"AMFR"	4684
"AMH"	37
"AMHR2"	0
"AMIGO1"	2886
"AMIGO2"	66
"AMIGO3"	49
"AMMECR1"	340
"AMMECR1L"	580
"AMN"	4
"AMN1"	1367
"AMOT"	4512
"AMOTL1"	1841
"AMOTL2"	2848
"AMPD1"	0
"AMPD2"	3492
"AMPD3"	1074
"AMPH"	5680
"AMT"	329
"AMTN"	0
"AMY1A"	0
"AMY1B"	0
"AMY1C"	0
"AMY2A"	84
"AMY2B"	1522
"AMZ1"	874
"AMZ2"	2183
"AMZ2P1"	679
"ANAPC1"	2438
"ANAPC10"	341
"ANAPC11"	386
"ANAPC13"	840
"ANAPC15"	439
"ANAPC16"	841
"ANAPC1P1"	7
"ANAPC2"	725
"ANAPC4"	843
"ANAPC5"	3642
"ANAPC7"	1284
"ANG"	24
"ANGEL1"	1432
"ANGEL2"	2191
"ANGPT1"	113
"ANGPT2"	47
"ANGPT4"	6
"ANGPTL1"	93
"ANGPTL2"	429
"ANGPTL3"	0
"ANGPTL4"	491
"ANGPTL5"	7
"ANGPTL6"	27
"ANGPTL7"	9
"ANGPTL8"	5
"ANHX"	0
"ANK1"	1179
"ANK2"	61894
"ANK3"	30400
"ANKAR"	588
"ANKDD1A"	598
"ANKDD1B"	33
"ANKEF1"	96
"ANKFN1"	131
"ANKFY1"	3742
"ANKH"	5100
"ANKHD1"	2090
"ANKHD1-EIF4EBP3"	2038
"ANKIB1"	6095
"ANKK1"	10
"ANKLE1"	45
"ANKLE2"	1595
"ANKMY1"	482
"ANKMY2"	2039
"ANKRA2"	422
"ANKRD1"	9
"ANKRD10"	1991
"ANKRD11"	5034
"ANKRD12"	10704
"ANKRD13A"	1521
"ANKRD13B"	863
"ANKRD13C"	2153
"ANKRD13D"	874
"ANKRD16"	490
"ANKRD17"	10375
"ANKRD18A"	491
"ANKRD18B"	399
"ANKRD18CP"	604
"ANKRD18DP"	84
"ANKRD19P"	425
"ANKRD2"	74
"ANKRD20A1"	36
"ANKRD20A11P"	80
"ANKRD20A12P"	164
"ANKRD20A19P"	46
"ANKRD20A2"	15
"ANKRD20A3"	131
"ANKRD20A4"	45
"ANKRD20A4-ANKRD20A20P"	800
"ANKRD20A5P"	283
"ANKRD20A8P"	119
"ANKRD20A9P"	63
"ANKRD22"	31
"ANKRD23"	323
"ANKRD24"	1333
"ANKRD26"	3154
"ANKRD26P1"	16
"ANKRD26P3"	40
"ANKRD27"	1240
"ANKRD28"	3595
"ANKRD29"	460
"ANKRD30A"	10
"ANKRD30B"	491
"ANKRD30BL"	6815
"ANKRD30BP2"	23
"ANKRD30BP3"	0
"ANKRD31"	112
"ANKRD33"	2
"ANKRD33B"	2730
"ANKRD34A"	487
"ANKRD34B"	17
"ANKRD34C"	256
"ANKRD34C-AS1"	59
"ANKRD35"	285
"ANKRD36"	6948
"ANKRD36B"	1998
"ANKRD36BP1"	1
"ANKRD36BP2"	1004
"ANKRD36C"	5532
"ANKRD37"	235
"ANKRD39"	229
"ANKRD40"	4685
"ANKRD42"	1397
"ANKRD44"	1203
"ANKRD44-IT1"	90
"ANKRD45"	153
"ANKRD46"	2193
"ANKRD49"	375
"ANKRD50"	2180
"ANKRD52"	1972
"ANKRD53"	9
"ANKRD54"	582
"ANKRD55"	60
"ANKRD6"	1426
"ANKRD60"	1
"ANKRD61"	2
"ANKRD62"	291
"ANKRD62P1-PARP4P3"	28
"ANKRD63"	72
"ANKRD65"	641
"ANKRD66"	7
"ANKRD7"	86
"ANKRD9"	867
"ANKS1A"	1550
"ANKS1B"	9534
"ANKS3"	421
"ANKS4B"	2
"ANKS6"	920
"ANKUB1"	8
"ANKZF1"	1331
"ANLN"	5081
"ANO1"	101
"ANO1-AS2"	0
"ANO10"	855
"ANO2"	209
"ANO3"	2124
"ANO4"	1796
"ANO5"	2879
"ANO6"	933
"ANO7"	53
"ANO8"	935
"ANO9"	0
"ANOS1"	1599
"ANP32A"	2706
"ANP32A-IT1"	206
"ANP32AP1"	0
"ANP32B"	756
"ANP32C"	67
"ANP32D"	9
"ANP32E"	2136
"ANPEP"	39
"ANTXR1"	1600
"ANTXR2"	161
"ANTXRL"	4
"ANTXRLP1"	0
"ANXA1"	215
"ANXA10"	0
"ANXA11"	3226
"ANXA13"	9
"ANXA2"	271
"ANXA2P1"	1
"ANXA2P2"	1
"ANXA2P3"	31
"ANXA2R"	33
"ANXA3"	369
"ANXA4"	590
"ANXA5"	1866
"ANXA6"	8212
"ANXA7"	3156
"ANXA8"	1
"ANXA8L1"	0
"ANXA9"	9
"AOAH"	253
"AOAH-IT1"	7
"AOC1"	0
"AOC2"	117
"AOC3"	34
"AOC4P"	1
"AOX1"	122
"AOX3P-AOX2P"	9
"AP1AR"	932
"AP1B1"	4078
"AP1B1P1"	1
"AP1G1"	4149
"AP1G2"	1105
"AP1M1"	1819
"AP1M2"	4
"AP1S1"	1615
"AP1S2"	1150
"AP1S3"	122
"AP2A1"	4574
"AP2A2"	4322
"AP2B1"	14228
"AP2M1"	10243
"AP2S1"	1021
"AP3B1"	1775
"AP3B2"	4019
"AP3D1"	4847
"AP3M1"	1287
"AP3M2"	3428
"AP3S1"	1578
"AP3S2"	1159
"AP4B1"	842
"AP4B1-AS1"	3
"AP4E1"	734
"AP4M1"	279
"AP4S1"	953
"AP5B1"	985
"AP5M1"	2043
"AP5S1"	260
"AP5Z1"	584
"APAF1"	845
"APBA1"	5237
"APBA2"	6655
"APBA3"	236
"APBB1"	9127
"APBB1IP"	424
"APBB2"	4749
"APBB3"	857
"APC"	23498
"APC2"	5542
"APCDD1"	1534
"APCDD1L"	0
"APCDD1L-AS1"	2
"APCS"	0
"APEH"	1380
"APELA"	0
"APEX1"	1476
"APEX2"	198
"APH1A"	1021
"APH1B"	1121
"API5"	3735
"APIP"	416
"APLF"	663
"APLN"	467
"APLNR"	1230
"APLP1"	18770
"APLP2"	15487
"APMAP"	2773
"APOA1"	9
"APOA1-AS"	7
"APOA2"	1
"APOA4"	0
"APOA5"	1
"APOB"	48
"APOBEC1"	0
"APOBEC2"	0
"APOBEC3A"	0
"APOBEC3A_B"	0
"APOBEC3B"	2
"APOBEC3B-AS1"	0
"APOBEC3C"	22
"APOBEC3D"	12
"APOBEC3F"	37
"APOBEC3G"	52
"APOBEC3H"	1
"APOBEC4"	1
"APOBR"	33
"APOC1"	92
"APOC1P1"	0
"APOC2"	93
"APOC3"	0
"APOC4"	0
"APOC4-APOC2"	93
"APOD"	4019
"APOE"	7570
"APOF"	0
"APOH"	0
"APOL1"	83
"APOL2"	1437
"APOL3"	110
"APOL4"	32
"APOL5"	1
"APOL6"	586
"APOLD1"	2527
"APOM"	17
"APOO"	528
"APOOL"	1027
"APOOP5"	1
"APOPT1"	438
"APP"	42869
"APPBP2"	3790
"APPL1"	3745
"APPL2"	1614
"APRT"	260
"APTR"	158
"APTX"	814
"AQP1"	1278
"AQP10"	0
"AQP11"	117
"AQP12A"	0
"AQP12B"	0
"AQP2"	0
"AQP3"	22
"AQP4"	26591
"AQP4-AS1"	183
"AQP5"	21
"AQP6"	28
"AQP7"	29
"AQP7P1"	89
"AQP7P3"	10
"AQP8"	8
"AQP9"	118
"AQR"	2151
"AR"	269
"ARAF"	426
"ARAP1"	1876
"ARAP1-AS2"	0
"ARAP2"	10221
"ARAP3"	394
"ARC"	127
"ARCN1"	3354
"AREG"	0
"AREL1"	1784
"ARF1"	7033
"ARF3"	11208
"ARF4"	1371
"ARF4-AS1"	15
"ARF5"	2192
"ARF6"	971
"ARFGAP1"	2088
"ARFGAP2"	2944
"ARFGAP3"	941
"ARFGEF1"	4382
"ARFGEF2"	6212
"ARFGEF3"	17321
"ARFIP1"	670
"ARFIP2"	1278
"ARFRP1"	678
"ARG1"	7
"ARG2"	305
"ARGFX"	0
"ARGFXP2"	1
"ARGLU1"	4298
"ARHGAP1"	2189
"ARHGAP10"	915
"ARHGAP11A"	102
"ARHGAP11B"	24
"ARHGAP12"	3050
"ARHGAP15"	75
"ARHGAP17"	1498
"ARHGAP18"	414
"ARHGAP19"	491
"ARHGAP19-SLIT1"	250
"ARHGAP20"	1612
"ARHGAP21"	25101
"ARHGAP22"	846
"ARHGAP22-IT1"	55
"ARHGAP23"	4817
"ARHGAP24"	472
"ARHGAP25"	240
"ARHGAP26"	9279
"ARHGAP26-AS1"	0
"ARHGAP26-IT1"	80
"ARHGAP27"	436
"ARHGAP27P1"	281
"ARHGAP27P1-BPTFP1-KPNA2P3"	763
"ARHGAP27P2"	32
"ARHGAP28"	86
"ARHGAP29"	1223
"ARHGAP30"	136
"ARHGAP31"	1926
"ARHGAP31-AS1"	3
"ARHGAP32"	18747
"ARHGAP33"	929
"ARHGAP35"	10300
"ARHGAP36"	73
"ARHGAP39"	799
"ARHGAP4"	339
"ARHGAP40"	6
"ARHGAP42"	592
"ARHGAP44"	2278
"ARHGAP45"	384
"ARHGAP5"	16659
"ARHGAP5-AS1"	139
"ARHGAP6"	566
"ARHGAP8"	19
"ARHGAP9"	159
"ARHGDIA"	2582
"ARHGDIB"	445
"ARHGDIG"	1589
"ARHGEF1"	890
"ARHGEF10"	1887
"ARHGEF10L"	946
"ARHGEF11"	4551
"ARHGEF12"	18124
"ARHGEF15"	67
"ARHGEF16"	37
"ARHGEF17"	3223
"ARHGEF18"	1634
"ARHGEF19"	39
"ARHGEF2"	6129
"ARHGEF25"	2475
"ARHGEF26"	1169
"ARHGEF26-AS1"	292
"ARHGEF28"	1100
"ARHGEF3"	2809
"ARHGEF3-AS1"	0
"ARHGEF33"	233
"ARHGEF34P"	0
"ARHGEF35"	4
"ARHGEF37"	1643
"ARHGEF38"	1
"ARHGEF38-IT1"	0
"ARHGEF39"	9
"ARHGEF4"	5588
"ARHGEF40"	1053
"ARHGEF5"	18
"ARHGEF6"	1630
"ARHGEF7"	7261
"ARHGEF7-AS1"	0
"ARHGEF7-AS2"	40
"ARHGEF9"	10597
"ARHGEF9-IT1"	27
"ARID1A"	3832
"ARID1B"	3480
"ARID2"	2034
"ARID3A"	111
"ARID3B"	227
"ARID3C"	5
"ARID4A"	2931
"ARID4B"	3573
"ARID5A"	343
"ARID5B"	4121
"ARIH1"	3685
"ARIH2"	2924
"ARIH2OS"	42
"ARL1"	2389
"ARL10"	682
"ARL11"	36
"ARL13A"	1
"ARL13B"	497
"ARL14"	0
"ARL14EP"	1097
"ARL14EPL"	0
"ARL15"	615
"ARL16"	480
"ARL17A"	880
"ARL17B"	385
"ARL2"	1347
"ARL2-SNX15"	812
"ARL2BP"	1211
"ARL3"	1677
"ARL4A"	1832
"ARL4C"	2243
"ARL4D"	148
"ARL5A"	1519
"ARL5B"	1420
"ARL5C"	6
"ARL6"	1217
"ARL6IP1"	10900
"ARL6IP4"	1786
"ARL6IP5"	4003
"ARL6IP6"	315
"ARL8A"	1757
"ARL8B"	4944
"ARL9"	23
"ARMC1"	2019
"ARMC10"	1047
"ARMC12"	21
"ARMC2"	891
"ARMC2-AS1"	0
"ARMC3"	67
"ARMC4"	52
"ARMC4P1"	18
"ARMC5"	400
"ARMC6"	450
"ARMC7"	184
"ARMC8"	2165
"ARMC9"	1008
"ARMCX1"	909
"ARMCX2"	1635
"ARMCX3"	3482
"ARMCX4"	2455
"ARMCX5"	781
"ARMCX5-GPRASP2"	4171
"ARMCX6"	354
"ARMS2"	0
"ARMT1"	531
"ARNT"	1807
"ARNT2"	16977
"ARNTL"	1490
"ARNTL2"	1009
"ARNTL2-AS1"	0
"ARPC1A"	1823
"ARPC1B"	248
"ARPC2"	2879
"ARPC3"	1903
"ARPC4"	1625
"ARPC4-TTLL3"	823
"ARPC5"	1622
"ARPC5L"	896
"ARPIN"	1128
"ARPP19"	15909
"ARPP21"	6422
"ARR3"	0
"ARRB1"	6320
"ARRB2"	1215
"ARRDC1"	278
"ARRDC1-AS1"	250
"ARRDC2"	1680
"ARRDC3"	2600
"ARRDC3-AS1"	46
"ARRDC4"	1336
"ARRDC5"	15
"ARSA"	827
"ARSB"	709
"ARSD"	397
"ARSD-AS1"	6
"ARSE"	40
"ARSF"	58
"ARSG"	500
"ARSH"	1
"ARSI"	36
"ARSJ"	153
"ARSK"	279
"ART1"	3
"ART3"	358
"ART4"	8
"ART5"	6
"ARTN"	12
"ARV1"	645
"ARVCF"	669
"ARX"	317
"AS-PTPRE"	0
"AS3MT"	157
"ASAH1"	3242
"ASAH2"	54
"ASAH2B"	205
"ASAP1"	3140
"ASAP1-IT1"	81
"ASAP1-IT2"	64
"ASAP2"	1787
"ASAP3"	810
"ASB1"	2337
"ASB10"	0
"ASB11"	1
"ASB12"	9
"ASB13"	689
"ASB14"	4
"ASB15"	1
"ASB16"	7
