gene/TE	/sonas-hs/mhammell/hpc/home/tam/workdir/ALS/regina_samples/BAM/ALS-75_S2.bam
"ADAM33"	45
"ADAM3A"	0
"ADAM3B"	4
"ADAM5"	1
"ADAM6"	0
"ADAM7"	0
"ADAM8"	38
"ADAM9"	1321
"ADAMDEC1"	0
"ADAMTS1"	1570
"ADAMTS10"	150
"ADAMTS12"	35
"ADAMTS13"	128
"ADAMTS14"	533
"ADAMTS15"	20
"ADAMTS16"	3
"ADAMTS17"	75
"ADAMTS18"	2599
"ADAMTS19"	83
"ADAMTS19-AS1"	3
"ADAMTS2"	29
"ADAMTS20"	6
"ADAMTS3"	28
"ADAMTS4"	2743
"ADAMTS5"	42
"ADAMTS6"	73
"ADAMTS7"	38
"ADAMTS7P1"	4
"ADAMTS8"	98
"ADAMTS9"	734
"ADAMTS9-AS1"	2
"ADAMTS9-AS2"	61
"ADAMTSL1"	31
"ADAMTSL2"	252
"ADAMTSL3"	648
"ADAMTSL4"	41
"ADAMTSL4-AS1"	16
"ADAMTSL5"	14
"ADAP1"	1304
"ADAP2"	207
"ADAR"	4007
"ADARB1"	152
"ADARB2"	1847
"ADARB2-AS1"	4
"ADAT1"	585
"ADAT2"	113
"ADAT3"	55
"ADCK1"	185
"ADCK2"	391
"ADCK5"	41
"ADCY1"	565
"ADCY10"	25
"ADCY10P1"	556
"ADCY2"	927
"ADCY3"	1240
"ADCY4"	57
"ADCY5"	1443
"ADCY6"	381
"ADCY7"	692
"ADCY8"	238
"ADCY9"	370
"ADCYAP1"	20
"ADCYAP1R1"	1096
"ADD1"	5085
"ADD2"	258
"ADD3"	5716
"ADD3-AS1"	19
"ADGB"	0
"ADGRA1"	94
"ADGRA1-AS1"	2
"ADGRA2"	104
"ADGRA3"	597
"ADGRB1"	167
"ADGRB2"	824
"ADGRB3"	1744
"ADGRD1"	26
"ADGRD1-AS1"	1
"ADGRE1"	41
"ADGRE2"	284
"ADGRE3"	0
"ADGRE4P"	18
"ADGRE5"	309
"ADGRF1"	0
"ADGRF2"	1
"ADGRF3"	15
"ADGRF4"	2
"ADGRF5"	545
"ADGRG1"	1811
"ADGRG2"	4
"ADGRG3"	4
"ADGRG4"	0
"ADGRG5"	30
"ADGRG6"	64
"ADGRG7"	0
"ADGRL1"	1242
"ADGRL2"	243
"ADGRL3"	1478
"ADGRL3-AS1"	0
"ADGRL4"	124
"ADGRV1"	1870
"ADH1A"	0
"ADH1B"	29
"ADH1C"	1
"ADH4"	0
"ADH5"	658
"ADH6"	0
"ADH7"	0
"ADHFE1"	436
"ADI1"	614
"ADIG"	1
"ADIPOQ"	0
"ADIPOQ-AS1"	0
"ADIPOR1"	817
"ADIPOR2"	6938
"ADIRF"	296
"ADK"	314
"ADM"	67
"ADM2"	4
"ADM5"	12
"ADNP"	2100
"ADNP-AS1"	4
"ADNP2"	673
"ADO"	955
"ADORA1"	894
"ADORA2A"	17
"ADORA2A-AS1"	0
"ADORA2B"	12
"ADORA3"	246
"ADPGK"	450
"ADPGK-AS1"	2
"ADPRH"	107
"ADPRHL1"	9
"ADPRHL2"	259
"ADPRM"	100
"ADRA1A"	268
"ADRA1B"	19
"ADRA1D"	2
"ADRA2A"	14
"ADRA2B"	68
"ADRA2C"	44
"ADRB1"	33
"ADRB2"	104
"ADRB3"	0
"ADRM1"	387
"ADSL"	224
"ADSS"	1294
"ADSSL1"	130
"ADTRP"	10
"AEBP1"	1254
"AEBP2"	809
"AEN"	138
"AES"	1308
"AFAP1"	405
"AFAP1-AS1"	5
"AFAP1L1"	52
"AFAP1L2"	261
"AFDN"	3437
"AFDN-DT"	27
"AFF1"	1692
"AFF1-AS1"	94
"AFF2"	167
"AFF3"	380
"AFF4"	4342
"AFG1L"	203
"AFG3L1P"	440
"AFG3L2"	813
"AFM"	0
"AFMID"	955
"AFP"	0
"AFTPH"	833
"AGA"	361
"AGAP1"	5421
"AGAP1-IT1"	34
"AGAP11"	66
"AGAP12P"	24
"AGAP2"	292
"AGAP2-AS1"	18
"AGAP3"	1021
"AGAP4"	173
"AGAP5"	112
"AGAP6"	208
"AGAP7P"	12
"AGAP9"	86
"AGBL1"	2
"AGBL1-AS1"	0
"AGBL2"	14
"AGBL3"	93
"AGBL4"	39
"AGBL4-IT1"	1
"AGBL5"	184
"AGBL5-AS1"	0
"AGER"	53
"AGFG1"	2247
"AGFG2"	330
"AGGF1"	867
"AGK"	326
"AGL"	917
"AGMAT"	17
"AGMO"	67
"AGO1"	1143
"AGO2"	4123
"AGO3"	1190
"AGO4"	873
"AGPAT1"	570
"AGPAT2"	39
"AGPAT3"	1492
"AGPAT4"	4031
"AGPAT4-IT1"	375
"AGPAT5"	937
"AGPS"	1531
"AGR2"	0
"AGR3"	0
"AGRN"	804
"AGRP"	0
"AGT"	1889
"AGTPBP1"	8239
"AGTR1"	0
"AGTR2"	0
"AGTRAP"	170
"AGXT"	0
"AGXT2"	0
"AHCTF1"	1561
"AHCTF1P1"	8
"AHCY"	577
"AHCYL1"	4401
"AHCYL2"	840
"AHDC1"	466
"AHI1"	1523
"AHNAK"	13781
"AHNAK2"	472
"AHR"	1561
"AHRR"	36
"AHSA1"	938
"AHSA2P"	2778
"AHSG"	3
"AHSP"	0
"AICDA"	0
"AIDA"	1250
"AIF1"	430
"AIF1L"	4301
"AIFM1"	268
"AIFM2"	121
"AIFM3"	151
"AIG1"	768
"AIM2"	4
"AIMP1"	603
"AIMP2"	152
"AIP"	427
"AIPL1"	0
"AIRE"	4
"AIRN"	0
"AJAP1"	201
"AJM1"	96
"AJUBA"	37
"AK1"	409
"AK2"	1325
"AK3"	1115
"AK4"	568
"AK5"	2896
"AK6"	182
"AK7"	62
"AK8"	20
"AK9"	506
"AKAIN1"	1
"AKAP1"	630
"AKAP10"	836
"AKAP11"	6046
"AKAP12"	1015
"AKAP13"	1211
"AKAP14"	1
"AKAP17A"	281
"AKAP2"	909
"AKAP3"	93
"AKAP4"	0
"AKAP5"	44
"AKAP6"	8205
"AKAP7"	395
"AKAP8"	392
"AKAP8L"	937
"AKAP9"	5247
"AKIP1"	126
"AKIRIN1"	1198
"AKIRIN2"	267
"AKNA"	593
"AKNAD1"	14
"AKR1A1"	430
"AKR1B1"	571
"AKR1B10"	0
"AKR1B15"	0
"AKR1C1"	59
"AKR1C2"	15
"AKR1C3"	62
"AKR1C4"	0
"AKR1C6P"	0
"AKR1C8P"	0
"AKR1D1"	0
"AKR1E2"	54
"AKR7A2"	433
"AKR7A2P1"	2
"AKR7A3"	18
"AKR7L"	20
"AKT1"	808
"AKT1S1"	242
"AKT2"	1141
"AKT3"	3864
"AKTIP"	778
"ALAD"	1450
"ALAS1"	556
"ALAS2"	11
"ALB"	15
"ALCAM"	6647
"ALDH16A1"	224
"ALDH18A1"	290
"ALDH1A1"	971
"ALDH1A2"	21
"ALDH1A3"	131
"ALDH1B1"	125
"ALDH1L1"	567
"ALDH1L1-AS1"	0
"ALDH1L1-AS2"	17
"ALDH1L2"	210
"ALDH2"	1465
"ALDH3A1"	9
"ALDH3A2"	2052
"ALDH3B1"	123
"ALDH3B2"	0
"ALDH4A1"	542
"ALDH5A1"	470
"ALDH6A1"	3213
"ALDH7A1"	1466
"ALDH8A1"	161
"ALDH9A1"	761
"ALDOA"	3940
"ALDOB"	10
"ALDOC"	4153
"ALG1"	159
"ALG10"	125
"ALG10B"	414
"ALG11"	259
"ALG12"	240
"ALG13"	839
"ALG14"	97
"ALG1L"	2
"ALG1L2"	8
"ALG1L9P"	80
"ALG2"	325
"ALG3"	86
"ALG5"	250
"ALG6"	175
"ALG8"	222
"ALG9"	510
"ALK"	100
"ALKAL1"	0
"ALKAL2"	19
"ALKBH1"	106
"ALKBH2"	110
"ALKBH3"	205
"ALKBH3-AS1"	0
"ALKBH4"	114
"ALKBH5"	1655
"ALKBH6"	86
"ALKBH7"	176
"ALKBH8"	204
"ALLC"	5
"ALMS1"	3781
"ALMS1-IT1"	91
"ALMS1P1"	15
"ALOX12"	0
"ALOX12-AS1"	74
"ALOX12B"	0
"ALOX12P2"	30
"ALOX15"	0
"ALOX15B"	8
"ALOX15P1"	1
"ALOX5"	448
"ALOX5AP"	180
"ALOXE3"	0
"ALPI"	0
"ALPK1"	346
"ALPK2"	0
"ALPK3"	109
"ALPL"	197
"ALPP"	0
"ALPPL2"	0
"ALS2"	1087
"ALS2CL"	47
"ALS2CR12"	64
"ALX1"	0
"ALX3"	3
"ALX4"	3
"ALYREF"	211
"AMACR"	111
"AMBN"	0
"AMBP"	0
"AMBRA1"	946
"AMD1"	4234
"AMDHD1"	3
"AMDHD2"	116
"AMELX"	0
"AMELY"	0
"AMER1"	173
"AMER2"	24328
"AMER3"	42
"AMFR"	1970
"AMH"	13
"AMHR2"	0
"AMIGO1"	143
"AMIGO2"	22
"AMIGO3"	28
"AMMECR1"	112
"AMMECR1L"	337
"AMN"	3
"AMN1"	405
"AMOT"	1281
"AMOTL1"	515
"AMOTL2"	2796
"AMPD1"	0
"AMPD2"	455
"AMPD3"	1800
"AMPH"	173
"AMT"	75
"AMTN"	0
"AMY1A"	0
"AMY1B"	0
"AMY1C"	0
"AMY2A"	12
"AMY2B"	696
"AMZ1"	270
"AMZ2"	669
"AMZ2P1"	251
"ANAPC1"	972
"ANAPC10"	150
"ANAPC11"	196
"ANAPC13"	280
"ANAPC15"	112
"ANAPC16"	542
"ANAPC1P1"	3
"ANAPC2"	517
"ANAPC4"	652
"ANAPC5"	2644
"ANAPC7"	588
"ANG"	16
"ANGEL1"	1095
"ANGEL2"	902
"ANGPT1"	115
"ANGPT2"	228
"ANGPT4"	3
"ANGPTL1"	12
"ANGPTL2"	545
"ANGPTL3"	1
"ANGPTL4"	178
"ANGPTL5"	0
"ANGPTL6"	21
"ANGPTL7"	1
"ANGPTL8"	1
"ANHX"	0
"ANK1"	53
"ANK2"	13779
"ANK3"	14378
"ANKAR"	455
"ANKDD1A"	241
"ANKDD1B"	7
"ANKEF1"	13
"ANKFN1"	50
"ANKFY1"	2408
"ANKH"	1415
"ANKHD1"	1642
"ANKHD1-EIF4EBP3"	1520
"ANKIB1"	5154
"ANKK1"	27
"ANKLE1"	31
"ANKLE2"	788
"ANKMY1"	291
"ANKMY2"	303
"ANKRA2"	253
"ANKRD1"	0
"ANKRD10"	1525
"ANKRD11"	2082
"ANKRD12"	5072
"ANKRD13A"	1460
"ANKRD13B"	569
"ANKRD13C"	883
"ANKRD13D"	289
"ANKRD16"	151
"ANKRD17"	4311
"ANKRD18A"	2904
"ANKRD18B"	93
"ANKRD18CP"	75
"ANKRD18DP"	11
"ANKRD19P"	18
"ANKRD2"	7
"ANKRD20A1"	18
"ANKRD20A11P"	3
"ANKRD20A12P"	30
"ANKRD20A19P"	2
"ANKRD20A2"	0
"ANKRD20A3"	32
"ANKRD20A4"	15
"ANKRD20A4-ANKRD20A20P"	291
"ANKRD20A5P"	21
"ANKRD20A8P"	53
"ANKRD20A9P"	6
"ANKRD22"	7
"ANKRD23"	303
"ANKRD24"	150
"ANKRD26"	868
"ANKRD26P1"	2
"ANKRD26P3"	1
"ANKRD27"	574
"ANKRD28"	2720
"ANKRD29"	63
"ANKRD30A"	2
"ANKRD30B"	34
"ANKRD30BL"	5437
"ANKRD30BP2"	2
"ANKRD30BP3"	0
"ANKRD31"	51
"ANKRD33"	0
"ANKRD33B"	131
"ANKRD34A"	28
"ANKRD34B"	2
"ANKRD34C"	5
"ANKRD34C-AS1"	0
"ANKRD35"	83
"ANKRD36"	3943
"ANKRD36B"	1518
"ANKRD36BP1"	3
"ANKRD36BP2"	141
"ANKRD36C"	3520
"ANKRD37"	53
"ANKRD39"	109
"ANKRD40"	4912
"ANKRD42"	106
"ANKRD44"	1214
"ANKRD44-IT1"	102
"ANKRD45"	35
"ANKRD46"	540
"ANKRD49"	168
"ANKRD50"	744
"ANKRD52"	936
"ANKRD53"	5
"ANKRD54"	176
"ANKRD55"	11
"ANKRD6"	207
"ANKRD60"	0
"ANKRD61"	3
"ANKRD62"	8
"ANKRD62P1-PARP4P3"	1
"ANKRD63"	6
"ANKRD65"	640
"ANKRD66"	0
"ANKRD7"	25
"ANKRD9"	266
"ANKS1A"	672
"ANKS1B"	3161
"ANKS3"	212
"ANKS4B"	1
"ANKS6"	687
"ANKUB1"	1
"ANKZF1"	755
"ANLN"	14313
"ANO1"	14
"ANO1-AS2"	0
"ANO10"	450
"ANO2"	85
"ANO3"	42
"ANO4"	1193
"ANO5"	350
"ANO6"	568
"ANO7"	73
"ANO8"	579
"ANO9"	0
"ANOS1"	504
"ANP32A"	1568
"ANP32A-IT1"	208
"ANP32AP1"	1
"ANP32B"	1113
"ANP32C"	44
"ANP32D"	1
"ANP32E"	1060
"ANPEP"	8
"ANTXR1"	1056
"ANTXR2"	79
"ANTXRL"	1
"ANTXRLP1"	0
"ANXA1"	348
"ANXA10"	0
"ANXA11"	447
"ANXA13"	16
"ANXA2"	428
"ANXA2P1"	1
"ANXA2P2"	0
"ANXA2P3"	0
"ANXA2R"	24
"ANXA3"	110
"ANXA4"	509
"ANXA5"	1880
"ANXA6"	578
"ANXA7"	1210
"ANXA8"	0
"ANXA8L1"	0
"ANXA9"	8
"AOAH"	341
"AOAH-IT1"	8
"AOC1"	0
"AOC2"	50
"AOC3"	18
"AOC4P"	0
"AOX1"	47
"AOX3P-AOX2P"	2
"AP1AR"	338
"AP1B1"	1218
"AP1B1P1"	0
"AP1G1"	2268
"AP1G2"	272
"AP1M1"	529
"AP1M2"	0
"AP1S1"	162
"AP1S2"	638
"AP1S3"	25
"AP2A1"	964
"AP2A2"	846
"AP2B1"	3328
"AP2M1"	1830
"AP2S1"	219
"AP3B1"	1333
"AP3B2"	230
"AP3D1"	1296
"AP3M1"	642
"AP3M2"	633
"AP3S1"	422
"AP3S2"	431
"AP4B1"	393
"AP4B1-AS1"	3
"AP4E1"	603
"AP4M1"	138
"AP4S1"	261
"AP5B1"	338
"AP5M1"	801
"AP5S1"	93
"AP5Z1"	267
"APAF1"	471
"APBA1"	824
"APBA2"	1451
"APBA3"	179
"APBB1"	3672
"APBB1IP"	683
"APBB2"	4666
"APBB3"	314
"APC"	6185
"APC2"	4469
"APCDD1"	391
"APCDD1L"	0
"APCDD1L-AS1"	8
"APCS"	0
"APEH"	417
"APELA"	0
"APEX1"	469
"APEX2"	107
"APH1A"	608
"APH1B"	813
"API5"	1737
"APIP"	374
"APLF"	494
"APLN"	386
"APLNR"	2189
"APLP1"	14802
"APLP2"	2412
"APMAP"	763
"APOA1"	9
"APOA1-AS"	0
"APOA2"	0
"APOA4"	0
"APOA5"	0
"APOB"	21
"APOBEC1"	1
"APOBEC2"	0
"APOBEC3A"	1
"APOBEC3A_B"	0
"APOBEC3B"	0
"APOBEC3B-AS1"	0
"APOBEC3C"	36
"APOBEC3D"	20
"APOBEC3F"	29
"APOBEC3G"	47
"APOBEC3H"	3
"APOBEC4"	0
"APOBR"	81
"APOC1"	73
"APOC1P1"	1
"APOC2"	193
"APOC3"	0
"APOC4"	0
"APOC4-APOC2"	195
"APOD"	4347
"APOE"	2563
"APOF"	0
"APOH"	0
"APOL1"	66
"APOL2"	367
"APOL3"	70
"APOL4"	19
"APOL5"	0
"APOL6"	685
"APOLD1"	901
"APOM"	12
"APOO"	114
"APOOL"	540
"APOOP5"	0
"APOPT1"	163
"APP"	18563
"APPBP2"	1867
"APPL1"	1924
"APPL2"	847
"APRT"	153
"APTR"	125
"APTX"	339
"AQP1"	5446
"AQP10"	0
"AQP11"	40
"AQP12A"	0
"AQP12B"	0
"AQP2"	0
"AQP3"	7
"AQP4"	10581
"AQP4-AS1"	87
"AQP5"	6
"AQP6"	34
"AQP7"	5
"AQP7P1"	7
"AQP7P3"	2
"AQP8"	2
"AQP9"	9
"AQR"	955
"AR"	82
"ARAF"	377
"ARAP1"	1308
"ARAP1-AS2"	0
"ARAP2"	11970
"ARAP3"	90
"ARC"	39
"ARCN1"	1820
"AREG"	0
"AREL1"	879
"ARF1"	1719
"ARF3"	1535
"ARF4"	666
"ARF4-AS1"	26
"ARF5"	349
"ARF6"	579
"ARFGAP1"	1249
"ARFGAP2"	1192
"ARFGAP3"	650
"ARFGEF1"	1962
"ARFGEF2"	1839
"ARFGEF3"	7134
"ARFIP1"	544
"ARFIP2"	341
"ARFRP1"	319
"ARG1"	5
"ARG2"	41
"ARGFX"	1
"ARGFXP2"	0
"ARGLU1"	2476
"ARHGAP1"	1438
"ARHGAP10"	175
"ARHGAP11A"	78
"ARHGAP11B"	19
"ARHGAP12"	1113
"ARHGAP15"	81
"ARHGAP17"	896
"ARHGAP18"	132
"ARHGAP19"	544
"ARHGAP19-SLIT1"	137
"ARHGAP20"	243
"ARHGAP21"	24185
"ARHGAP22"	1056
"ARHGAP22-IT1"	56
"ARHGAP23"	5083
"ARHGAP24"	179
"ARHGAP25"	178
"ARHGAP26"	1351
"ARHGAP26-AS1"	0
"ARHGAP26-IT1"	13
"ARHGAP27"	288
"ARHGAP27P1"	213
"ARHGAP27P1-BPTFP1-KPNA2P3"	509
"ARHGAP27P2"	17
"ARHGAP28"	20
"ARHGAP29"	422
"ARHGAP30"	211
"ARHGAP31"	607
"ARHGAP31-AS1"	2
"ARHGAP32"	1471
"ARHGAP33"	453
"ARHGAP35"	3004
"ARHGAP36"	2
"ARHGAP39"	585
"ARHGAP4"	281
"ARHGAP40"	4
"ARHGAP42"	177
"ARHGAP44"	153
"ARHGAP45"	368
"ARHGAP5"	10027
"ARHGAP5-AS1"	38
"ARHGAP6"	131
"ARHGAP8"	9
"ARHGAP9"	126
"ARHGDIA"	1169
"ARHGDIB"	515
"ARHGDIG"	75
"ARHGEF1"	869
"ARHGEF10"	1994
"ARHGEF10L"	370
"ARHGEF11"	837
"ARHGEF12"	2943
"ARHGEF15"	36
"ARHGEF16"	37
"ARHGEF17"	870
"ARHGEF18"	1101
"ARHGEF19"	14
"ARHGEF2"	3374
"ARHGEF25"	162
"ARHGEF26"	380
"ARHGEF26-AS1"	52
"ARHGEF28"	118
"ARHGEF3"	446
"ARHGEF3-AS1"	0
"ARHGEF33"	41
"ARHGEF34P"	3
"ARHGEF35"	5
"ARHGEF37"	2311
"ARHGEF38"	0
"ARHGEF38-IT1"	0
"ARHGEF39"	2
"ARHGEF4"	1333
"ARHGEF40"	794
"ARHGEF5"	18
"ARHGEF6"	896
"ARHGEF7"	2832
"ARHGEF7-AS1"	0
"ARHGEF7-AS2"	1
"ARHGEF9"	774
"ARHGEF9-IT1"	3
"ARID1A"	2299
"ARID1B"	1452
"ARID2"	1535
"ARID3A"	47
"ARID3B"	74
"ARID3C"	1
"ARID4A"	1202
"ARID4B"	2806
"ARID5A"	172
"ARID5B"	2122
"ARIH1"	1480
"ARIH2"	2237
"ARIH2OS"	24
"ARL1"	688
"ARL10"	283
"ARL11"	21
"ARL13A"	0
"ARL13B"	314
"ARL14"	0
"ARL14EP"	321
"ARL14EPL"	2
"ARL15"	145
"ARL16"	156
"ARL17A"	580
"ARL17B"	224
"ARL2"	446
"ARL2-SNX15"	300
"ARL2BP"	388
"ARL3"	359
"ARL4A"	192
"ARL4C"	175
"ARL4D"	8
"ARL5A"	759
"ARL5B"	648
"ARL5C"	0
"ARL6"	229
"ARL6IP1"	2166
"ARL6IP4"	687
"ARL6IP5"	2255
"ARL6IP6"	308
"ARL8A"	1234
"ARL8B"	1434
"ARL9"	3
"ARMC1"	1062
"ARMC10"	609
"ARMC12"	19
"ARMC2"	241
"ARMC2-AS1"	0
"ARMC3"	51
"ARMC4"	14
"ARMC4P1"	15
"ARMC5"	145
"ARMC6"	151
"ARMC7"	70
"ARMC8"	977
"ARMC9"	104
"ARMCX1"	239
"ARMCX2"	395
"ARMCX3"	1283
"ARMCX4"	951
"ARMCX5"	172
"ARMCX5-GPRASP2"	695
"ARMCX6"	198
"ARMS2"	0
"ARMT1"	194
"ARNT"	1090
"ARNT2"	2806
"ARNTL"	253
"ARNTL2"	69
"ARNTL2-AS1"	0
"ARPC1A"	629
"ARPC1B"	295
"ARPC2"	885
"ARPC3"	834
"ARPC4"	570
"ARPC4-TTLL3"	405
"ARPC5"	1311
"ARPC5L"	194
"ARPIN"	588
"ARPP19"	6787
"ARPP21"	361
"ARR3"	0
"ARRB1"	1430
"ARRB2"	411
"ARRDC1"	104
"ARRDC1-AS1"	145
"ARRDC2"	2170
"ARRDC3"	1523
"ARRDC3-AS1"	12
"ARRDC4"	5117
"ARRDC5"	19
"ARSA"	471
"ARSB"	333
"ARSD"	169
"ARSD-AS1"	5
"ARSE"	9
"ARSF"	7
"ARSG"	86
"ARSH"	0
"ARSI"	85
"ARSJ"	31
"ARSK"	95
"ART1"	0
"ART3"	232
"ART4"	2
"ART5"	0
"ARTN"	0
"ARV1"	220
"ARVCF"	233
"ARX"	19
"AS-PTPRE"	0
"AS3MT"	82
"ASAH1"	1631
"ASAH2"	5
"ASAH2B"	19
"ASAP1"	940
"ASAP1-IT1"	42
"ASAP1-IT2"	34
"ASAP2"	431
"ASAP3"	457
"ASB1"	981
"ASB10"	0
"ASB11"	0
"ASB12"	2
"ASB13"	201
"ASB14"	0
"ASB15"	0
"ASB16"	0
"ASB16-AS1"	80
"ASB17"	0
"ASB18"	0
"ASB2"	8
"ASB3"	273
"ASB4"	61
"ASB5"	5
"ASB6"	283
"ASB7"	295
"ASB8"	419
"ASB9"	2
"ASB9P1"	0
"ASCC1"	677
"ASCC2"	344
"ASCC3"	1569
"ASCL1"	88
"ASCL2"	8
"ASCL3"	0
"ASCL4"	1
"ASCL5"	0
"ASDURF"	101
"ASF1A"	272
